step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.10482180293501048,0.027159152634437803,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.23689727463312368,0.14567299193856703,0.42857142857142855,0.2698412698412698,0,0,,0.98,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.636, 0.0, 0.422, 0.0, 0.0, 0.5, 0.0]","[0.15347327291965485, 0.13177095353603363, 0.1582685261964798, 0.13284777104854584, 0.13622145354747772, 0.151802197098732, 0.1356155425310135]","[0.9697017669677734, 0.8325783610343933, 1.0, 0.8393821120262146, 0.8606983423233032, 0.9591432809829712, 0.8568699359893799]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.24528301886792453,0.18051884694854678,0.5714285714285714,0.48403976975405544,0,0,,0.98,"[1.0, 0.2, 0.0, 0.6, 0.2, 1.0, 1.0]","[0.623, 0.031, 0.0, 0.089, 0.046, 0.707, 0.32]","[0.15972468256950378, 0.12907928228378296, 0.11876597255468369, 0.1265064924955368, 0.1414017379283905, 0.15576617419719696, 0.1687553972005844]","[0.9464863538742065, 0.7648897767066956, 0.7037758231163025, 0.7496441006660461, 0.8379094004631042, 0.9230293035507202, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.2746331236897275,0.2570788132904144,1.0,1.0,0,0,,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.468, 0.338, 0.024, 0.165, 0.585, 0.259, 0.1]","[0.1267305612564087, 0.1329907327890396, 0.10093072056770325, 0.12047559022903442, 0.20600295066833496, 0.16742397844791412, 0.14544527232646942]","[0.6151880621910095, 0.6455768346786499, 0.48994794487953186, 0.5848245620727539, 1.0, 0.8127261400222778, 0.7060348987579346]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
100,0.2746331236897275,0.26393382167733,1.0,1.0,0,0,,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.416, 0.354, 0.096, 0.228, 0.415, 0.31, 0.1]","[0.11334159225225449, 0.17983220517635345, 0.15721771121025085, 0.15727245807647705, 0.14194129407405853, 0.13581278920173645, 0.11458168923854828]","[0.6302630305290222, 1.0, 0.8742467164993286, 0.8745511174201965, 0.7892985343933105, 0.7552195191383362, 0.6371588706970215]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
125,0.2830188679245283,0.2698491436716286,1.0,1.0,0,0,,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.468, 0.323, 0.072, 0.215, 0.508, 0.293, 0.1]","[0.12151684612035751, 0.13529549539089203, 0.16404716670513153, 0.14787113666534424, 0.1671830266714096, 0.128950834274292, 0.13513529300689697]","[0.7268491983413696, 0.8092657327651978, 0.9812429547309875, 0.8844865560531616, 1.0, 0.771315336227417, 0.8083074688911438]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
150,0.27044025157232704,0.2607994832934869,1.0,1.0,6,12,0.5,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.2, 0.06, 0.291, 0.415, 0.276, 0.14]","[0.14871449768543243, 0.10491745173931122, 0.09494879096746445, 0.2125333994626999, 0.15836268663406372, 0.15265308320522308, 0.1278698444366455]","[0.699722945690155, 0.4936515986919403, 0.44674763083457947, 1.0, 0.745119035243988, 0.718254566192627, 0.6016458868980408]","[12, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0]","[0.5, nan, nan, nan, nan, nan, nan]","[12, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0]","[0.5, nan, nan, nan, nan, nan, nan]"
175,0.2620545073375262,0.25009314787267056,0.9714285714285714,0.9711399711399712,12,47,0.2553191489361702,0.98,"[1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0]","[0.597, 0.277, 0.072, 0.165, 0.138, 0.276, 0.34]","[0.1948258876800537, 0.14986586570739746, 0.11267419159412384, 0.16117799282073975, 0.08839919418096542, 0.1202322393655777, 0.17282438278198242]","[1.0, 0.7692297101020813, 0.5783327221870422, 0.8272925019264221, 0.4537343382835388, 0.6171265840530396, 0.8870709538459778]","[10, 1, 2, 4, 0, 0, 30]","[6, 0, 0, 0, 0, 0, 6]","[0.6000000238418579, 0.0, 0.0, 0.0, nan, nan, 0.20000000298023224]","[22, 1, 2, 4, 0, 0, 30]","[12, 0, 0, 0, 0, 0, 6]","[0.5454545617103577, 0.0, 0.0, 0.0, nan, nan, 0.20000000298023224]"
200,0.2578616352201258,0.25351450125025954,1.0,1.0,80,309,0.2588996763754045,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.262, 0.096, 0.228, 0.385, 0.172, 0.14]","[0.11391157656908035, 0.08084350824356079, 0.15564925968647003, 0.18176190555095673, 0.19894209504127502, 0.09422275424003601, 0.17466863989830017]","[0.5725865960121155, 0.4063670337200165, 0.7823847532272339, 0.9136422872543335, 1.0, 0.4736189842224121, 0.8779873251914978]","[94, 25, 54, 43, 3, 9, 81]","[46, 6, 7, 7, 0, 3, 11]","[0.4893617033958435, 0.23999999463558197, 0.12962962687015533, 0.1627907007932663, 0.0, 0.3333333432674408, 0.1358024626970291]","[116, 26, 56, 47, 3, 9, 111]","[58, 6, 7, 7, 0, 3, 17]","[0.5, 0.23076923191547394, 0.125, 0.1489361673593521, 0.0, 0.3333333432674408, 0.15315315127372742]"
225,0.2809224318658281,0.27715907043591625,1.0,1.0,180,534,0.33707865168539325,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.481, 0.385, 0.084, 0.228, 0.338, 0.31, 0.14]","[0.10965729504823685, 0.10608069598674774, 0.19360344111919403, 0.1604965627193451, 0.17098498344421387, 0.17789483070373535, 0.08128191530704498]","[0.5664016008377075, 0.547927737236023, 1.0, 0.8289964199066162, 0.8831712007522583, 0.9188619256019592, 0.4198371469974518]","[150, 68, 84, 92, 19, 22, 99]","[85, 29, 15, 22, 4, 4, 21]","[0.5666666626930237, 0.4264705777168274, 0.1785714328289032, 0.239130437374115, 0.21052631735801697, 0.1818181872367859, 0.21212121844291687]","[266, 94, 140, 139, 22, 31, 210]","[143, 35, 22, 29, 4, 7, 38]","[0.5375939607620239, 0.3723404109477997, 0.15714286267757416, 0.20863309502601624, 0.1818181872367859, 0.22580644488334656, 0.18095238506793976]"
