step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.12269938650306748,0.031225604996096803,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.12474437627811862,0.03168831168831169,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.8571428571428571,0.8095238095238095,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]",0.18404907975460122,0.13786019891600745,"[0.387, 0.029, 0.141, 0.0, 0.0, 0.797, 0.017]",0.15950920245398773,0.11354715644038696,"[0.2, 0.014, 0.156, 0.0, 0.013, 0.783, 0.033]",8,16,0.5,0.98,"[0.09864919632673264, 0.13058091700077057, 0.18748025596141815, 0.11477925628423691, 0.1060028076171875, 0.3076602518558502, 0.054847121238708496]","[0.3206433057785034, 0.4244321882724762, 0.6093743443489075, 0.37307146191596985, 0.34454500675201416, 1.0, 0.17827171087265015]","[8, 0, 1, 0, 0, 1, 6]","[7, 0, 0, 0, 0, 1, 0]","[0.875, nan, 0.0, nan, nan, 1.0, 0.0]","[8, 0, 1, 0, 0, 1, 6]","[7, 0, 0, 0, 0, 1, 0]","[0.875, nan, 0.0, nan, nan, 1.0, 0.0]"
50,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2147239263803681,0.16900837020539347,"[0.52, 0.0, 0.205, 0.086, 0.039, 0.678, 0.017]",0.21881390593047034,0.18126868530631507,"[0.413, 0.014, 0.221, 0.114, 0.092, 0.683, 0.033]",79,230,0.34347826086956523,0.98,"[0.17306025326251984, 0.05829139053821564, 0.20216436684131622, 0.15053778886795044, 0.08749333024024963, 0.2998479902744293, 0.028604678809642792]","[0.5771599411964417, 0.19440314173698425, 0.6742228269577026, 0.5020470023155212, 0.29179227352142334, 1.0, 0.09539726376533508]","[57, 19, 53, 13, 39, 35, 14]","[30, 4, 12, 7, 10, 10, 6]","[0.5263158082962036, 0.21052631735801697, 0.22641509771347046, 0.5384615659713745, 0.25641027092933655, 0.2857142984867096, 0.4285714328289032]","[65, 19, 54, 13, 39, 36, 20]","[37, 4, 12, 7, 10, 11, 6]","[0.5692307949066162, 0.21052631735801697, 0.2222222238779068, 0.5384615659713745, 0.25641027092933655, 0.3055555522441864, 0.30000001192092896]"
75,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.26789366053169733,0.1912717934293339,"[0.707, 0.0, 0.218, 0.6, 0.0, 0.305, 0.017]",0.2331288343558282,0.16837056915700102,"[0.693, 0.0, 0.169, 0.5, 0.013, 0.183, 0.033]",97,369,0.26287262872628725,0.98,"[0.24869900941848755, 0.019898587837815285, 0.18747858703136444, 0.2659330368041992, 0.08980925381183624, 0.16754145920276642, 0.02063990756869316]","[0.9351941347122192, 0.07482555508613586, 0.704984188079834, 1.0, 0.3377137780189514, 0.6300137042999268, 0.07761317491531372]","[100, 11, 97, 47, 57, 43, 14]","[52, 2, 8, 11, 6, 13, 5]","[0.5199999809265137, 0.1818181872367859, 0.0824742242693901, 0.23404255509376526, 0.10526315867900848, 0.302325576543808, 0.3571428656578064]","[165, 30, 151, 60, 96, 79, 34]","[89, 6, 20, 18, 16, 24, 11]","[0.539393961429596, 0.20000000298023224, 0.13245032727718353, 0.30000001192092896, 0.1666666716337204, 0.3037974536418915, 0.3235294222831726]"
100,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2658486707566462,0.19063978411877575,"[0.853, 0.114, 0.051, 0.486, 0.0, 0.322, 0.017]",0.24948875255623723,0.17803849276978753,"[0.867, 0.1, 0.065, 0.4, 0.0, 0.25, 0.033]",135,521,0.2591170825335892,0.98,"[0.33603453636169434, 0.13799551129341125, 0.09047715365886688, 0.20916427671909332, 0.018939323723316193, 0.1975175440311432, 0.009871440008282661]","[1.0, 0.41065871715545654, 0.2692495584487915, 0.622448742389679, 0.05636124312877655, 0.5877894163131714, 0.02937626652419567]","[112, 16, 208, 78, 9, 87, 11]","[54, 3, 26, 31, 3, 17, 1]","[0.4821428656578064, 0.1875, 0.125, 0.39743590354919434, 0.3333333432674408, 0.19540229439735413, 0.09090909361839294]","[277, 46, 359, 138, 105, 166, 45]","[143, 9, 46, 49, 19, 41, 12]","[0.5162454843521118, 0.19565217196941376, 0.12813369929790497, 0.3550724685192108, 0.18095238506793976, 0.2469879537820816, 0.2666666805744171]"
125,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2719836400817996,0.19880466642902478,"[0.76, 0.0, 0.179, 0.486, 0.013, 0.441, 0.017]",0.26380368098159507,0.1932024557425449,"[0.76, 0.0, 0.182, 0.4, 0.013, 0.45, 0.033]",156,586,0.26621160409556316,0.98,"[0.2476215958595276, 0.028217215090990067, 0.12111244350671768, 0.3840525150299072, 0.08152274042367935, 0.1251620054244995, 0.012311333790421486]","[0.6447597146034241, 0.0734722837805748, 0.3153538703918457, 1.0, 0.21226976811885834, 0.325898140668869, 0.032056380063295364]","[143, 12, 199, 117, 19, 88, 8]","[68, 2, 30, 38, 1, 17, 0]","[0.4755244851112366, 0.1666666716337204, 0.15075376629829407, 0.32478633522987366, 0.05263157933950424, 0.1931818127632141, 0.0]","[420, 58, 558, 255, 124, 254, 53]","[211, 11, 76, 87, 20, 58, 12]","[0.5023809671401978, 0.18965516984462738, 0.1362007111310959, 0.34117648005485535, 0.16129031777381897, 0.22834645211696625, 0.22641509771347046]"
150,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.28629856850715746,0.20068828872675684,"[0.787, 0.0, 0.115, 0.486, 0.0, 0.627, 0.017]",0.2740286298568507,0.19352837682349638,"[0.8, 0.0, 0.13, 0.4, 0.0, 0.567, 0.033]",181,711,0.2545710267229255,0.98,"[0.2570953667163849, 0.010904715396463871, 0.17059339582920074, 0.19837847352027893, 0.013643988408148289, 0.3437473773956299, 0.005636534653604031]","[0.747919499874115, 0.03172305226325989, 0.49627548456192017, 0.5771054029464722, 0.03969190642237663, 1.0, 0.01639731600880623]","[148, 2, 228, 147, 4, 169, 13]","[73, 0, 26, 40, 2, 35, 5]","[0.4932432472705841, 0.0, 0.11403508484363556, 0.27210885286331177, 0.5, 0.20710058510303497, 0.38461539149284363]","[568, 60, 786, 402, 128, 423, 66]","[284, 11, 102, 127, 22, 93, 17]","[0.5, 0.18333333730697632, 0.12977099418640137, 0.3159204125404358, 0.171875, 0.21985815465450287, 0.25757575035095215]"
175,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.28629856850715746,0.20142006842228458,"[0.787, 0.0, 0.128, 0.5, 0.0, 0.593, 0.017]",0.26789366053169733,0.18858669565697833,"[0.773, 0.0, 0.13, 0.4, 0.0, 0.55, 0.033]",203,795,0.25534591194968553,0.98,"[0.31147316098213196, 0.011518203653395176, 0.14196228981018066, 0.2973085641860962, 0.006930751726031303, 0.2270510047674179, 0.0037558171898126602]","[1.0, 0.03697976469993591, 0.45577695965766907, 0.9545238614082336, 0.022251522168517113, 0.7289584875106812, 0.012058236636221409]","[198, 2, 252, 173, 0, 163, 7]","[87, 0, 26, 54, 0, 35, 1]","[0.43939393758773804, 0.0, 0.1031746044754982, 0.31213873624801636, nan, 0.21472392976284027, 0.1428571492433548]","[766, 62, 1038, 575, 128, 586, 73]","[371, 11, 128, 181, 22, 128, 18]","[0.48433420062065125, 0.17741934955120087, 0.12331406772136688, 0.31478261947631836, 0.171875, 0.2184300273656845, 0.24657534062862396]"
200,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.28016359918200406,0.20180336490374007,"[0.72, 0.0, 0.154, 0.486, 0.0, 0.61, 0.017]",0.25153374233128833,0.1829145332490862,"[0.653, 0.0, 0.13, 0.4, 0.0, 0.567, 0.033]",190,756,0.25132275132275134,0.98,"[0.2918672263622284, 0.01567980833351612, 0.14260366559028625, 0.3271593749523163, 0.009443682618439198, 0.20201300084590912, 0.011233036406338215]","[0.8921254873275757, 0.047927126288414, 0.43588438630104065, 1.0, 0.028865694999694824, 0.6174758076667786, 0.03433505818247795]","[173, 5, 209, 198, 1, 160, 10]","[72, 1, 27, 58, 0, 29, 3]","[0.4161849617958069, 0.20000000298023224, 0.12918660044670105, 0.2929292917251587, 0.0, 0.18125000596046448, 0.30000001192092896]","[939, 67, 1247, 773, 129, 746, 83]","[443, 12, 155, 239, 22, 157, 21]","[0.4717784821987152, 0.17910447716712952, 0.12429831922054291, 0.3091849982738495, 0.1705426424741745, 0.2104557603597641, 0.2530120611190796]"
225,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.26380368098159507,0.18097078003559522,"[0.76, 0.0, 0.077, 0.486, 0.0, 0.525, 0.017]",0.24948875255623723,0.1782668591529351,"[0.653, 0.0, 0.13, 0.4, 0.0, 0.55, 0.033]",211,894,0.2360178970917226,0.98,"[0.253141313791275, 0.005044654943048954, 0.12478466331958771, 0.275458961725235, 0.005064445082098246, 0.33349671959877014, 0.0030090785585343838]","[0.7590518593788147, 0.015126550570130348, 0.37417060136795044, 0.8259720206260681, 0.015185891650617123, 1.0, 0.00902281329035759]","[212, 4, 276, 200, 0, 189, 13]","[90, 0, 24, 63, 0, 31, 3]","[0.4245283007621765, 0.0, 0.08695652335882187, 0.3149999976158142, nan, 0.16402116417884827, 0.23076923191547394]","[1151, 71, 1523, 973, 129, 935, 96]","[533, 12, 179, 302, 22, 188, 24]","[0.46307557821273804, 0.1690140813589096, 0.1175311878323555, 0.3103802800178528, 0.1705426424741745, 0.20106951892375946, 0.25]"
