step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.001692047377326565,0.0026881720430107525,"[0.0, 0.0, 0.0, 0.008, 0.0, nan, 0.0]",0.013422818791946308,0.0038010769718086796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.001692047377326565,0.0026666666666666666,"[0.0, 0.0, 0.0, 0.008, 0.0, nan, 0.0]",0.013422818791946308,0.003809523809523809,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.1433819681406021, 0.1408122330904007, 0.1426573097705841, 0.14544668793678284, 0.1363002061843872, 0.13597434759140015, 0.15542706847190857]","[0.9225031733512878, 0.9059697985649109, 0.917840838432312, 0.9357873797416687, 0.8769399523735046, 0.874843418598175, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.00338409475465313,0.005208333333333333,"[0.0, 0.0, 0.0, 0.016, 0.0, nan, 0.0]",0.013422818791946308,0.003818008272351257,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.14339052140712738, 0.14077574014663696, 0.14174070954322815, 0.1456409990787506, 0.1361716240644455, 0.13675400614738464, 0.15552616119384766]","[0.9219704270362854, 0.9051579236984253, 0.9113624691963196, 0.9364405274391174, 0.8755544424057007, 0.8792990446090698, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.005076142131979695,0.007575757575757576,"[0.0, 0.0, 0.0, 0.025, 0.0, nan, 0.0]",0.015659955257270694,0.013721936194108686,"[0.0, 0.0, 0.0, 0.053, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.14359404146671295, 0.14022988080978394, 0.1416662633419037, 0.14644373953342438, 0.1364874243736267, 0.13636945188045502, 0.15520897507667542]","[0.9251658320426941, 0.9034907817840576, 0.9127452969551086, 0.9435262084007263, 0.8793784379959106, 0.8786183595657349, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]",0.008460236886632826,0.011655011655011654,"[0.0, 0.0, 0.0, 0.041, 0.0, nan, 0.0]",0.020134228187919462,0.027106909865530552,"[0.0, 0.0, 0.0, 0.158, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.14332199096679688, 0.14012745022773743, 0.1410907655954361, 0.14667512476444244, 0.13643397390842438, 0.13675318658351898, 0.15559734404087067]","[0.9211081862449646, 0.9005773663520813, 0.9067684412002563, 0.9426583051681519, 0.8768399953842163, 0.8788915276527405, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]",0.01692047377326565,0.021645021645021644,"[0.0, 0.0, 0.0, 0.082, 0.0, nan, 0.0]",0.02237136465324385,0.0288688653661097,"[0.0, 0.0, 0.0, 0.211, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.14357352256774902, 0.14035673439502716, 0.14060558378696442, 0.1468060165643692, 0.1365853250026703, 0.13669784367084503, 0.15537475049495697]","[0.9240466952323914, 0.9033432602882385, 0.904944896697998, 0.9448511600494385, 0.8790702819824219, 0.8797944784164429, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
6,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]",0.023688663282571912,0.027613412228796843,"[0.0, 0.0, 0.0, 0.115, 0.0, nan, 0.0]",0.024608501118568233,0.02877132862140358,"[0.0, 0.0, 0.0, 0.263, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.1428355574607849, 0.14011214673519135, 0.14085881412029266, 0.14675381779670715, 0.13715222477912903, 0.13680528104305267, 0.1554819494485855]","[0.9186632633209229, 0.9011473655700684, 0.9059496521949768, 0.9438640475273132, 0.8821102976799011, 0.8798788785934448, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
7,0.8571428571428571,0.8095238095238095,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.03722504230118443,0.039426523297491044,"[0.0, 0.0, 0.0, 0.18, 0.0, nan, 0.0]",0.024608501118568233,0.02496832607150582,"[0.0, 0.0, 0.0, 0.263, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.14283427596092224, 0.1398080438375473, 0.14067910611629486, 0.14740826189517975, 0.1376103162765503, 0.13647757470607758, 0.15518222749233246]","[0.9204293489456177, 0.9009281992912292, 0.9065413475036621, 0.9499042630195618, 0.8867659568786621, 0.8794665336608887, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
8,0.8571428571428571,0.8095238095238095,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.047377326565143825,0.04213892941308496,"[0.017, 0.0, 0.0, 0.221, 0.0, 0.0, 0.0]",0.03131991051454139,0.031603908556478905,"[0.017, 0.0, 0.0, 0.263, 0.01, 0.006, 1.0]",0,0,,0.7,"[0.14319422841072083, 0.1393527239561081, 0.14009371399879456, 0.14783479273319244, 0.13810808956623077, 0.13619062304496765, 0.15522560477256775]","[0.9224910140037537, 0.8977431654930115, 0.902516782283783, 0.9523866176605225, 0.8897249102592468, 0.877372145652771, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
9,0.8571428571428571,0.8095238095238095,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.06091370558375635,0.051326110129985836,"[0.034, 0.0, 0.0, 0.279, 0.0, 0.0, 0.0]",0.042505592841163314,0.047368688456018035,"[0.083, 0.0, 0.0, 0.316, 0.01, 0.006, 1.0]",0,0,,0.7,"[0.14330610632896423, 0.13942480087280273, 0.1401272714138031, 0.14779728651046753, 0.13856641948223114, 0.13602548837661743, 0.1547524780035019]","[0.9260343313217163, 0.9009535908699036, 0.905492901802063, 0.9550560116767883, 0.8954067826271057, 0.8789874911308289, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
