step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.09406952965235174,0.06591510624018927,0.08571428571428572,0.03174603174603174,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]","[0.04, 0.0, 0.0, 0.157, 0.13, 0.0, 0.367]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.15337423312883436,0.059112787084059724,0.22857142857142856,0.14805194805194807,0,0,,0.98,"[1.0, 0.0, 0.0, 0.2, 0.4, 0.0, 0.0]","[0.88, 0.014, 0.0, 0.0, 0.104, 0.0, 0.0]","[0.191691592335701, 0.129480242729187, 0.12652325630187988, 0.13299702107906342, 0.14302796125411987, 0.1471034437417984, 0.1291763037443161]","[1.0, 0.6754612326622009, 0.6600354909896851, 0.6938072443008423, 0.7461358308792114, 0.7673964500427246, 0.6738756895065308]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.2474437627811861,0.23364932359537122,0.7142857142857143,0.7002679859822718,0,0,,0.98,"[0.6, 1.0, 0.2, 0.8, 1.0, 0.6, 0.8]","[0.387, 0.1, 0.179, 0.243, 0.494, 0.186, 0.083]","[0.11104118078947067, 0.11411803960800171, 0.17865391075611115, 0.13822214305400848, 0.20742928981781006, 0.1305316835641861, 0.12000348418951035]","[0.5353206396102905, 0.550153911113739, 0.8612762093544006, 0.6663578748703003, 1.0, 0.6292827725410461, 0.5785272121429443]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.27607361963190186,0.27478410247586754,1.0,1.0,7,12,0.5833333333333334,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.36, 0.314, 0.167, 0.214, 0.169, 0.576, 0.183]","[0.14517928659915924, 0.16235005855560303, 0.14351557195186615, 0.14495539665222168, 0.105793297290802, 0.14909861981868744, 0.14910751581192017]","[0.894236147403717, 1.0, 0.8839884400367737, 0.8928570747375488, 0.6516369581222534, 0.9183773994445801, 0.9184321761131287]","[0, 0, 0, 0, 8, 0, 4]","[0, 0, 0, 0, 3, 0, 4]","[nan, nan, nan, nan, 0.375, nan, 1.0]","[0, 0, 0, 0, 8, 0, 4]","[0, 0, 0, 0, 3, 0, 4]","[nan, nan, nan, nan, 0.375, nan, 1.0]"
100,0.26993865030674846,0.27714083610868684,1.0,1.0,28,50,0.56,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.32, 0.414, 0.154, 0.129, 0.234, 0.424, 0.25]","[0.14033491909503937, 0.20493696630001068, 0.15726900100708008, 0.17160382866859436, 0.10889598727226257, 0.10818631201982498, 0.10877267271280289]","[0.6847711205482483, 1.0, 0.7674018144607544, 0.8373492956161499, 0.531363308429718, 0.5279003977775574, 0.5307615995407104]","[4, 8, 1, 3, 16, 4, 14]","[4, 7, 0, 0, 3, 1, 13]","[1.0, 0.875, 0.0, 0.0, 0.1875, 0.25, 0.9285714030265808]","[4, 8, 1, 3, 24, 4, 18]","[4, 7, 0, 0, 6, 1, 17]","[1.0, 0.875, 0.0, 0.0, 0.25, 0.25, 0.9444444179534912]"
125,0.3047034764826176,0.2910649424828651,1.0,1.0,132,285,0.4631578947368421,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.613, 0.371, 0.115, 0.157, 0.13, 0.441, 0.35]","[0.228596493601799, 0.15385326743125916, 0.13313104212284088, 0.1486499160528183, 0.08361002057790756, 0.0980461984872818, 0.15411287546157837]","[1.0, 0.6730342507362366, 0.582384467124939, 0.6502720713615417, 0.36575374007225037, 0.42890509963035583, 0.6741698980331421]","[31, 41, 30, 37, 53, 33, 60]","[21, 32, 11, 8, 13, 18, 29]","[0.6774193644523621, 0.7804877758026123, 0.36666667461395264, 0.21621622145175934, 0.24528302252292633, 0.5454545617103577, 0.4833333194255829]","[35, 49, 31, 40, 77, 37, 78]","[25, 39, 11, 8, 19, 19, 46]","[0.7142857313156128, 0.795918345451355, 0.35483869910240173, 0.20000000298023224, 0.2467532455921173, 0.5135135054588318, 0.5897436141967773]"
150,0.26789366053169733,0.26815000986270243,1.0,1.0,180,456,0.39473684210526316,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.467, 0.3, 0.141, 0.143, 0.156, 0.39, 0.317]","[0.12890517711639404, 0.10379458963871002, 0.14228194952011108, 0.13237051665782928, 0.1360626369714737, 0.1396244317293167, 0.21696048974990845]","[0.5941412448883057, 0.4784031808376312, 0.6557965874671936, 0.6101134419441223, 0.627130925655365, 0.6435477137565613, 1.0]","[41, 66, 52, 55, 100, 59, 83]","[29, 41, 11, 14, 22, 22, 41]","[0.707317054271698, 0.6212121248245239, 0.21153846383094788, 0.2545454502105713, 0.2199999988079071, 0.37288135290145874, 0.4939759075641632]","[76, 115, 83, 95, 177, 96, 161]","[54, 80, 22, 22, 41, 41, 87]","[0.7105262875556946, 0.695652186870575, 0.2650602459907532, 0.23157894611358643, 0.23163841664791107, 0.4270833432674408, 0.5403726696968079]"
175,0.26380368098159507,0.2649946571891264,1.0,1.0,228,657,0.3470319634703196,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.44, 0.329, 0.128, 0.143, 0.13, 0.407, 0.317]","[0.1301778107881546, 0.07346374541521072, 0.13469725847244263, 0.1859222948551178, 0.11284331977367401, 0.2519147992134094, 0.11098062247037888]","[0.5167533159255981, 0.2916213870048523, 0.534693717956543, 0.7380363941192627, 0.4479424059391022, 1.0, 0.44054824113845825]","[56, 98, 93, 123, 95, 62, 130]","[36, 62, 16, 23, 29, 15, 47]","[0.6428571343421936, 0.6326530575752258, 0.17204301059246063, 0.1869918704032898, 0.3052631616592407, 0.24193547666072845, 0.36153846979141235]","[132, 213, 176, 218, 272, 158, 291]","[90, 142, 38, 45, 70, 56, 134]","[0.6818181872367859, 0.6666666865348816, 0.21590909361839294, 0.20642201602458954, 0.25735294818878174, 0.3544303774833679, 0.46048110723495483]"
200,0.25766871165644173,0.2555190815592333,1.0,1.0,282,856,0.3294392523364486,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.4, 0.115, 0.143, 0.195, 0.339, 0.233]","[0.1633760780096054, 0.11300674825906754, 0.1278439611196518, 0.1433659940958023, 0.111768938601017, 0.20736949145793915, 0.1332685649394989]","[0.7878501415252686, 0.5449535846710205, 0.6165032386779785, 0.691355288028717, 0.538984477519989, 1.0, 0.6426623463630676]","[60, 112, 155, 129, 161, 93, 146]","[41, 67, 30, 27, 39, 26, 52]","[0.6833333373069763, 0.5982142686843872, 0.19354838132858276, 0.20930232107639313, 0.24223601818084717, 0.2795698940753937, 0.3561643958091736]","[192, 325, 331, 347, 433, 251, 437]","[131, 209, 68, 72, 109, 82, 186]","[0.6822916865348816, 0.6430768966674805, 0.2054380625486374, 0.20749279856681824, 0.25173211097717285, 0.32669323682785034, 0.42562928795814514]"
225,0.2740286298568507,0.2719350308612632,0.9714285714285714,0.9711399711399711,271,791,0.34260429835651074,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.427, 0.414, 0.128, 0.143, 0.247, 0.356, 0.217]","[0.15911923348903656, 0.1427803635597229, 0.14758417010307312, 0.16206112504005432, 0.16615071892738342, 0.12457172572612762, 0.09773248434066772]","[0.9576801061630249, 0.8593424558639526, 0.8882547616958618, 0.9753862619400024, 1.0, 0.7497513294219971, 0.5882158279418945]","[81, 96, 136, 114, 157, 86, 121]","[47, 67, 23, 23, 53, 24, 34]","[0.5802469253540039, 0.6979166865348816, 0.16911764442920685, 0.2017543911933899, 0.337579607963562, 0.27906978130340576, 0.28099173307418823]","[273, 421, 467, 461, 590, 337, 558]","[178, 276, 91, 95, 162, 106, 220]","[0.6520146727561951, 0.6555819511413574, 0.1948608160018921, 0.20607374608516693, 0.2745762765407562, 0.3145400583744049, 0.39426523447036743]"
250,0.2556237218813906,0.24840221148962274,0.9714285714285714,0.9711399711399711,343,960,0.3572916666666667,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.453, 0.4, 0.115, 0.157, 0.182, 0.288, 0.2]","[0.20058348774909973, 0.14201490581035614, 0.1950477510690689, 0.14778168499469757, 0.07863956689834595, 0.10406874865293503, 0.13186360895633698]","[1.0, 0.7080089449882507, 0.9724018573760986, 0.7367589473724365, 0.3920540511608124, 0.5188300609588623, 0.6574001312255859]","[113, 98, 169, 137, 152, 128, 163]","[77, 53, 35, 35, 43, 42, 58]","[0.6814159154891968, 0.5408163070678711, 0.20710058510303497, 0.2554744482040405, 0.28289473056793213, 0.328125, 0.3558282256126404]","[386, 519, 636, 598, 742, 465, 721]","[255, 329, 126, 130, 205, 148, 278]","[0.6606217622756958, 0.6339113712310791, 0.19811320304870605, 0.21739129722118378, 0.27628031373023987, 0.31827956438064575, 0.3855755925178528]"
