step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09813874788494077,0.03851222205074021,"[0.983, 0.0, 0.008, 0.0, 0.0, nan, nan]",0.13646532438478748,0.04042503293056861,"[0.983, 0.0, 0.014, 0.0, 0.01, 0.0, 0.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10321489001692047,0.04757473233589525,"[0.966, 0.0, 0.008, 0.0, 0.024, nan, nan]",0.13646532438478748,0.04058128206450112,"[0.983, 0.0, 0.014, 0.0, 0.01, 0.0, 0.0]",0,0,,0.8,"[0.16511498391628265, 0.12257951498031616, 0.1552658975124359, 0.10438237339258194, 0.15841326117515564, 0.14483484625816345, 0.14940893650054932]","[1.0, 0.7423887848854065, 0.9403501152992249, 0.6321799159049988, 0.9594117999076843, 0.8771756887435913, 0.9048781394958496]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,0.2857142857142857,0.18367346938775508,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.1218274111675127,0.07324487550795897,"[0.966, 0.0, 0.032, 0.0, 0.071, nan, nan]",0.15436241610738255,0.062154812439762834,"[0.967, 0.0, 0.014, 0.0, 0.098, 0.0, 0.0]",0,0,,0.8,"[0.1606113761663437, 0.12396661192178726, 0.15712153911590576, 0.10168878734111786, 0.1582297533750534, 0.14999523758888245, 0.14838653802871704]","[1.0, 0.7718420624732971, 0.9782715439796448, 0.6331356167793274, 0.9851714968681335, 0.9339017271995544, 0.9238855838775635]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,0.42857142857142855,0.33333333333333337,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",0.1353637901861252,0.08861739567621921,"[0.966, 0.0, 0.04, 0.0, 0.113, nan, nan]",0.174496644295302,0.08387534545730294,"[0.933, 0.0, 0.043, 0.0, 0.186, 0.0, 0.0]",0,0,,0.8,"[0.161548912525177, 0.12281529605388641, 0.15443244576454163, 0.10689791291952133, 0.15806065499782562, 0.14751897752285004, 0.14872559905052185]","[1.0, 0.7602359652519226, 0.955948531627655, 0.6617061495780945, 0.9784074425697327, 0.9131536483764648, 0.920622706413269]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,0.42857142857142855,0.33333333333333337,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",0.15736040609137056,0.11311020543436594,"[0.966, 0.0, 0.088, 0.0, 0.155, nan, nan]",0.21029082774049218,0.11224247759294047,"[0.933, 0.0, 0.087, 0.0, 0.304, 0.006, 0.0]",0,0,,0.8,"[0.15885382890701294, 0.1251910924911499, 0.15297648310661316, 0.106150783598423, 0.161239892244339, 0.14801856875419617, 0.14756914973258972]","[0.9852017760276794, 0.7764275670051575, 0.9487508535385132, 0.6583406925201416, 1.0, 0.9180021286010742, 0.9152148962020874]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.16751269035532995,0.10246953810146024,"[0.948, 0.0, 0.104, 0.0, 0.185, nan, 0.0]",0.21923937360178972,0.12052315885660296,"[0.883, 0.0, 0.13, 0.0, 0.333, 0.012, 0.0]",0,0,,0.8,"[0.15680229663848877, 0.12687751650810242, 0.15010303258895874, 0.11268448829650879, 0.15912483632564545, 0.14672191441059113, 0.14768578112125397]","[0.9854043126106262, 0.797345757484436, 0.9433035850524902, 0.7081514596939087, 1.0, 0.9220554232597351, 0.9281126856803894]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
6,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.1793570219966159,0.11509749628627931,"[0.793, 0.0, 0.16, 0.0, 0.238, nan, 0.0]",0.2214765100671141,0.13092491419247537,"[0.75, 0.0, 0.232, 0.0, 0.373, 0.0, 0.0]",0,0,,0.8,"[0.1544608622789383, 0.12704774737358093, 0.15216922760009766, 0.1130397766828537, 0.1616174578666687, 0.14409217238426208, 0.1475726068019867]","[0.9557189345359802, 0.7861016392707825, 0.9415395259857178, 0.6994280219078064, 1.0, 0.8915631771087646, 0.913098156452179]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
7,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19796954314720813,0.130115487930729,"[0.603, 0.0, 0.264, 0.0, 0.292, nan, 0.0]",0.21476510067114093,0.1365727717897835,"[0.533, 0.0, 0.304, 0.0, 0.422, 0.0, 0.0]",0,0,,0.8,"[0.15868087112903595, 0.12700413167476654, 0.15277040004730225, 0.11272293329238892, 0.15762849152088165, 0.14524859189987183, 0.14594435691833496]","[1.0, 0.8003745675086975, 0.9627524614334106, 0.7103750705718994, 0.9933679699897766, 0.9153503775596619, 0.9197350144386292]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
8,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19627749576988154,0.1313026453806064,"[0.466, 0.0, 0.288, 0.0, 0.315, nan, 0.0]",0.2058165548098434,0.13109585625618717,"[0.333, 0.0, 0.362, 0.0, 0.461, 0.0, 0.0]",0,0,,0.8,"[0.1546238660812378, 0.13041876256465912, 0.14590278267860413, 0.1157306358218193, 0.1577308475971222, 0.14510594308376312, 0.1504870057106018]","[0.9803019762039185, 0.8268437385559082, 0.9250110983848572, 0.7337222695350647, 1.0, 0.9199591875076294, 0.9540746808052063]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
9,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.1895093062605753,0.12708278349263002,"[0.328, 0.0, 0.32, 0.0, 0.315, nan, 0.0]",0.20134228187919462,0.12745320771234472,"[0.25, 0.0, 0.377, 0.0, 0.48, 0.0, 0.0]",0,0,,0.8,"[0.14927658438682556, 0.13068506121635437, 0.15182124078273773, 0.11565418541431427, 0.16025066375732422, 0.14310316741466522, 0.14920896291732788]","[0.9315192699432373, 0.8155040144920349, 0.9473985433578491, 0.7217079997062683, 1.0, 0.8929957747459412, 0.9310973286628723]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
