step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09813874788494077,0.03851222205074021,"[0.983, 0.0, 0.008, 0.0, 0.0, nan, nan]",0.13646532438478748,0.04042503293056861,"[0.983, 0.0, 0.014, 0.0, 0.01, 0.0, 0.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,0.14285714285714285,0.03571428571428571,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.19458544839255498,0.057379214459506424,"[0.0, 0.966, 0.0, 0.0, 0.006, nan, 0.0]",0.049217002237136466,0.014720642355302778,"[0.0, 0.815, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.11777480691671371, 0.16612696647644043, 0.10955044627189636, 0.14596572518348694, 0.16066545248031616, 0.14778649806976318, 0.15212993323802948]","[0.70894455909729, 1.0, 0.6594380736351013, 0.8786395788192749, 0.9671244621276855, 0.8895996809005737, 0.915744960308075]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.20642978003384094,0.06844319775596072,"[0.0, 0.0, 0.0, 1.0, 0.0, nan, nan]",0.042505592841163314,0.011649294911097488,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.0849260464310646, 0.15961425006389618, 0.15723782777786255, 0.24397028982639313, 0.22054971754550934, 0.07892192900180817, 0.05477972701191902]","[0.348099946975708, 0.6542364358901978, 0.6444957852363586, 1.0, 0.9040023684501648, 0.3234899044036865, 0.22453442215919495]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,0.2857142857142857,0.14285714285714285,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0.15228426395939088,0.054446460980036304,"[0.0, 0.0, 0.72, 0.0, 0.0, nan, 0.0]",0.07606263982102908,0.027834629553827265,"[0.0, 0.0, 0.493, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.15324583649635315, 0.14299815893173218, 0.18122902512550354, 0.11315841227769852, 0.1031290590763092, 0.13991498947143555, 0.16632427275180817]","[0.8455921411514282, 0.7890466451644897, 1.0, 0.6243945360183716, 0.5690537691116333, 0.7720341086387634, 0.9177573919296265]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",0.023688663282571912,0.025089605734767026,"[0.0, 0.119, 0.0, 0.0, 0.0, 0.0, nan]",0.3243847874720358,0.08646730737323072,"[0.0, 0.148, 0.0, 0.0, 0.0, 0.86, 0.0]",0,0,,0.7,"[0.1637083888053894, 0.17214222252368927, 0.16092319786548615, 0.08018720895051956, 0.11079085618257523, 0.1933939903974533, 0.11885389685630798]","[0.8465019464492798, 0.8901115655899048, 0.8321003317832947, 0.41463133692741394, 0.5728763937950134, 1.0, 0.6145687103271484]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08967851099830795,0.04118659041242387,"[0.828, 0.0, 0.0, 0.0, 0.03, nan, nan]",0.11409395973154363,0.039364023609556556,"[0.75, 0.0, 0.0, 0.0, 0.059, 0.0, 0.0]",0,0,,0.7,"[0.230124831199646, 0.10880714654922485, 0.09988279640674591, 0.07603438198566437, 0.20562908053398132, 0.16021831333637238, 0.11930327117443085]","[1.0, 0.47281792759895325, 0.434037446975708, 0.33040493726730347, 0.8935545086860657, 0.6962234973907471, 0.5184285044670105]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
6,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.001692047377326565,0.001851851851851852,"[0.0, 0.0, 0.0, 0.008, 0.0, nan, 0.0]",0.020134228187919462,0.019168402935048463,"[0.0, 0.0, 0.0, 0.158, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.10554183274507523, 0.10897842049598694, 0.13539911806583405, 0.1833023726940155, 0.11692414432764053, 0.15623651444911957, 0.19361744821071625]","[0.54510498046875, 0.5628543496131897, 0.6993125677108765, 0.9467244744300842, 0.6038926243782043, 0.8069340586662292, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
7,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.29780033840947545,0.17883564201139812,"[0.086, 0.0, 0.464, 0.0, 0.673, nan, nan]",0.19015659955257272,0.10040936459380609,"[0.067, 0.037, 0.391, 0.0, 0.52, 0.0, 0.0]",0,0,,0.7,"[0.16368655860424042, 0.14117692410945892, 0.16235920786857605, 0.12002947181463242, 0.16492408514022827, 0.1209760531783104, 0.12684749066829681]","[0.9924963712692261, 0.8560115694999695, 0.9844481348991394, 0.7277861833572388, 1.0, 0.7335256934165955, 0.7691265344619751]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
8,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.28426395939086296,0.08853754940711464,"[0.0, 0.0, 0.0, 0.0, 1.0, nan, nan]",0.22818791946308725,0.05308352849336456,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0,0,,0.7,"[0.13362455368041992, 0.1269703507423401, 0.1439417153596878, 0.15504147112369537, 0.16816790401935577, 0.12463391572237015, 0.14761990308761597]","[0.7945901155471802, 0.755021333694458, 0.8559404611587524, 0.9219444990158081, 1.0, 0.7411278486251831, 0.8778125643730164]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
9,0.14285714285714285,0.03571428571428571,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1996615905245347,0.06657263751763046,"[0.0, 1.0, 0.0, 0.0, 0.0, nan, nan]",0.06040268456375839,0.0162748643761302,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.13279882073402405, 0.16277191042900085, 0.1394285410642624, 0.1594543159008026, 0.14972823858261108, 0.12166453897953033, 0.13415338099002838]","[0.8158583641052246, 1.0, 0.8565884828567505, 0.9796181321144104, 0.9198653101921082, 0.7474541664123535, 0.8241801857948303]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
10,0.14285714285714285,0.03571428571428571,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1996615905245347,0.06657263751763046,"[0.0, 1.0, 0.0, 0.0, 0.0, nan, nan]",0.06040268456375839,0.0162748643761302,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.09780800342559814, 0.21244868636131287, 0.11342903971672058, 0.17970895767211914, 0.12710770964622498, 0.09670756757259369, 0.1727897673845291]","[0.4603841304779053, 1.0, 0.5339126586914062, 0.8458935022354126, 0.5982984304428101, 0.4552043676376343, 0.8133246898651123]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
11,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09813874788494077,0.035747303543913714,"[1.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.1342281879194631,0.03381234150464919,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.17920488119125366, 0.160322904586792, 0.13353322446346283, 0.12773320078849792, 0.1356663703918457, 0.11774592101573944, 0.14579331874847412]","[1.0, 0.8946347236633301, 0.7451427578926086, 0.7127774357795715, 0.7570461630821228, 0.657046377658844, 0.8135566115379333]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
12,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09813874788494077,0.035747303543913714,"[1.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.1342281879194631,0.03381234150464919,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.17549097537994385, 0.16567833721637726, 0.13447998464107513, 0.11597783863544464, 0.13354110717773438, 0.13247095048427582, 0.1423606276512146]","[1.0, 0.944084644317627, 0.7663071155548096, 0.6608763933181763, 0.7609571218490601, 0.7548590302467346, 0.8112133741378784]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
13,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09813874788494077,0.035747303543913714,"[1.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.1342281879194631,0.03381234150464919,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.15375134348869324, 0.15491117537021637, 0.13572831451892853, 0.11921760439872742, 0.15281927585601807, 0.15009751915931702, 0.13347458839416504]","[0.9925129413604736, 1.0, 0.8761686682701111, 0.7695868611335754, 0.9864961504936218, 0.9689263701438904, 0.8616201281547546]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
14,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.28426395939086296,0.08853754940711464,"[0.0, 0.0, 0.0, 0.0, 1.0, nan, nan]",0.22818791946308725,0.05308352849336456,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0,0,,0.7,"[0.1487194299697876, 0.1397356539964676, 0.13587407767772675, 0.11966666579246521, 0.1607663333415985, 0.15497282147407532, 0.1402648240327835]","[0.9250657558441162, 0.8691847920417786, 0.8451650142669678, 0.7443515062332153, 1.0, 0.9639631509780884, 0.87247633934021]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
15,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.28426395939086296,0.08853754940711464,"[0.0, 0.0, 0.0, 0.0, 1.0, nan, nan]",0.22818791946308725,0.05308352849336456,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0,0,,0.7,"[0.13764148950576782, 0.12517131865024567, 0.14044331014156342, 0.12670336663722992, 0.16272716224193573, 0.15899410843849182, 0.14831902086734772]","[0.8458421230316162, 0.7692097425460815, 0.8630600571632385, 0.7786245942115784, 1.0, 0.9770594239234924, 0.9114583134651184]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
16,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.3668903803131991,0.07668926817862988,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",0,0,,0.7,"[0.1511632353067398, 0.11408665776252747, 0.14457187056541443, 0.1326896697282791, 0.14922329783439636, 0.15426772832870483, 0.15399736166000366]","[0.979875922203064, 0.7395367622375488, 0.937149167060852, 0.8601258993148804, 0.9673008322715759, 1.0, 0.9982474446296692]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
