step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.16973415132924335,0.12604795899676807,0.05714285714285714,0.038396386222473176,0,0,,0.0,"[0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0]","[0.013, 0.243, 0.41, 0.371, 0.026, 0.0, 0.083]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.1901840490797546,0.15022971011236394,0.45714285714285713,0.3697478991596639,0,0,,0.98,"[0.6, 1.0, 0.6, 0.0, 0.0, 1.0, 0.0]","[0.187, 0.486, 0.154, 0.0, 0.013, 0.525, 0.017]","[0.13789620995521545, 0.1600579023361206, 0.15895700454711914, 0.09915079921483994, 0.15509285032749176, 0.16070079803466797, 0.12814420461654663]","[0.8580929040908813, 0.9959993958473206, 0.9891487956047058, 0.6169900894165039, 0.9651031494140625, 1.0, 0.7974086403846741]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.20245398773006135,0.1925979123458115,0.8571428571428571,0.8510101010101011,0,0,,0.98,"[1.0, 1.0, 1.0, 1.0, 0.8, 0.6, 0.6]","[0.413, 0.114, 0.256, 0.157, 0.208, 0.136, 0.083]","[0.1488998532295227, 0.12931080162525177, 0.1637309491634369, 0.11901739984750748, 0.15509580075740814, 0.16481399536132812, 0.11913101375102997]","[0.9034417867660522, 0.7845863103866577, 0.993428647518158, 0.722131609916687, 0.9410353899002075, 1.0, 0.7228209972381592]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.24335378323108384,0.24412659589722435,1.0,1.0,1,2,0.5,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.347, 0.086, 0.192, 0.271, 0.273, 0.339, 0.2]","[0.09805740416049957, 0.10993332415819168, 0.14505186676979065, 0.1539347618818283, 0.1571488082408905, 0.18886351585388184, 0.14701004326343536]","[0.5191971659660339, 0.5820781588554382, 0.7680248022079468, 0.8150582313537598, 0.8320760726928711, 1.0, 0.778393030166626]","[2, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]","[0.5, nan, nan, nan, nan, nan, nan]","[2, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]","[0.5, nan, nan, nan, nan, nan, nan]"
100,0.2903885480572597,0.2850762145574498,1.0,1.0,25,33,0.7575757575757576,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.48, 0.414, 0.179, 0.157, 0.221, 0.254, 0.333]","[0.15225088596343994, 0.17260009050369263, 0.15793243050575256, 0.09144247323274612, 0.14182822406291962, 0.13413941860198975, 0.14980624616146088]","[0.8821020126342773, 1.0, 0.9150193929672241, 0.529793918132782, 0.8217158317565918, 0.777168869972229, 0.8679383993148804]","[23, 3, 0, 7, 0, 0, 0]","[21, 3, 0, 1, 0, 0, 0]","[0.9130434989929199, 1.0, nan, 0.1428571492433548, nan, nan, nan]","[25, 3, 0, 7, 0, 0, 0]","[22, 3, 0, 1, 0, 0, 0]","[0.8799999952316284, 1.0, nan, 0.1428571492433548, nan, nan, nan]"
125,0.2842535787321063,0.2853343033457925,1.0,1.0,75,152,0.4934210526315789,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.373, 0.429, 0.179, 0.2, 0.195, 0.203, 0.433]","[0.10679735988378525, 0.1477470099925995, 0.13004417717456818, 0.18961168825626373, 0.16345740854740143, 0.1134178638458252, 0.14892427623271942]","[0.563242495059967, 0.7792083621025085, 0.6858447194099426, 1.0, 0.862064003944397, 0.598158597946167, 0.7854171991348267]","[65, 34, 10, 33, 5, 2, 3]","[46, 23, 2, 1, 1, 0, 2]","[0.7076923251152039, 0.6764705777168274, 0.20000000298023224, 0.03030303120613098, 0.20000000298023224, 0.0, 0.6666666865348816]","[90, 37, 10, 40, 5, 2, 3]","[68, 26, 2, 2, 1, 0, 2]","[0.7555555701255798, 0.7027027010917664, 0.20000000298023224, 0.05000000074505806, 0.20000000298023224, 0.0, 0.6666666865348816]"
150,0.26789366053169733,0.26730882751701807,1.0,1.0,109,189,0.5767195767195767,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.413, 0.371, 0.205, 0.257, 0.143, 0.237, 0.25]","[0.14323289692401886, 0.1102445125579834, 0.13021045923233032, 0.1686786413192749, 0.15189281105995178, 0.17190229892730713, 0.12383817881345749]","[0.8332226872444153, 0.6413207650184631, 0.7574678063392639, 0.9812471270561218, 0.8835996389389038, 1.0, 0.7203986048698425]","[83, 50, 14, 12, 3, 14, 13]","[56, 34, 3, 5, 0, 4, 7]","[0.6746987700462341, 0.6800000071525574, 0.2142857164144516, 0.4166666567325592, 0.0, 0.2857142984867096, 0.5384615659713745]","[173, 87, 24, 52, 8, 16, 16]","[124, 60, 5, 7, 1, 4, 9]","[0.7167630195617676, 0.6896551847457886, 0.2083333283662796, 0.13461539149284363, 0.125, 0.25, 0.5625]"
175,0.28016359918200406,0.2798572220304098,1.0,1.0,158,385,0.4103896103896104,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.429, 0.179, 0.314, 0.234, 0.22, 0.183]","[0.1360919326543808, 0.1428585648536682, 0.14150351285934448, 0.21125641465187073, 0.14910215139389038, 0.12406687438488007, 0.09512035548686981]","[0.6442025899887085, 0.6762330532073975, 0.6698187589645386, 1.0, 0.7057875990867615, 0.5872809886932373, 0.450260192155838]","[108, 98, 49, 62, 17, 26, 25]","[67, 59, 12, 9, 2, 6, 3]","[0.6203703880310059, 0.6020408272743225, 0.2448979616165161, 0.14516128599643707, 0.11764705926179886, 0.23076923191547394, 0.11999999731779099]","[281, 185, 73, 114, 25, 42, 41]","[191, 119, 17, 16, 3, 10, 12]","[0.6797152757644653, 0.6432432532310486, 0.232876718044281, 0.14035087823867798, 0.11999999731779099, 0.2380952388048172, 0.2926829159259796]"
200,0.2883435582822086,0.28714452036480953,1.0,1.0,220,533,0.41275797373358347,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.414, 0.179, 0.214, 0.169, 0.254, 0.433]","[0.11726317554712296, 0.08543102443218231, 0.1145813837647438, 0.19941526651382446, 0.11526987701654434, 0.14647649228572845, 0.22156253457069397]","[0.5292554497718811, 0.3855842649936676, 0.517151415348053, 0.9000405669212341, 0.520258903503418, 0.6611067652702332, 1.0]","[121, 130, 50, 62, 79, 41, 50]","[67, 72, 11, 17, 24, 14, 15]","[0.5537189841270447, 0.5538461804389954, 0.2199999988079071, 0.27419355511665344, 0.3037974536418915, 0.3414634168148041, 0.30000001192092896]","[402, 315, 123, 176, 104, 83, 91]","[258, 191, 28, 33, 27, 24, 27]","[0.641791045665741, 0.6063492298126221, 0.22764228284358978, 0.1875, 0.25961539149284363, 0.28915661573410034, 0.2967033088207245]"
225,0.26380368098159507,0.2660418529960122,1.0,1.0,235,667,0.3523238380809595,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.4, 0.179, 0.171, 0.195, 0.237, 0.283]","[0.1838873326778412, 0.09289494156837463, 0.13561829924583435, 0.16544412076473236, 0.16089965403079987, 0.15057648718357086, 0.11067893356084824]","[1.0, 0.5051731467247009, 0.7375075817108154, 0.8997037410736084, 0.8749904036521912, 0.818851888179779, 0.6018844842910767]","[126, 150, 70, 92, 117, 45, 67]","[83, 77, 10, 22, 22, 10, 11]","[0.658730149269104, 0.5133333206176758, 0.1428571492433548, 0.239130437374115, 0.18803419172763824, 0.2222222238779068, 0.16417910158634186]","[528, 465, 193, 268, 221, 128, 158]","[341, 268, 38, 55, 49, 34, 38]","[0.6458333134651184, 0.5763440728187561, 0.196891188621521, 0.20522387325763702, 0.22171945869922638, 0.265625, 0.2405063360929489]"
