step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.1390593047034765,0.0363150867823765,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.971, 0.0, 0.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.16359918200409,0.13974607226245386,1.0,1.0,0,1,0.0,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2, 0.071, 0.359, 0.314, 0.039, 0.085, 0.033]","[0.19491860270500183, 0.11836709082126617, 0.16326941549777985, 0.16019564867019653, 0.12548790872097015, 0.10143636167049408, 0.13632474839687347]","[1.0, 0.6072642207145691, 0.8376287221908569, 0.8218591809272766, 0.643796443939209, 0.5204036831855774, 0.6993932127952576]","[0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, 0.0, nan, nan, nan, nan, nan]","[0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, 0.0, nan, nan, nan, nan, nan]"
50,0.15132924335378323,0.13374264772644187,1.0,1.0,5,19,0.2631578947368421,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.307, 0.157, 0.103, 0.086, 0.182, 0.203, 0.0]","[0.1385670006275177, 0.1462215632200241, 0.10696565359830856, 0.14277955889701843, 0.19324266910552979, 0.18875448405742645, 0.08346887677907944]","[0.7170621156692505, 0.756673276424408, 0.553530216217041, 0.7388614416122437, 1.0, 0.9767743349075317, 0.43193814158439636]","[0, 15, 0, 0, 1, 3, 0]","[0, 3, 0, 0, 1, 1, 0]","[nan, 0.20000000298023224, nan, nan, 1.0, 0.3333333432674408, nan]","[0, 16, 0, 0, 1, 3, 0]","[0, 3, 0, 0, 1, 1, 0]","[nan, 0.1875, nan, nan, 1.0, 0.3333333432674408, nan]"
75,0.17995910020449898,0.15006577349612374,1.0,1.0,39,226,0.17256637168141592,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24, 0.3, 0.218, 0.343, 0.065, 0.051, 0.0]","[0.14745548367500305, 0.1744295358657837, 0.14913520216941833, 0.17566296458244324, 0.18089790642261505, 0.14225129783153534, 0.030167371034622192]","[0.8151309490203857, 0.9642429947853088, 0.8244163990020752, 0.9710613489151001, 1.0, 0.78636234998703, 0.16676461696624756]","[31, 77, 22, 39, 33, 20, 4]","[3, 12, 3, 7, 8, 4, 2]","[0.09677419066429138, 0.15584415197372437, 0.13636364042758942, 0.1794871836900711, 0.24242424964904785, 0.20000000298023224, 0.5]","[31, 93, 22, 39, 34, 23, 4]","[3, 15, 3, 7, 9, 5, 2]","[0.09677419066429138, 0.16129031777381897, 0.13636364042758942, 0.1794871836900711, 0.2647058963775635, 0.21739129722118378, 0.5]"
100,0.15132924335378323,0.12332113858330425,1.0,1.0,103,559,0.18425760286225404,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.333, 0.2, 0.026, 0.057, 0.143, 0.305, 0.0]","[0.17128132283687592, 0.15042003989219666, 0.0792173519730568, 0.09504544734954834, 0.13203206658363342, 0.35460102558135986, 0.017402518540620804]","[0.483025461435318, 0.42419517040252686, 0.22339853644371033, 0.2680349051952362, 0.37233978509902954, 1.0, 0.04907633364200592]","[98, 134, 37, 85, 108, 94, 3]","[21, 16, 9, 17, 26, 12, 2]","[0.2142857164144516, 0.11940298229455948, 0.2432432472705841, 0.20000000298023224, 0.24074074625968933, 0.12765957415103912, 0.6666666865348816]","[129, 227, 59, 124, 142, 117, 7]","[24, 31, 12, 24, 35, 17, 4]","[0.1860465109348297, 0.13656388223171234, 0.20338982343673706, 0.19354838132858276, 0.246478870511055, 0.14529915153980255, 0.5714285969734192]"
125,0.147239263803681,0.12679473182036824,1.0,1.0,144,820,0.17560975609756097,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.293, 0.229, 0.064, 0.057, 0.13, 0.254, 0.0]","[0.20723646879196167, 0.14435750246047974, 0.17247100174427032, 0.06859156489372253, 0.12345205992460251, 0.26754868030548096, 0.01634245738387108]","[0.7745748162269592, 0.5395560264587402, 0.6446340680122375, 0.2563703954219818, 0.4614190459251404, 1.0, 0.06108218431472778]","[156, 196, 41, 76, 225, 120, 6]","[26, 32, 3, 14, 55, 11, 3]","[0.1666666716337204, 0.16326530277729034, 0.0731707289814949, 0.18421052396297455, 0.24444444477558136, 0.09166666865348816, 0.5]","[285, 423, 100, 200, 367, 237, 13]","[50, 63, 15, 38, 90, 28, 7]","[0.17543859779834747, 0.1489361673593521, 0.15000000596046448, 0.1899999976158142, 0.24523161351680756, 0.1181434616446495, 0.5384615659713745]"
150,0.1411042944785276,0.12431371891900196,1.0,1.0,121,689,0.17561683599419448,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24, 0.286, 0.128, 0.057, 0.104, 0.153, 0.0]","[0.1907355785369873, 0.20515350997447968, 0.1578616499900818, 0.04211154580116272, 0.12204618006944656, 0.2721564769744873, 0.009934836067259312]","[0.7008305788040161, 0.7538071870803833, 0.5800400376319885, 0.1547328382730484, 0.44844120740890503, 1.0, 0.03650413081049919]","[142, 184, 99, 77, 135, 49, 3]","[28, 28, 25, 9, 25, 5, 1]","[0.19718310236930847, 0.15217390656471252, 0.2525252401828766, 0.11688311398029327, 0.18518517911434174, 0.10204081982374191, 0.3333333432674408]","[427, 607, 199, 277, 502, 286, 16]","[78, 91, 40, 47, 115, 33, 8]","[0.18266978859901428, 0.1499176323413849, 0.2010050266981125, 0.1696750968694687, 0.22908367216587067, 0.11538461595773697, 0.5]"
175,0.17586912065439672,0.14935605176017974,1.0,1.0,130,773,0.16817593790426907,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2, 0.414, 0.308, 0.057, 0.104, 0.102, 0.0]","[0.1424487829208374, 0.21209493279457092, 0.21456703543663025, 0.07604596018791199, 0.13889926671981812, 0.20805677771568298, 0.007887011393904686]","[0.6638894081115723, 0.9884786605834961, 1.0, 0.3544158637523651, 0.6473467350006104, 0.969658613204956, 0.03675779700279236]","[131, 155, 121, 83, 145, 132, 6]","[23, 21, 27, 9, 38, 11, 1]","[0.17557251453399658, 0.13548387587070465, 0.22314049303531647, 0.10843373835086823, 0.2620689570903778, 0.0833333358168602, 0.1666666716337204]","[558, 762, 320, 360, 647, 418, 22]","[101, 112, 67, 56, 153, 44, 9]","[0.18100358545780182, 0.1469816267490387, 0.20937499403953552, 0.15555556118488312, 0.23647604882717133, 0.10526315867900848, 0.40909090638160706]"
200,0.13701431492842536,0.11831979115199086,1.0,1.0,177,902,0.19623059866962306,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.267, 0.257, 0.064, 0.057, 0.143, 0.153, 0.0]","[0.18170660734176636, 0.14906045794487, 0.07626508921384811, 0.06050665304064751, 0.20469416677951813, 0.32027754187583923, 0.007489152252674103]","[0.5673410892486572, 0.4654102623462677, 0.2381218820810318, 0.18891943991184235, 0.6391149759292603, 1.0, 0.02338331937789917]","[204, 198, 106, 79, 226, 84, 5]","[46, 29, 27, 16, 48, 8, 3]","[0.22549019753932953, 0.14646464586257935, 0.25471699237823486, 0.20253165066242218, 0.21238937973976135, 0.095238097012043, 0.6000000238418579]","[762, 960, 426, 439, 873, 502, 27]","[147, 141, 94, 72, 201, 52, 12]","[0.19291338324546814, 0.14687499403953552, 0.22065727412700653, 0.16400910913944244, 0.23024055361747742, 0.10358566045761108, 0.4444444477558136]"
225,0.17791411042944785,0.15024096550569796,1.0,1.0,169,916,0.18449781659388648,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.173, 0.457, 0.282, 0.057, 0.13, 0.102, 0.0]","[0.1405303180217743, 0.36035236716270447, 0.20284993946552277, 0.02539736032485962, 0.10063747316598892, 0.16368314623832703, 0.0065492019057273865]","[0.389980286359787, 1.0, 0.5629210472106934, 0.07047923654317856, 0.27927517890930176, 0.45423081517219543, 0.018174437806010246]","[185, 149, 157, 85, 180, 154, 6]","[33, 29, 48, 12, 32, 12, 3]","[0.1783783733844757, 0.19463087618350983, 0.30573248863220215, 0.1411764770746231, 0.17777778208255768, 0.07792207598686218, 0.5]","[947, 1109, 583, 524, 1053, 656, 33]","[180, 170, 142, 84, 233, 64, 15]","[0.1900739222764969, 0.153291255235672, 0.24356774985790253, 0.16030533611774445, 0.2212725579738617, 0.09756097197532654, 0.4545454680919647]"
