step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09813874788494077,0.03851222205074021,"[0.983, 0.0, 0.008, 0.0, 0.0, nan, nan]",0.13646532438478748,0.04042503293056861,"[0.983, 0.0, 0.014, 0.0, 0.01, 0.0, 0.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10321489001692047,0.04757473233589525,"[0.966, 0.0, 0.008, 0.0, 0.024, nan, nan]",0.13646532438478748,0.04058128206450112,"[0.983, 0.0, 0.014, 0.0, 0.01, 0.0, 0.0]",0,0,,0.8,"[0.16511498391628265, 0.12257952243089676, 0.15526585280895233, 0.10438239574432373, 0.15841326117515564, 0.14483483135700226, 0.14940892159938812]","[1.0, 0.7423888444900513, 0.9403498768806458, 0.6321800351142883, 0.9594117999076843, 0.8771755695343018, 0.9048780202865601]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,0.2857142857142857,0.18367346938775508,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.1218274111675127,0.07324487550795897,"[0.966, 0.0, 0.032, 0.0, 0.071, nan, nan]",0.15436241610738255,0.062154812439762834,"[0.967, 0.0, 0.014, 0.0, 0.098, 0.0, 0.0]",0,0,,0.8,"[0.1606113761663437, 0.12396661937236786, 0.15712155401706696, 0.10168878734111786, 0.1582297533750534, 0.14999523758888245, 0.14838652312755585]","[1.0, 0.7718420624732971, 0.9782716631889343, 0.6331356167793274, 0.9851714968681335, 0.9339017271995544, 0.9238855242729187]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,0.42857142857142855,0.33333333333333337,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",0.1353637901861252,0.08861739567621921,"[0.966, 0.0, 0.04, 0.0, 0.113, nan, nan]",0.174496644295302,0.08387534545730294,"[0.933, 0.0, 0.043, 0.0, 0.186, 0.0, 0.0]",0,0,,0.8,"[0.161548912525177, 0.12281529605388641, 0.15443244576454163, 0.10689792037010193, 0.15806066989898682, 0.14751897752285004, 0.14872556924819946]","[1.0, 0.7602359652519226, 0.955948531627655, 0.6617062091827393, 0.9784075021743774, 0.9131536483764648, 0.9206225275993347]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,0.42857142857142855,0.33333333333333337,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",0.15736040609137056,0.11311020543436594,"[0.966, 0.0, 0.088, 0.0, 0.155, nan, nan]",0.21029082774049218,0.11224247759294047,"[0.933, 0.0, 0.087, 0.0, 0.304, 0.006, 0.0]",0,0,,0.8,"[0.15885382890701294, 0.1251910924911499, 0.15297648310661316, 0.1061507910490036, 0.16123992204666138, 0.14801856875419617, 0.14756914973258972]","[0.9852015972137451, 0.7764273881912231, 0.9487506747245789, 0.6583406329154968, 1.0, 0.9180020093917847, 0.9152147173881531]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.16751269035532995,0.10246953810146024,"[0.948, 0.0, 0.104, 0.0, 0.185, nan, 0.0]",0.21923937360178972,0.12052315885660296,"[0.883, 0.0, 0.13, 0.0, 0.333, 0.012, 0.0]",0,0,,0.8,"[0.15680228173732758, 0.12687751650810242, 0.15010303258895874, 0.11268448829650879, 0.15912483632564545, 0.14672191441059113, 0.14768578112125397]","[0.9854041934013367, 0.797345757484436, 0.9433035850524902, 0.7081514596939087, 1.0, 0.9220554232597351, 0.9281126856803894]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
6,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.1793570219966159,0.11509749628627931,"[0.793, 0.0, 0.16, 0.0, 0.238, nan, 0.0]",0.2214765100671141,0.13092491419247537,"[0.75, 0.0, 0.232, 0.0, 0.373, 0.0, 0.0]",0,0,,0.8,"[0.1544608622789383, 0.12704774737358093, 0.15216919779777527, 0.1130397766828537, 0.1616174876689911, 0.14409217238426208, 0.1475725919008255]","[0.9557187557220459, 0.7861014604568481, 0.9415391683578491, 0.6994279026985168, 1.0, 0.8915629982948303, 0.9130979180335999]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
7,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19796954314720813,0.130115487930729,"[0.603, 0.0, 0.264, 0.0, 0.292, nan, 0.0]",0.21476510067114093,0.1365727717897835,"[0.533, 0.0, 0.304, 0.0, 0.422, 0.0, 0.0]",0,0,,0.8,"[0.15868087112903595, 0.12700413167476654, 0.15277040004730225, 0.11272294074296951, 0.15762850642204285, 0.1452486217021942, 0.14594437181949615]","[1.0, 0.8003745675086975, 0.9627524614334106, 0.7103751301765442, 0.9933680295944214, 0.9153505563735962, 0.9197351336479187]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
8,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19627749576988154,0.1313026453806064,"[0.466, 0.0, 0.288, 0.0, 0.315, nan, 0.0]",0.2058165548098434,0.13109585625618717,"[0.333, 0.0, 0.362, 0.0, 0.461, 0.0, 0.0]",0,0,,0.8,"[0.1546238660812378, 0.13041876256465912, 0.14590276777744293, 0.1157306358218193, 0.15773087739944458, 0.14510594308376312, 0.15048696100711823]","[0.9803017973899841, 0.8268435597419739, 0.9250108003616333, 0.7337221503257751, 1.0, 0.9199590086936951, 0.9540742039680481]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
9,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.1895093062605753,0.12708278349263002,"[0.328, 0.0, 0.32, 0.0, 0.315, nan, 0.0]",0.20134228187919462,0.12745320771234472,"[0.25, 0.0, 0.377, 0.0, 0.48, 0.0, 0.0]",0,0,,0.8,"[0.14927658438682556, 0.13068507611751556, 0.15182122588157654, 0.11565418541431427, 0.1602506786584854, 0.14310316741466522, 0.1492089182138443]","[0.9315192103385925, 0.8155040144920349, 0.94739830493927, 0.7217079401016235, 1.0, 0.8929957151412964, 0.9310969710350037]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
10,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19120135363790186,0.12965331308283856,"[0.276, 0.0, 0.344, 0.0, 0.321, nan, 0.0]",0.2058165548098434,0.1307006102787946,"[0.233, 0.0, 0.406, 0.0, 0.49, 0.0, 0.0]",0,0,,0.8,"[0.1493404358625412, 0.13095219433307648, 0.15193790197372437, 0.1239377036690712, 0.15437276661396027, 0.1408787965774536, 0.14857997000217438]","[0.9674014449119568, 0.8482856154441833, 0.9842273592948914, 0.8028469681739807, 1.0, 0.9125884175300598, 0.9624752402305603]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
11,0.5714285714285714,0.4523809523809524,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19458544839255498,0.13608844456950123,"[0.259, 0.0, 0.352, 0.0, 0.333, nan, 0.0]",0.2058165548098434,0.1326273577054397,"[0.233, 0.0, 0.435, 0.0, 0.471, 0.0, 0.0]",0,0,,0.8,"[0.1514902114868164, 0.12998121976852417, 0.1496097594499588, 0.1237984448671341, 0.15913783013820648, 0.1394273340702057, 0.14655500650405884]","[0.9519434571266174, 0.8167839050292969, 0.9401269555091858, 0.7779322266578674, 1.0, 0.8761419653892517, 0.9209312796592712]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
12,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.20304568527918782,0.14401713508280078,"[0.259, 0.0, 0.376, 0.0, 0.345, nan, 0.0]",0.19910514541387025,0.12580228801105564,"[0.183, 0.0, 0.449, 0.0, 0.461, 0.0, 0.0]",0,0,,0.8,"[0.14810103178024292, 0.13176976144313812, 0.15031252801418304, 0.1266133338212967, 0.15535709261894226, 0.1405125856399536, 0.14733350276947021]","[0.9532942771911621, 0.8481734395027161, 0.9675292372703552, 0.8149826526641846, 1.0, 0.9044491052627563, 0.9483538866043091]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
13,0.5714285714285714,0.4857142857142857,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.20304568527918782,0.14669085006120272,"[0.259, 0.0, 0.384, 0.0, 0.339, nan, 0.0]",0.19910514541387025,0.12535929327812995,"[0.167, 0.0, 0.464, 0.0, 0.461, 0.0, 0.0]",0,0,,0.8,"[0.14965973794460297, 0.1352131962776184, 0.15007343888282776, 0.1288212388753891, 0.1563444584608078, 0.13351655006408691, 0.14637118577957153]","[0.9572436213493347, 0.864841639995575, 0.9598897099494934, 0.8239578008651733, 1.0, 0.8539896607398987, 0.9362096190452576]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
14,0.7142857142857143,0.6428571428571429,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19796954314720813,0.14084880636604777,"[0.241, 0.0, 0.392, 0.0, 0.321, nan, 0.0]",0.203579418344519,0.12900215907734705,"[0.167, 0.0, 0.478, 0.0, 0.471, 0.0, 0.0]",0,0,,0.8,"[0.1493726223707199, 0.1343364119529724, 0.15094159543514252, 0.1280970573425293, 0.15448138117790222, 0.13784129917621613, 0.14492946863174438]","[0.9669296145439148, 0.8695961236953735, 0.9770860075950623, 0.8292071223258972, 1.0, 0.8922842144966125, 0.9381678700447083]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
15,0.7142857142857143,0.6428571428571429,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.19796954314720813,0.13716703266140062,"[0.224, 0.0, 0.4, 0.0, 0.321, nan, 0.0]",0.19463087248322147,0.11977429212757738,"[0.133, 0.0, 0.478, 0.0, 0.451, 0.0, 0.0]",0,0,,0.8,"[0.14645379781723022, 0.13547974824905396, 0.15439754724502563, 0.13304764032363892, 0.1531124711036682, 0.13421297073364258, 0.14329560101032257]","[0.9485500454902649, 0.8774734735488892, 1.0, 0.8617212176322937, 0.9916768074035645, 0.8692687749862671, 0.9280950427055359]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
