step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.16973415132924335,0.10092040445942442,0.14285714285714285,0.08348794063079777,0,0,,0.0,"[0.2, 0.0, 0.0, 0.5, 0.3, 0.0, 0.0]","[0.373, 0.0, 0.0, 0.486, 0.273, 0.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.14314928425357873,0.03577817531305904,0.14285714285714285,0.03571428571428571,0,0,,0.98,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.15438184142112732, 0.15195760130882263, 0.1251533329486847, 0.16194695234298706, 0.12526176869869232, 0.15263348817825317, 0.12866473197937012]","[0.9532864689826965, 0.9383171200752258, 0.7728044986724854, 1.0, 0.7734740972518921, 0.9424906373023987, 0.7944868803024292]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.23517382413087934,0.11471793725314852,0.2714285714285714,0.15705882352941178,0,0,,0.98,"[0.0, 0.9, 0.0, 0.0, 0.8, 0.2, 0.0]","[0.0, 0.786, 0.0, 0.0, 0.74, 0.051, 0.0]","[0.12929998338222504, 0.1578064113855362, 0.13945530354976654, 0.13269296288490295, 0.1570444107055664, 0.15471449494361877, 0.12898622453212738]","[0.819358229637146, 1.0, 0.8837112784385681, 0.8408591151237488, 0.995171308517456, 0.9804068803787231, 0.8173699975013733]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.24948875255623723,0.18893451655326637,0.42857142857142855,0.3287055801341516,0,0,,0.98,"[0.9, 0.1, 0.8, 0.0, 0.0, 0.4, 0.8]","[0.747, 0.014, 0.295, 0.014, 0.0, 0.322, 0.367]","[0.16018974781036377, 0.13436760008335114, 0.14663824439048767, 0.1400003582239151, 0.12726232409477234, 0.16020339727401733, 0.13133804500102997]","[0.999914824962616, 0.8387312889099121, 0.9153254628181458, 0.873891294002533, 0.794379711151123, 1.0, 0.8198205828666687]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
100,0.29243353783231085,0.2571626453200682,0.5428571428571428,0.5270072617441038,0,0,,0.98,"[0.9, 0.5, 0.4, 0.6, 0.5, 0.1, 0.8]","[0.467, 0.386, 0.09, 0.571, 0.078, 0.034, 0.433]","[0.12979212403297424, 0.1559499353170395, 0.1350632756948471, 0.15117381513118744, 0.13665947318077087, 0.1469295769929886, 0.14443154633045197]","[0.8322678804397583, 1.0, 0.8660681843757629, 0.9693740010261536, 0.876303493976593, 0.9421586394309998, 0.9261404871940613]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
125,0.25357873210633947,0.2506523555600841,0.6714285714285714,0.6500271295907124,11,11,1.0,0.98,"[1.0, 0.3, 0.9, 0.4, 0.4, 0.8, 0.9]","[0.6, 0.143, 0.269, 0.129, 0.091, 0.288, 0.25]","[0.18312594294548035, 0.11687877029180527, 0.14164608716964722, 0.14922316372394562, 0.1433342695236206, 0.14877399802207947, 0.11701754480600357]","[1.0, 0.6382425427436829, 0.7734900116920471, 0.814866304397583, 0.7827087044715881, 0.8124135732650757, 0.6390003561973572]","[10, 0, 0, 0, 0, 0, 1]","[10, 0, 0, 0, 0, 0, 1]","[1.0, nan, nan, nan, nan, nan, 1.0]","[10, 0, 0, 0, 0, 0, 1]","[10, 0, 0, 0, 0, 0, 1]","[1.0, nan, nan, nan, nan, nan, 1.0]"
150,0.28629856850715746,0.26167261200880537,0.8285714285714286,0.8244483904094889,26,30,0.8666666666666667,0.98,"[1.0, 0.9, 0.8, 0.9, 0.8, 0.5, 0.9]","[0.6, 0.371, 0.026, 0.443, 0.143, 0.102, 0.317]","[0.20882724225521088, 0.16379395127296448, 0.1015976220369339, 0.14357894659042358, 0.1248079240322113, 0.13048581779003143, 0.1269083023071289]","[1.0, 0.7843514680862427, 0.4865151643753052, 0.6875489354133606, 0.5976611375808716, 0.6248505711555481, 0.6077190637588501]","[15, 1, 1, 0, 0, 0, 13]","[13, 1, 0, 0, 0, 0, 12]","[0.8666666746139526, 1.0, 0.0, nan, nan, nan, 0.9230769276618958]","[25, 1, 1, 0, 0, 0, 14]","[23, 1, 0, 0, 0, 0, 13]","[0.9200000166893005, 1.0, 0.0, nan, nan, nan, 0.9285714030265808]"
175,0.2883435582822086,0.2790399942474281,0.9,0.8951664876476908,53,74,0.7162162162162162,0.98,"[1.0, 0.9, 1.0, 0.9, 0.5, 1.0, 1.0]","[0.56, 0.214, 0.308, 0.229, 0.104, 0.153, 0.45]","[0.20853085815906525, 0.1369871348142624, 0.15959997475147247, 0.12989826500415802, 0.10995953530073166, 0.11436301469802856, 0.14066100120544434]","[1.0, 0.6569154262542725, 0.7653542160987854, 0.6229210495948792, 0.5273058414459229, 0.5484225153923035, 0.6745332479476929]","[26, 11, 8, 1, 0, 0, 28]","[24, 2, 0, 1, 0, 0, 26]","[0.9230769276618958, 0.1818181872367859, 0.0, 1.0, nan, nan, 0.9285714030265808]","[51, 12, 9, 1, 0, 0, 42]","[47, 3, 0, 1, 0, 0, 39]","[0.9215686321258545, 0.25, 0.0, 1.0, nan, nan, 0.9285714030265808]"
200,0.32719836400818,0.32548039518648125,1.0,1.0,126,249,0.5060240963855421,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.467, 0.414, 0.205, 0.386, 0.221, 0.203, 0.4]","[0.17047114670276642, 0.19569995999336243, 0.1351379007101059, 0.13691909611225128, 0.1375296413898468, 0.11148042231798172, 0.11276160180568695]","[0.8710842132568359, 1.0, 0.6905361413955688, 0.6996378302574158, 0.7027576565742493, 0.5696496963500977, 0.5761963725090027]","[56, 30, 48, 18, 24, 21, 52]","[49, 7, 13, 4, 6, 7, 40]","[0.875, 0.23333333432674408, 0.2708333432674408, 0.2222222238779068, 0.25, 0.3333333432674408, 0.7692307829856873]","[107, 42, 57, 19, 24, 21, 94]","[96, 10, 13, 5, 6, 7, 79]","[0.8971962332725525, 0.2380952388048172, 0.22807016968727112, 0.2631579041481018, 0.25, 0.3333333432674408, 0.8404255509376526]"
225,0.32515337423312884,0.3270505414315269,1.0,1.0,190,429,0.4428904428904429,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.547, 0.343, 0.192, 0.314, 0.286, 0.22, 0.367]","[0.1725696623325348, 0.14684689044952393, 0.13645535707473755, 0.14175273478031158, 0.15645703673362732, 0.09593477100133896, 0.14998337626457214]","[1.0, 0.8509426712989807, 0.7907262444496155, 0.8214232325553894, 0.9066311717033386, 0.5559191107749939, 0.8691178560256958]","[77, 51, 72, 43, 53, 47, 86]","[66, 10, 18, 18, 10, 14, 54]","[0.8571428656578064, 0.19607843458652496, 0.25, 0.41860464215278625, 0.18867924809455872, 0.2978723347187042, 0.6279069781303406]","[184, 93, 129, 62, 77, 68, 180]","[162, 20, 31, 23, 16, 21, 133]","[0.8804348111152649, 0.2150537669658661, 0.24031007289886475, 0.3709677457809448, 0.20779220759868622, 0.30882352590560913, 0.7388888597488403]"
