step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1319796954314721,0.07463469206513396,"[0.552, 0.0, 0.0, 0.025, 0.256, 0.0, 0.0]",0.18120805369127516,0.09139989554073844,"[0.633, 0.0, 0.0, 0.0, 0.108, 0.195, 0.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,0.14285714285714285,0.09523809523809523,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14720812182741116,0.08829887609008935,"[0.534, 0.0, 0.0, 0.049, 0.298, 0.0, 0.0]",0.2371364653243848,0.12374199463609736,"[0.633, 0.0, 0.0, 0.0, 0.245, 0.262, 0.0]",0,0,,0.8,"[0.18023057281970978, 0.10673920810222626, 0.1192677766084671, 0.14852362871170044, 0.157426118850708, 0.17255283892154694, 0.11525963991880417]","[1.0, 0.5922369956970215, 0.6617510914802551, 0.8240756392478943, 0.873470664024353, 0.9574005007743835, 0.6395121216773987]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,0.2857142857142857,0.21428571428571427,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.14382402707275804,0.09393535526258637,"[0.431, 0.0, 0.0, 0.098, 0.286, 0.0, 0.0]",0.2595078299776286,0.13776888495192843,"[0.483, 0.0, 0.0, 0.0, 0.324, 0.329, 0.0]",0,0,,0.8,"[0.1680842638015747, 0.10864034295082092, 0.1240982934832573, 0.15537568926811218, 0.15512405335903168, 0.1671244502067566, 0.12155277281999588]","[1.0, 0.6463445425033569, 0.7383099794387817, 0.9243916273117065, 0.9228945374488831, 0.9942896962165833, 0.7231656908988953]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,0.7142857142857143,0.6428571428571429,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0.14720812182741116,0.10474833700996657,"[0.397, 0.0, 0.0, 0.221, 0.22, 0.0, 0.0]",0.2662192393736018,0.14593957466438628,"[0.35, 0.0, 0.0, 0.053, 0.373, 0.36, 0.0]",0,0,,0.8,"[0.16112415492534637, 0.11214175820350647, 0.1302144080400467, 0.15816257894039154, 0.1486528515815735, 0.16080188751220703, 0.12890216708183289]","[1.0, 0.6959959268569946, 0.8081619143486023, 0.9816192984580994, 0.9225981831550598, 0.997999906539917, 0.8000176548957825]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,0.7142857142857143,0.6428571428571429,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0.13874788494077833,0.09668651413069705,"[0.224, 0.0, 0.008, 0.32, 0.173, 0.0, 0.0]",0.26174496644295303,0.1522284744710817,"[0.217, 0.037, 0.0, 0.053, 0.431, 0.354, 0.0]",0,0,,0.8,"[0.14900065958499908, 0.11783790588378906, 0.12987017631530762, 0.16219377517700195, 0.1465112715959549, 0.16225454211235046, 0.13233143091201782]","[0.9183142781257629, 0.72625333070755, 0.8004100918769836, 0.9996255040168762, 0.9029717445373535, 1.0, 0.8155792355537415]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,0.8571428571428571,0.8095238095238094,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.13367174280879865,0.09548231672961485,"[0.207, 0.0, 0.016, 0.311, 0.161, 0.0, 0.0]",0.27293064876957496,0.17358355332814548,"[0.167, 0.074, 0.029, 0.158, 0.441, 0.366, 0.0]",0,0,,0.8,"[0.15210020542144775, 0.12414497137069702, 0.1322929561138153, 0.15592904388904572, 0.14622429013252258, 0.1558723747730255, 0.13343597948551178]","[0.9754449725151062, 0.7961632013320923, 0.8484176993370056, 1.0, 0.9377617239952087, 0.9996365904808044, 0.8557480573654175]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
6,0.8571428571428571,0.8095238095238094,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.12690355329949238,0.09281484325138491,"[0.103, 0.017, 0.024, 0.303, 0.161, 0.0, 0.0]",0.2639821029082774,0.16698482030339276,"[0.15, 0.074, 0.029, 0.0, 0.461, 0.354, 0.0]",0,0,,0.8,"[0.14191946387290955, 0.13263902068138123, 0.14084970951080322, 0.1466960459947586, 0.14176131784915924, 0.1558414250612259, 0.14029286801815033]","[0.9106658697128296, 0.8511152863502502, 0.9038015007972717, 0.9413161277770996, 0.9096510410308838, 1.0, 0.9002283215522766]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
7,0.8571428571428571,0.8095238095238094,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.11505922165820642,0.08674555929452762,"[0.052, 0.025, 0.024, 0.23, 0.185, 0.0, 0.0]",0.2639821029082774,0.17503663537191866,"[0.167, 0.111, 0.029, 0.053, 0.5, 0.311, 0.0]",0,0,,0.8,"[0.14106784760951996, 0.134074866771698, 0.1351967453956604, 0.14716005325317383, 0.13974447548389435, 0.15892845392227173, 0.1438273936510086]","[0.8876186013221741, 0.8436177372932434, 0.8506767749786377, 0.9259516000747681, 0.8792917132377625, 1.0, 0.9049820303916931]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
8,0.8571428571428571,0.8095238095238094,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.12013536379018612,0.08977184900954946,"[0.069, 0.042, 0.016, 0.156, 0.244, 0.0, 0.0]",0.2483221476510067,0.16198723398107315,"[0.167, 0.111, 0.029, 0.0, 0.539, 0.25, 0.0]",0,0,,0.8,"[0.14180094003677368, 0.13534656167030334, 0.14175407588481903, 0.14671780169010162, 0.14404934644699097, 0.1429150253534317, 0.1474160999059677]","[0.9619094729423523, 0.9181260466575623, 0.9615915417671204, 0.9952630996704102, 0.9771615862846375, 0.9694668650627136, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
9,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.1455160744500846,0.09857175958479757,"[0.138, 0.059, 0.016, 0.098, 0.339, 0.0, 0.0]",0.2639821029082774,0.16723012437298151,"[0.217, 0.111, 0.043, 0.0, 0.627, 0.213, 0.0]",0,0,,0.8,"[0.15000967681407928, 0.14203669130802155, 0.1404215693473816, 0.1388697773218155, 0.1550697386264801, 0.13663269579410553, 0.13695959746837616]","[0.9673691391944885, 0.9159536361694336, 0.9055382013320923, 0.8955311179161072, 1.0, 0.8811048269271851, 0.8832129240036011]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
