step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.15714285714285714,0.06307977736549165,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.1]",0.15337423312883436,0.04578621733913154,"[0.0, 0.0, 0.936, 0.0, 0.0, 0.0, 0.033]",0.1554192229038855,0.049954110929720685,"[0.0, 0.0, 0.948, 0.0, 0.0, 0.017, 0.033]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
10,0.22857142857142856,0.12492269635126776,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6]",0.14314928425357873,0.06807465793640909,"[0.0, 0.114, 0.718, 0.0, 0.0, 0.0, 0.1]",0.1554192229038855,0.07198721913007626,"[0.0, 0.086, 0.805, 0.0, 0.0, 0.0, 0.131]",0,0,,0.7,"[0.13367365300655365, 0.1464565396308899, 0.15312185883522034, 0.13205529749393463, 0.14334052801132202, 0.1425919234752655, 0.14876000583171844]","[0.8729887008666992, 0.9564704895019531, 1.0, 0.862419605255127, 0.9361206293106079, 0.931231677532196, 0.9715138673782349]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
20,0.2714285714285714,0.16666666666666669,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.2, 0.7]",0.14519427402862986,0.06635686592841493,"[0.0, 0.0, 0.667, 0.0, 0.0, 0.017, 0.3]",0.1554192229038855,0.07282580241393992,"[0.0, 0.014, 0.727, 0.0, 0.0, 0.017, 0.295]",0,0,,0.7,"[0.1352609544992447, 0.1428215503692627, 0.15190410614013672, 0.13706925511360168, 0.14170478284358978, 0.1432824581861496, 0.14795665442943573]","[0.8904364705085754, 0.9402086138725281, 1.0, 0.9023407101631165, 0.9328568577766418, 0.9432428479194641, 0.9740135073661804]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
30,0.35714285714285715,0.3201465201465202,"[0.0, 0.2, 1.0, 0.0, 0.2, 0.5, 0.6]",0.16155419222903886,0.09549800087046137,"[0.0, 0.1, 0.718, 0.0, 0.0, 0.051, 0.217]",0.15950920245398773,0.08216388464416832,"[0.0, 0.086, 0.818, 0.0, 0.0, 0.033, 0.115]",0,0,,0.7,"[0.13689877092838287, 0.14344272017478943, 0.15313971042633057, 0.1370668113231659, 0.14181995391845703, 0.1425544172525406, 0.1450773924589157]","[0.8939468860626221, 0.9366788268089294, 1.0, 0.895044207572937, 0.9260821342468262, 0.930878221988678, 0.947353184223175]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
40,0.7285714285714285,0.716955300338759,"[0.6, 0.9, 1.0, 0.4, 0.4, 1.0, 0.8]",0.19222903885480572,0.16928202202873047,"[0.093, 0.243, 0.41, 0.043, 0.013, 0.322, 0.25]",0.1983640081799591,0.16077217062147334,"[0.027, 0.229, 0.584, 0.043, 0.039, 0.2, 0.262]",0,0,,0.7,"[0.13763758540153503, 0.14233443140983582, 0.1484888643026352, 0.14025768637657166, 0.1408371925354004, 0.14550665020942688, 0.14493736624717712]","[0.9269219636917114, 0.958552896976471, 1.0, 0.9445670247077942, 0.9484696984291077, 0.9799162149429321, 0.9760823845863342]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.8,0.8017522160379302,"[0.8, 1.0, 1.0, 0.6, 0.6, 0.8, 0.8]",0.23517382413087934,0.21337935799420665,"[0.333, 0.357, 0.321, 0.071, 0.013, 0.169, 0.4]",0.24539877300613497,0.213965170681697,"[0.267, 0.343, 0.506, 0.086, 0.039, 0.067, 0.393]",0,0,,0.7,"[0.14116425812244415, 0.14312565326690674, 0.14753007888793945, 0.14125721156597137, 0.1400674432516098, 0.14226728677749634, 0.14458782970905304]","[0.9568507075309753, 0.970145583152771, 1.0, 0.9574807286262512, 0.9494161605834961, 0.964327335357666, 0.980056643486023]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
60,0.8857142857142857,0.8869632063351656,"[0.9, 1.0, 1.0, 0.9, 0.7, 0.8, 0.9]",0.2556237218813906,0.2523315838567964,"[0.267, 0.329, 0.308, 0.2, 0.052, 0.254, 0.417]",0.28016359918200406,0.26622065327800765,"[0.24, 0.286, 0.532, 0.271, 0.105, 0.1, 0.41]",0,0,,0.7,"[0.13851489126682281, 0.14126278460025787, 0.14933256804943085, 0.14449192583560944, 0.14107772707939148, 0.14265309274196625, 0.1426667869091034]","[0.9275598526000977, 0.9459609985351562, 1.0, 0.9675848484039307, 0.9447217583656311, 0.9552711248397827, 0.955362856388092]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
70,0.9571428571428572,0.9543817527010805,"[1.0, 1.0, 1.0, 1.0, 0.7, 1.0, 1.0]",0.278118609406953,0.2760772160498975,"[0.387, 0.257, 0.256, 0.286, 0.091, 0.305, 0.4]",0.3006134969325153,0.2975175149502706,"[0.333, 0.243, 0.416, 0.329, 0.158, 0.183, 0.443]",0,0,,0.7,"[0.14045003056526184, 0.13778214156627655, 0.1482023298740387, 0.14693720638751984, 0.1403210610151291, 0.14385521411895752, 0.14245179295539856]","[0.9476910829544067, 0.9296894669532776, 1.0, 0.9914635419845581, 0.946820855140686, 0.9706677198410034, 0.961198091506958]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
80,0.9285714285714286,0.9261401530309094,"[1.0, 1.0, 1.0, 0.8, 0.7, 1.0, 1.0]",0.26789366053169733,0.263501734543217,"[0.387, 0.3, 0.256, 0.186, 0.065, 0.271, 0.45]",0.29243353783231085,0.28314681573170614,"[0.293, 0.286, 0.481, 0.157, 0.171, 0.167, 0.492]",0,0,,0.7,"[0.1377650946378708, 0.13939017057418823, 0.14883841574192047, 0.14342674612998962, 0.14155356585979462, 0.14441096782684326, 0.1446148157119751]","[0.9256017208099365, 0.9365200996398926, 1.0, 0.9636406302452087, 0.9510552883148193, 0.9702533483505249, 0.9716229438781738]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
90,0.9714285714285714,0.9711399711399712,"[1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0]",0.2822085889570552,0.2737702620943722,"[0.413, 0.314, 0.218, 0.229, 0.065, 0.305, 0.483]",0.2822085889570552,0.27187302788563134,"[0.36, 0.3, 0.312, 0.243, 0.092, 0.1, 0.59]",0,0,,0.7,"[0.13936060667037964, 0.13954924046993256, 0.14470019936561584, 0.14434079825878143, 0.1403062641620636, 0.1453704535961151, 0.1463722139596939]","[0.9520974159240723, 0.953386127948761, 0.9885769486427307, 0.9861215949058533, 0.9585580229759216, 0.9931560754776001, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
