step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14314928425357873,0.03577817531305904,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.2310838445807771,0.20587183985755048,1.0,1.0,24,28,0.8571428571428571,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.32, 0.414, 0.026, 0.271, 0.117, 0.017, 0.483]","[0.16311496496200562, 0.19175216555595398, 0.08451773971319199, 0.17759844660758972, 0.1303369253873825, 0.0916815921664238, 0.1609978973865509]","[0.8506551384925842, 1.0, 0.44076550006866455, 0.9261874556541443, 0.6797155141830444, 0.4781254529953003, 0.8396145105361938]","[27, 0, 0, 0, 0, 1, 0]","[24, 0, 0, 0, 0, 0, 0]","[0.8888888955116272, nan, nan, nan, nan, 0.0, nan]","[27, 0, 0, 0, 0, 1, 0]","[24, 0, 0, 0, 0, 0, 0]","[0.8888888955116272, nan, nan, nan, nan, 0.0, nan]"
50,0.17995910020449898,0.13972934935935863,1.0,1.0,92,307,0.2996742671009772,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2, 0.014, 0.141, 0.343, 0.013, 0.0, 0.6]","[0.07137887179851532, 0.05345463752746582, 0.211414635181427, 0.27252721786499023, 0.1164117380976677, 0.02327020652592182, 0.25154250860214233]","[0.2619146406650543, 0.1961442232131958, 0.7757560610771179, 1.0, 0.42715635895729065, 0.085386723279953, 0.9229995608329773]","[69, 16, 40, 85, 24, 10, 63]","[57, 2, 8, 9, 1, 1, 14]","[0.8260869383811951, 0.125, 0.20000000298023224, 0.10588235408067703, 0.0416666679084301, 0.10000000149011612, 0.2222222238779068]","[96, 16, 40, 85, 24, 11, 63]","[81, 2, 8, 9, 1, 1, 14]","[0.84375, 0.125, 0.20000000298023224, 0.10588235408067703, 0.0416666679084301, 0.09090909361839294, 0.2222222238779068]"
75,0.19222903885480572,0.15385582569273007,1.0,1.0,138,453,0.304635761589404,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.347, 0.014, 0.128, 0.229, 0.078, 0.0, 0.583]","[0.12750454246997833, 0.021416625007987022, 0.23783497512340546, 0.238555446267128, 0.11807137727737427, 0.02947511337697506, 0.22714173793792725]","[0.5344859957695007, 0.08977629989385605, 0.996979832649231, 1.0, 0.49494311213493347, 0.12355665862560272, 0.9521548748016357]","[121, 7, 71, 141, 50, 13, 50]","[88, 4, 7, 17, 8, 0, 14]","[0.7272727489471436, 0.5714285969734192, 0.09859155118465424, 0.12056737393140793, 0.1599999964237213, 0.0, 0.2800000011920929]","[217, 23, 111, 226, 74, 24, 113]","[169, 6, 15, 26, 9, 1, 28]","[0.7788018584251404, 0.260869562625885, 0.13513512909412384, 0.1150442510843277, 0.12162162363529205, 0.0416666679084301, 0.24778760969638824]"
100,0.16359918200409,0.12652645555968683,1.0,1.0,97,460,0.2108695652173913,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.014, 0.051, 0.186, 0.078, 0.0, 0.45]","[0.2998106777667999, 0.010287794284522533, 0.12054212391376495, 0.24156229197978973, 0.1108199954032898, 0.020283568650484085, 0.1966933161020279]","[1.0, 0.03431430086493492, 0.4020608067512512, 0.8057160973548889, 0.3696332573890686, 0.06765458732843399, 0.6560584306716919]","[74, 5, 78, 135, 71, 42, 55]","[43, 2, 13, 13, 11, 3, 12]","[0.5810810923576355, 0.4000000059604645, 0.1666666716337204, 0.0962962955236435, 0.15492957830429077, 0.0714285746216774, 0.2181818187236786]","[291, 28, 189, 361, 145, 66, 168]","[212, 8, 28, 39, 20, 4, 40]","[0.7285223603248596, 0.2857142984867096, 0.14814814925193787, 0.10803323984146118, 0.13793103396892548, 0.06060606241226196, 0.2380952388048172]"
125,0.12065439672801637,0.11086231142269971,1.0,1.0,99,626,0.15814696485623003,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.173, 0.014, 0.128, 0.129, 0.078, 0.034, 0.3]","[0.18675187230110168, 0.031044431030750275, 0.23749272525310516, 0.22088713943958282, 0.12660008668899536, 0.032505135983228683, 0.16471834480762482]","[0.7863477468490601, 0.13071739673614502, 1.0, 0.9300795793533325, 0.5330693125724792, 0.1368679255247116, 0.6935721635818481]","[73, 1, 115, 229, 104, 39, 65]","[25, 1, 18, 21, 14, 2, 18]","[0.34246575832366943, 1.0, 0.156521737575531, 0.09170305728912354, 0.13461539149284363, 0.05128205195069313, 0.2769230902194977]","[364, 29, 304, 590, 249, 105, 233]","[237, 9, 46, 60, 34, 6, 58]","[0.651098906993866, 0.3103448152542114, 0.15131579339504242, 0.10169491171836853, 0.13654617965221405, 0.05714285746216774, 0.248927041888237]"
150,0.12474437627811862,0.11386588215063813,1.0,1.0,102,610,0.16721311475409836,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.133, 0.014, 0.218, 0.2, 0.052, 0.051, 0.2]","[0.2980918884277344, 0.016138382256031036, 0.28263330459594727, 0.11641810834407806, 0.08529596775770187, 0.04702562838792801, 0.15439650416374207]","[1.0, 0.05413895100355148, 0.9481415748596191, 0.3905443549156189, 0.2861398458480835, 0.15775547921657562, 0.5179493427276611]","[58, 4, 135, 155, 123, 46, 89]","[13, 4, 11, 19, 26, 3, 26]","[0.22413793206214905, 1.0, 0.08148147910833359, 0.1225806474685669, 0.21138212084770203, 0.06521739065647125, 0.2921348214149475]","[422, 33, 439, 745, 372, 151, 322]","[250, 13, 57, 79, 60, 9, 84]","[0.5924170613288879, 0.39393940567970276, 0.12984055280685425, 0.10604026913642883, 0.16129031777381897, 0.05960264801979065, 0.260869562625885]"
175,0.12474437627811862,0.11505471921250686,1.0,1.0,96,798,0.12030075187969924,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.147, 0.014, 0.154, 0.157, 0.078, 0.034, 0.3]","[0.2282724231481552, 0.03147551417350769, 0.1171957328915596, 0.2203417271375656, 0.12278874963521957, 0.0799267366528511, 0.1999988704919815]","[1.0, 0.13788574934005737, 0.5134029388427734, 0.9652577638626099, 0.5379044413566589, 0.35013750195503235, 0.8761411905288696]","[56, 3, 132, 245, 153, 71, 138]","[4, 3, 15, 33, 19, 5, 17]","[0.0714285746216774, 1.0, 0.11363636702299118, 0.13469387590885162, 0.12418300658464432, 0.07042253762483597, 0.12318840622901917]","[478, 36, 571, 990, 525, 222, 460]","[254, 16, 72, 112, 79, 14, 101]","[0.5313807725906372, 0.4444444477558136, 0.12609456479549408, 0.1131313145160675, 0.15047618746757507, 0.06306306272745132, 0.21956521272659302]"
200,0.1083844580777096,0.10193165190966468,1.0,1.0,124,916,0.13537117903930132,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.12, 0.014, 0.154, 0.186, 0.091, 0.051, 0.133]","[0.18957802653312683, 0.007430138997733593, 0.27486661076545715, 0.2286745309829712, 0.14949949085712433, 0.09113135188817978, 0.05881968513131142]","[0.6897091865539551, 0.027031799778342247, 1.0, 0.8319472670555115, 0.543898344039917, 0.3315475583076477, 0.21399356424808502]","[75, 3, 148, 239, 190, 95, 166]","[6, 3, 19, 25, 25, 13, 33]","[0.07999999821186066, 1.0, 0.12837837636470795, 0.10460250824689865, 0.1315789520740509, 0.13684210181236267, 0.19879518449306488]","[553, 39, 719, 1229, 715, 317, 626]","[260, 19, 91, 137, 104, 27, 134]","[0.4701627492904663, 0.4871794879436493, 0.12656466662883759, 0.11147274076938629, 0.145454540848732, 0.08517350256443024, 0.21405750513076782]"
225,0.10020449897750511,0.09357726205668497,1.0,1.0,119,971,0.12255406797116375,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.12, 0.014, 0.103, 0.114, 0.078, 0.034, 0.25]","[0.2665315270423889, 0.005156430881470442, 0.2361937165260315, 0.09409652650356293, 0.1789846569299698, 0.024144332855939865, 0.19489257037639618]","[1.0, 0.019346419721841812, 0.8861755132675171, 0.353040874004364, 0.6715327501296997, 0.09058715403079987, 0.7312176823616028]","[86, 2, 175, 192, 217, 103, 196]","[10, 2, 16, 29, 28, 4, 30]","[0.11627907305955887, 1.0, 0.09142857044935226, 0.1510416716337204, 0.12903225421905518, 0.03883495181798935, 0.15306122601032257]","[639, 41, 894, 1421, 932, 420, 822]","[270, 21, 107, 166, 132, 31, 164]","[0.4225352108478546, 0.5121951103210449, 0.1196867972612381, 0.11681914329528809, 0.14163090288639069, 0.07380952686071396, 0.19951337575912476]"
