step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.18238993710691823,0.09894798697655115,0.15714285714285714,0.0851449275362319,0,0,,0.0,"[0.7, 0.0, 0.0, 0.3, 0.1, 0.0, 0.0]","[0.61, 0.0, 0.0, 0.405, 0.123, 0.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.23060796645702306,0.10495218171674019,0.21428571428571427,0.11873840445269017,0,0,,0.98,"[0.6, 0.0, 0.0, 0.8, 0.1, 0.0, 0.0]","[0.792, 0.0, 0.012, 0.608, 0.0, 0.0, 0.0]","[0.15935111045837402, 0.12557198107242584, 0.14713077247142792, 0.1530923694372177, 0.1404346525669098, 0.13658274710178375, 0.13783612847328186]","[1.0, 0.7880207300186157, 0.9233118891716003, 0.9607235789299011, 0.8812907338142395, 0.8571182489395142, 0.8649837970733643]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.14046121593291405,0.07779959031995216,0.3142857142857143,0.25070241586370623,0,0,,0.98,"[0.0, 0.8, 0.1, 0.2, 0.1, 0.1, 0.9]","[0.039, 0.492, 0.0, 0.013, 0.0, 0.0, 0.62]","[0.1581583321094513, 0.1619144082069397, 0.13268108665943146, 0.1416960507631302, 0.13431242108345032, 0.13044890761375427, 0.14078859984874725]","[0.9768021106719971, 1.0, 0.8194519877433777, 0.8751293420791626, 0.8295273184776306, 0.8056658506393433, 0.8695248365402222]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.20964360587002095,0.17404615148020425,0.42857142857142855,0.3614427343750653,1,3,0.3333333333333333,0.98,"[0.4, 0.1, 0.0, 0.2, 0.8, 0.9, 0.6]","[0.455, 0.0, 0.0, 0.013, 0.323, 0.259, 0.56]","[0.1300595998764038, 0.08250835537910461, 0.12985146045684814, 0.12994274497032166, 0.1306726634502411, 0.18478190898895264, 0.21218307316303253]","[0.6129593849182129, 0.3888545632362366, 0.6119784116744995, 0.6124086380004883, 0.6158486604690552, 0.870860755443573, 1.0]","[0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]","[nan, nan, nan, 0.3333333432674408, nan, nan, nan]","[0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]","[nan, nan, nan, 0.3333333432674408, nan, nan, nan]"
100,0.2389937106918239,0.20546300838613038,0.5571428571428572,0.462807881773399,14,63,0.2222222222222222,0.98,"[0.0, 0.9, 0.4, 0.9, 0.7, 1.0, 0.0]","[0.026, 0.415, 0.205, 0.494, 0.169, 0.259, 0.06]","[0.10390450060367584, 0.15623411536216736, 0.12363466620445251, 0.24233824014663696, 0.08034567534923553, 0.18289653956890106, 0.11064603924751282]","[0.4287581741809845, 0.644694447517395, 0.5101739764213562, 1.0, 0.33154353499412537, 0.7547159790992737, 0.4565768837928772]","[0, 14, 0, 23, 1, 25, 0]","[0, 5, 0, 1, 0, 8, 0]","[nan, 0.3571428656578064, nan, 0.043478261679410934, 0.0, 0.3199999928474426, nan]","[0, 14, 0, 26, 1, 25, 0]","[0, 5, 0, 2, 0, 8, 0]","[nan, 0.3571428656578064, nan, 0.07692307978868484, 0.0, 0.3199999928474426, nan]"
125,0.2389937106918239,0.21358771304268084,0.7714285714285715,0.752286873527475,30,102,0.29411764705882354,0.98,"[0.3, 0.9, 0.3, 0.9, 1.0, 1.0, 1.0]","[0.078, 0.492, 0.036, 0.127, 0.615, 0.19, 0.24]","[0.09369005262851715, 0.12409839779138565, 0.14391250908374786, 0.12723541259765625, 0.2584010660648346, 0.10776302218437195, 0.14489932358264923]","[0.36257609724998474, 0.48025497794151306, 0.556934654712677, 0.4923950731754303, 1.0, 0.41703784465789795, 0.560753583908081]","[0, 12, 0, 31, 15, 34, 10]","[0, 5, 0, 5, 9, 10, 1]","[nan, 0.4166666567325592, nan, 0.16129031777381897, 0.6000000238418579, 0.29411765933036804, 0.10000000149011612]","[0, 26, 0, 57, 16, 59, 10]","[0, 10, 0, 7, 9, 18, 1]","[nan, 0.38461539149284363, nan, 0.12280701845884323, 0.5625, 0.3050847351551056, 0.10000000149011612]"
150,0.27882599580712786,0.27353997814303227,0.9,0.8973304473304473,122,395,0.30886075949367087,0.98,"[0.6, 1.0, 0.9, 0.8, 1.0, 1.0, 1.0]","[0.26, 0.477, 0.133, 0.076, 0.354, 0.345, 0.44]","[0.11755446344614029, 0.2283586710691452, 0.10409587621688843, 0.08297394216060638, 0.09792328625917435, 0.166089728474617, 0.20300377905368805]","[0.5147799253463745, 1.0, 0.4558437764644623, 0.36334919929504395, 0.42881351709365845, 0.7273195385932922, 0.8889690041542053]","[48, 88, 31, 55, 57, 85, 31]","[27, 37, 4, 11, 13, 24, 6]","[0.5625, 0.4204545319080353, 0.12903225421905518, 0.20000000298023224, 0.22807016968727112, 0.2823529541492462, 0.19354838132858276]","[48, 114, 31, 112, 73, 144, 41]","[27, 47, 4, 18, 22, 42, 7]","[0.5625, 0.41228070855140686, 0.12903225421905518, 0.1607142835855484, 0.30136987566947937, 0.2916666567325592, 0.17073170840740204]"
175,0.31027253668763105,0.30942875273121934,0.9571428571428572,0.9568184530590546,153,492,0.31097560975609756,0.98,"[0.9, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.468, 0.431, 0.313, 0.177, 0.262, 0.207, 0.3]","[0.1445792317390442, 0.11574696004390717, 0.1285233199596405, 0.16158418357372284, 0.17019250988960266, 0.14404800534248352, 0.1353256106376648]","[0.8495040535926819, 0.680094301700592, 0.755164384841919, 0.9494200348854065, 1.0, 0.846382737159729, 0.795132577419281]","[88, 84, 39, 75, 61, 88, 57]","[56, 37, 11, 8, 16, 17, 8]","[0.6363636255264282, 0.4404761791229248, 0.28205129504203796, 0.1066666692495346, 0.26229506731033325, 0.1931818127632141, 0.14035087823867798]","[136, 198, 70, 187, 134, 232, 98]","[83, 84, 15, 26, 38, 59, 15]","[0.6102941036224365, 0.42424243688583374, 0.2142857164144516, 0.13903743028640747, 0.28358209133148193, 0.25431033968925476, 0.15306122601032257]"
200,0.3018867924528302,0.30090330751155897,0.9285714285714286,0.9283046551954115,224,681,0.328928046989721,0.98,"[0.7, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.468, 0.431, 0.084, 0.19, 0.338, 0.414, 0.24]","[0.09506209194660187, 0.08790124952793121, 0.09092356264591217, 0.1642046868801117, 0.22071115672588348, 0.15950903296470642, 0.18168796598911285]","[0.4307081401348114, 0.39826372265815735, 0.4119572639465332, 0.7439799904823303, 1.0, 0.7227048873901367, 0.823193371295929]","[107, 137, 66, 79, 101, 116, 75]","[63, 66, 24, 11, 23, 29, 8]","[0.5887850522994995, 0.48175182938575745, 0.3636363744735718, 0.13924050331115723, 0.22772277891635895, 0.25, 0.1066666692495346]","[243, 335, 136, 266, 235, 348, 173]","[146, 150, 39, 37, 61, 88, 23]","[0.6008230447769165, 0.447761207818985, 0.2867647111415863, 0.13909775018692017, 0.2595744729042053, 0.25287356972694397, 0.13294798135757446]"
225,0.3039832285115304,0.3041157012871557,0.9714285714285714,0.9713569638381668,256,806,0.3176178660049628,0.98,"[0.9, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0]","[0.429, 0.415, 0.337, 0.165, 0.231, 0.241, 0.3]","[0.18420666456222534, 0.16031081974506378, 0.12509623169898987, 0.16724859178066254, 0.10599049925804138, 0.09474857896566391, 0.1623983383178711]","[1.0, 0.8702769875526428, 0.6791080832481384, 0.9079399704933167, 0.5753890872001648, 0.5143601894378662, 0.8816094398498535]","[131, 166, 97, 82, 123, 117, 90]","[76, 80, 22, 6, 32, 24, 16]","[0.580152690410614, 0.4819277226924896, 0.22680412232875824, 0.0731707289814949, 0.2601625919342041, 0.20512820780277252, 0.17777778208255768]","[374, 501, 233, 348, 358, 465, 263]","[222, 230, 61, 43, 93, 112, 39]","[0.5935828685760498, 0.45908182859420776, 0.2618025839328766, 0.12356321513652802, 0.2597765326499939, 0.2408602088689804, 0.14828898012638092]"
