step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.15950920245398773,0.03937405350832913,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.1574642126789366,0.038869257950530034,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,0.14285714285714285,0.06527093596059115,"[0.0, 0.0, 0.6, 0.4, 0.0, 0.0, 0.0]",0.147239263803681,0.06467231643452716,"[0.0, 0.0, 0.564, 0.4, 0.0, 0.0, 0.0]",0.1574642126789366,0.06894070851387232,"[0.0, 0.0, 0.61, 0.429, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.14968471229076385, 0.11462309211492538, 0.1772264689207077, 0.17487138509750366, 0.11899475008249283, 0.11466731876134872, 0.14993204176425934]","[0.8445956707000732, 0.6467605829238892, 1.0, 0.9867114424705505, 0.6714276671409607, 0.6470101475715637, 0.8459912538528442]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
10,0.17142857142857143,0.06938775510204083,"[0.0, 0.0, 0.2, 1.0, 0.0, 0.0, 0.0]",0.14519427402862986,0.052661291489946874,"[0.0, 0.0, 0.103, 0.9, 0.0, 0.0, 0.0]",0.15337423312883436,0.060883285323451504,"[0.0, 0.0, 0.156, 0.9, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.1502721905708313, 0.12647606432437897, 0.16307152807712555, 0.167991504073143, 0.12527859210968018, 0.11554397642612457, 0.15136592090129852]","[0.8945225477218628, 0.7528718113899231, 0.9707129597663879, 1.0, 0.7457436323165894, 0.6877965331077576, 0.9010331630706787]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
15,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.14314928425357873,0.036101083032490974,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.14314928425357873,0.036101083032490974,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.147673100233078, 0.13456273078918457, 0.1538211703300476, 0.1651776134967804, 0.13020408153533936, 0.11748887598514557, 0.15107221901416779]","[0.8940261006355286, 0.8146547675132751, 0.9312470555305481, 1.0, 0.7882671356201172, 0.7112881541252136, 0.914604663848877]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
20,0.2857142857142857,0.17023809523809524,"[0.0, 0.0, 0.6, 1.0, 0.0, 0.0, 0.4]",0.1492842535787321,0.07254548020137515,"[0.0, 0.0, 0.244, 0.729, 0.0, 0.0, 0.05]",0.15337423312883436,0.08102557554593814,"[0.0, 0.0, 0.312, 0.657, 0.0, 0.0, 0.082]",0,0,,0.7,"[0.1470850557088852, 0.13452161848545074, 0.15279147028923035, 0.15772704780101776, 0.13254337012767792, 0.12336299568414688, 0.15196824073791504]","[0.9325290322303772, 0.8528760075569153, 0.9687080979347229, 1.0, 0.8403338193893433, 0.7821296453475952, 0.963488757610321]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.34285714285714286,0.2067099567099567,"[0.0, 0.0, 0.4, 1.0, 0.0, 0.0, 1.0]",0.13496932515337423,0.08001949108296881,"[0.0, 0.0, 0.179, 0.457, 0.0, 0.0, 0.333]",0.16155419222903886,0.09644482256790177,"[0.0, 0.0, 0.234, 0.471, 0.0, 0.0, 0.459]",0,0,,0.7,"[0.14127883315086365, 0.1424911469221115, 0.14618203043937683, 0.15402135252952576, 0.13774999976158142, 0.12558603286743164, 0.15269042551517487]","[0.9172678589820862, 0.9251388907432556, 0.9491023421287537, 1.0, 0.8943564891815186, 0.8153806924819946, 0.9913588166236877]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
30,0.37142857142857144,0.34849773242630394,"[0.0, 0.4, 0.2, 0.8, 0.2, 0.0, 1.0]",0.12678936605316973,0.058289975237148885,"[0.0, 0.014, 0.013, 0.129, 0.0, 0.0, 0.85]",0.1329243353783231,0.0582389177473959,"[0.0, 0.014, 0.0, 0.129, 0.0, 0.0, 0.902]",0,0,,0.7,"[0.14073048532009125, 0.1416107714176178, 0.143109530210495, 0.15104754269123077, 0.13882911205291748, 0.13244560360908508, 0.15222665667533875]","[0.9244799017906189, 0.9302626252174377, 0.9401082396507263, 0.9922541975975037, 0.9119895100593567, 0.8700552582740784, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
35,0.4857142857142857,0.47105064247921397,"[0.0, 0.8, 0.2, 0.8, 0.4, 0.2, 1.0]",0.130879345603272,0.08900813829474656,"[0.0, 0.071, 0.013, 0.171, 0.117, 0.0, 0.617]",0.16973415132924335,0.11853979635134648,"[0.0, 0.071, 0.0, 0.214, 0.25, 0.0, 0.721]",0,0,,0.7,"[0.13261157274246216, 0.14216367900371552, 0.14420336484909058, 0.14746469259262085, 0.14411592483520508, 0.13658839464187622, 0.15285217761993408]","[0.8675805330276489, 0.9300729632377625, 0.9434171319007874, 0.9647536277770996, 0.9428451061248779, 0.8935979604721069, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
40,0.5142857142857142,0.46814058956916105,"[0.0, 0.8, 0.0, 0.8, 0.6, 0.4, 1.0]",0.13496932515337423,0.09284940455870082,"[0.0, 0.143, 0.013, 0.043, 0.182, 0.017, 0.617]",0.17177914110429449,0.11768740870581361,"[0.0, 0.143, 0.0, 0.1, 0.316, 0.0, 0.705]",0,0,,0.7,"[0.12985293567180634, 0.1480567455291748, 0.137817844748497, 0.14198577404022217, 0.14480803906917572, 0.1458790898323059, 0.15159934759140015]","[0.8565533757209778, 0.9766318202018738, 0.9090926051139832, 0.9365856647491455, 0.9552022814750671, 0.962267279624939, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
45,0.45714285714285713,0.4190452404738119,"[0.0, 0.8, 0.0, 0.6, 0.4, 0.4, 1.0]",0.12883435582822086,0.09937639692972842,"[0.0, 0.171, 0.013, 0.043, 0.143, 0.068, 0.533]",0.18404907975460122,0.1372368616222674,"[0.0, 0.229, 0.0, 0.1, 0.276, 0.033, 0.721]",0,0,,0.7,"[0.13235610723495483, 0.14836619794368744, 0.13962715864181519, 0.1361714005470276, 0.14263193309307098, 0.14532150328159332, 0.15552553534507751]","[0.8510249257087708, 0.9539667963981628, 0.8977764248847961, 0.8755565285682678, 0.9170965552330017, 0.9343900084495544, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
