step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.13626834381551362,0.034264628360569316,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.12159329140461216,0.05842034092968867,0.21428571428571427,0.12896825396825395,0,0,,0.98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0]","[0.0, 0.015, 0.024, 0.0, 0.0, 0.086, 1.0]","[0.12536175549030304, 0.15472334623336792, 0.14142869412899017, 0.1231895312666893, 0.1176132783293724, 0.1634998917579651, 0.17418326437473297]","[0.7197118401527405, 0.8882790803909302, 0.8119534254074097, 0.7072409391403198, 0.6752272248268127, 0.9386659264564514, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.19916142557651992,0.14003230362932603,0.45714285714285713,0.44470562117620943,0,0,,0.98,"[0.5, 1.0, 0.0, 0.1, 0.3, 0.7, 0.6]","[0.299, 0.892, 0.0, 0.0, 0.0, 0.172, 0.08]","[0.13681092858314514, 0.19201341271400452, 0.14461246132850647, 0.11186717450618744, 0.13880985975265503, 0.1262282431125641, 0.14965768158435822]","[0.7125071287155151, 1.0, 0.7531372904777527, 0.5826008319854736, 0.7229174971580505, 0.6573928594589233, 0.7794126272201538]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.3081761006289308,0.2940899437961009,0.8714285714285714,0.8732861565678904,0,0,,0.98,"[0.9, 0.9, 0.7, 0.8, 0.9, 0.9, 1.0]","[0.61, 0.2, 0.06, 0.253, 0.292, 0.448, 0.34]","[0.13906733691692352, 0.11469260603189468, 0.12399589270353317, 0.1411421000957489, 0.13306862115859985, 0.16775155067443848, 0.1802816540002823]","[0.7713893055915833, 0.6361857056617737, 0.6877898573875427, 0.7828977704048157, 0.738115131855011, 0.9304970502853394, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
100,0.350104821802935,0.3403804174237682,0.9285714285714286,0.9284640171858217,0,0,,0.98,"[1.0, 0.9, 0.9, 0.8, 0.9, 1.0, 1.0]","[0.649, 0.323, 0.193, 0.266, 0.338, 0.431, 0.24]","[0.14400199055671692, 0.11595409363508224, 0.13476048409938812, 0.1627412736415863, 0.16580699384212494, 0.14590886235237122, 0.13082613050937653]","[0.8684916496276855, 0.6993317604064941, 0.8127551078796387, 0.9815102815628052, 1.0, 0.8799921870231628, 0.7890266180038452]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
125,0.3312368972746331,0.3126206628908101,0.9571428571428572,0.9570354457572503,13,27,0.48148148148148145,0.98,"[1.0, 0.9, 0.9, 1.0, 0.9, 1.0, 1.0]","[0.545, 0.554, 0.072, 0.19, 0.354, 0.448, 0.2]","[0.10415509343147278, 0.20888182520866394, 0.10198492556810379, 0.13292843103408813, 0.16977103054523468, 0.1932176798582077, 0.08906079828739166]","[0.49863165616989136, 1.0, 0.4882422089576721, 0.6363810300827026, 0.812761127948761, 0.925009548664093, 0.426369309425354]","[2, 4, 0, 0, 4, 6, 11]","[1, 0, 0, 0, 2, 3, 7]","[0.5, 0.0, nan, nan, 0.5, 0.5, 0.6363636255264282]","[2, 4, 0, 0, 4, 6, 11]","[1, 0, 0, 0, 2, 3, 7]","[0.5, 0.0, nan, nan, 0.5, 0.5, 0.6363636255264282]"
150,0.3228511530398323,0.3065082706016929,0.8857142857142857,0.8853182740400786,113,367,0.3079019073569482,0.98,"[0.9, 0.9, 0.9, 0.8, 0.8, 1.0, 0.9]","[0.494, 0.431, 0.313, 0.101, 0.277, 0.466, 0.18]","[0.16014285385608673, 0.20059561729431152, 0.21009215712547302, 0.08761189132928848, 0.15090623497962952, 0.09575963020324707, 0.09489142149686813]","[0.7622504830360413, 0.9547982215881348, 1.0, 0.41701647639274597, 0.7182859182357788, 0.4557982087135315, 0.4516656994819641]","[42, 56, 49, 6, 75, 49, 90]","[19, 23, 8, 2, 30, 13, 18]","[0.4523809552192688, 0.4107142984867096, 0.16326530277729034, 0.3333333432674408, 0.4000000059604645, 0.26530611515045166, 0.20000000298023224]","[44, 60, 49, 6, 79, 55, 101]","[20, 23, 8, 2, 32, 16, 25]","[0.4545454680919647, 0.38333332538604736, 0.16326530277729034, 0.3333333432674408, 0.40506330132484436, 0.290909081697464, 0.24752475321292877]"
175,0.3333333333333333,0.3351879059367943,0.9285714285714286,0.929762718484523,187,542,0.34501845018450183,0.98,"[0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0]","[0.506, 0.323, 0.205, 0.228, 0.4, 0.414, 0.28]","[0.13462871313095093, 0.10538598895072937, 0.16041454672813416, 0.11018351465463638, 0.1815670132637024, 0.1624920666217804, 0.14532792568206787]","[0.7414821982383728, 0.5804247260093689, 0.8835005164146423, 0.6068476438522339, 1.0, 0.8949426412582397, 0.8004093170166016]","[56, 66, 80, 37, 106, 64, 133]","[37, 35, 15, 12, 35, 17, 36]","[0.6607142686843872, 0.5303030014038086, 0.1875, 0.3243243098258972, 0.33018869161605835, 0.265625, 0.27067670226097107]","[100, 126, 129, 43, 185, 119, 234]","[57, 58, 23, 14, 67, 33, 61]","[0.5699999928474426, 0.460317462682724, 0.1782945692539215, 0.3255814015865326, 0.36216217279434204, 0.27731093764305115, 0.2606837749481201]"
200,0.35429769392033544,0.34598361693606405,0.9714285714285714,0.9713569638381669,323,874,0.3695652173913043,0.98,"[1.0, 0.9, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.558, 0.431, 0.193, 0.316, 0.369, 0.379, 0.22]","[0.14879168570041656, 0.21721626818180084, 0.22428323328495026, 0.0926206111907959, 0.12107274681329727, 0.11808903515338898, 0.07792621850967407]","[0.6634097695350647, 0.9684908986091614, 1.0, 0.4129627048969269, 0.5398207902908325, 0.5265174508094788, 0.3474455773830414]","[123, 122, 140, 81, 147, 115, 146]","[70, 58, 26, 33, 57, 25, 54]","[0.5691056847572327, 0.4754098355770111, 0.18571428954601288, 0.40740740299224854, 0.3877550959587097, 0.21739129722118378, 0.36986300349235535]","[223, 248, 269, 124, 332, 234, 380]","[127, 116, 49, 47, 124, 58, 115]","[0.5695067048072815, 0.4677419364452362, 0.18215613067150116, 0.3790322542190552, 0.3734939694404602, 0.24786324799060822, 0.30263158679008484]"
225,0.3417190775681342,0.33801877428685756,0.9714285714285714,0.9713569638381669,348,967,0.35987590486039295,0.98,"[1.0, 0.9, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.571, 0.354, 0.229, 0.342, 0.277, 0.345, 0.24]","[0.17393283545970917, 0.08757881075143814, 0.18487495183944702, 0.23350131511688232, 0.09012313187122345, 0.15858642756938934, 0.07140233367681503]","[0.7448901534080505, 0.37506774067878723, 0.7917512059211731, 1.0, 0.38596412539482117, 0.6791671514511108, 0.30578985810279846]","[140, 126, 141, 94, 159, 129, 178]","[84, 59, 31, 37, 56, 34, 47]","[0.6000000238418579, 0.4682539701461792, 0.21985815465450287, 0.39361703395843506, 0.3522012531757355, 0.26356589794158936, 0.26404494047164917]","[363, 374, 410, 218, 491, 363, 558]","[211, 175, 80, 84, 180, 92, 162]","[0.581267237663269, 0.4679144322872162, 0.19512194395065308, 0.38532111048698425, 0.36659878492355347, 0.25344353914260864, 0.29032257199287415]"
