step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.16359918200409,0.1093514211122002,0.17142857142857143,0.09766233766233766,0,0,,0.0,"[0.0, 0.0, 0.0, 0.8, 0.4, 0.0, 0.0]","[0.0, 0.086, 0.0, 0.757, 0.169, 0.136, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.1738241308793456,0.09954794926100521,0.37142857142857144,0.26814058956916104,0,0,,0.98,"[0.0, 1.0, 0.4, 0.2, 0.0, 0.0, 1.0]","[0.0, 0.429, 0.154, 0.0, 0.0, 0.0, 0.717]","[0.12598659098148346, 0.18106047809123993, 0.17596198618412018, 0.13906608521938324, 0.1033594161272049, 0.11186389625072479, 0.1627013236284256]","[0.69582599401474, 1.0, 0.9718409180641174, 0.7680642604827881, 0.5708557367324829, 0.6178261637687683, 0.8986020684242249]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.2065439672801636,0.19306074892056424,0.9714285714285714,0.9711399711399711,0,0,,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.333, 0.057, 0.167, 0.1, 0.078, 0.203, 0.567]","[0.10238119214773178, 0.13160425424575806, 0.1832926869392395, 0.12138383835554123, 0.12915241718292236, 0.17006218433380127, 0.16212321817874908]","[0.558566689491272, 0.718000590801239, 1.0, 0.6622405052185059, 0.7046239376068115, 0.9278176426887512, 0.8845045566558838]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.23721881390593047,0.20836711985213632,0.9142857142857143,0.9137085137085137,12,21,0.5714285714285714,0.98,"[1.0, 0.8, 1.0, 0.8, 1.0, 0.8, 1.0]","[0.427, 0.057, 0.026, 0.143, 0.247, 0.169, 0.65]","[0.15091711282730103, 0.10053805261850357, 0.11543017625808716, 0.11987076699733734, 0.1299876868724823, 0.16256186366081238, 0.22069412469863892]","[0.6838293075561523, 0.4555538296699524, 0.5230323672294617, 0.5431534051895142, 0.5889948010444641, 0.7365935444831848, 1.0]","[9, 1, 0, 2, 0, 0, 9]","[7, 1, 0, 0, 0, 0, 4]","[0.7777777910232544, 1.0, nan, 0.0, nan, nan, 0.4444444477558136]","[9, 1, 0, 2, 0, 0, 9]","[7, 1, 0, 0, 0, 0, 4]","[0.7777777910232544, 1.0, nan, 0.0, nan, nan, 0.4444444477558136]"
100,0.24539877300613497,0.23891171084286864,0.9714285714285714,0.9711399711399711,40,85,0.47058823529411764,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.44, 0.1, 0.154, 0.257, 0.182, 0.153, 0.45]","[0.1410488784313202, 0.11783447861671448, 0.23042872548103333, 0.14774090051651, 0.09101378172636032, 0.12232302129268646, 0.1496099829673767]","[0.6121150255203247, 0.5113705992698669, 1.0, 0.6411566138267517, 0.39497584104537964, 0.5308496952056885, 0.6492679119110107]","[45, 3, 6, 15, 3, 4, 9]","[32, 1, 2, 0, 0, 0, 5]","[0.7111111283302307, 0.3333333432674408, 0.3333333432674408, 0.0, 0.0, 0.0, 0.5555555820465088]","[54, 4, 6, 17, 3, 4, 18]","[39, 2, 2, 0, 0, 0, 9]","[0.7222222089767456, 0.5, 0.3333333432674408, 0.0, 0.0, 0.0, 0.5]"
125,0.26380368098159507,0.24579501420747593,0.9714285714285714,0.9711399711399711,148,355,0.4169014084507042,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.507, 0.1, 0.077, 0.243, 0.26, 0.153, 0.533]","[0.19785861670970917, 0.15751120448112488, 0.13730278611183167, 0.1172994077205658, 0.11051875352859497, 0.13372927904129028, 0.14577968418598175]","[1.0, 0.7960795760154724, 0.6939439177513123, 0.5928446054458618, 0.558574378490448, 0.6758829951286316, 0.7367871403694153]","[123, 49, 25, 55, 16, 38, 49]","[84, 7, 8, 17, 5, 5, 22]","[0.6829268336296082, 0.1428571492433548, 0.3199999928474426, 0.30909091234207153, 0.3125, 0.1315789520740509, 0.44897958636283875]","[177, 53, 31, 72, 19, 42, 67]","[123, 9, 10, 17, 5, 5, 31]","[0.694915235042572, 0.16981132328510284, 0.32258063554763794, 0.2361111044883728, 0.2631579041481018, 0.1190476194024086, 0.46268656849861145]"
150,0.2392638036809816,0.23788816916459518,0.9714285714285714,0.9711399711399711,133,367,0.36239782016348776,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.413, 0.257, 0.128, 0.157, 0.312, 0.102, 0.283]","[0.11364404112100601, 0.2228201925754547, 0.1623290628194809, 0.12115896493196487, 0.1256667971611023, 0.15188857913017273, 0.10249213874340057]","[0.5100257992744446, 1.0, 0.7285204529762268, 0.5437521934509277, 0.5639829635620117, 0.6816643476486206, 0.4599768817424774]","[97, 55, 37, 81, 28, 31, 38]","[64, 17, 12, 13, 9, 5, 13]","[0.6597937941551208, 0.30909091234207153, 0.3243243098258972, 0.16049382090568542, 0.3214285671710968, 0.16129031777381897, 0.34210526943206787]","[274, 108, 68, 153, 47, 73, 105]","[187, 26, 22, 30, 14, 10, 44]","[0.6824817657470703, 0.24074074625968933, 0.3235294222831726, 0.19607843458652496, 0.2978723347187042, 0.13698630034923553, 0.41904762387275696]"
175,0.2658486707566462,0.2532532933421549,1.0,1.0,137,443,0.309255079006772,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.44, 0.2, 0.115, 0.271, 0.312, 0.085, 0.433]","[0.19621935486793518, 0.14850208163261414, 0.10565664619207382, 0.13718973100185394, 0.15276417136192322, 0.11811266839504242, 0.14155510067939758]","[1.0, 0.7568166851997375, 0.5384619235992432, 0.6991651058197021, 0.7785377502441406, 0.6019420027732849, 0.7214125394821167]","[118, 60, 30, 134, 20, 24, 57]","[80, 11, 7, 24, 4, 2, 9]","[0.6779661178588867, 0.18333333730697632, 0.23333333432674408, 0.17910447716712952, 0.20000000298023224, 0.0833333358168602, 0.15789473056793213]","[392, 168, 98, 287, 67, 97, 162]","[267, 37, 29, 54, 18, 12, 53]","[0.6811224222183228, 0.2202380895614624, 0.29591837525367737, 0.18815331161022186, 0.26865673065185547, 0.12371134012937546, 0.327160507440567]"
200,0.25153374233128833,0.2239327687475344,0.9714285714285714,0.9711399711399711,136,491,0.2769857433808554,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.48, 0.143, 0.077, 0.171, 0.286, 0.051, 0.567]","[0.20891529321670532, 0.09345000982284546, 0.13688182830810547, 0.13589516282081604, 0.13114479184150696, 0.07762277871370316, 0.2160898894071579]","[0.9667980670928955, 0.4324589669704437, 0.6334485411643982, 0.6288825869560242, 0.6068992614746094, 0.35921522974967957, 1.0]","[86, 77, 40, 163, 19, 30, 76]","[50, 15, 11, 25, 6, 2, 27]","[0.5813953280448914, 0.19480518996715546, 0.2750000059604645, 0.15337423980236053, 0.31578946113586426, 0.06666667014360428, 0.3552631437778473]","[478, 245, 138, 450, 86, 127, 238]","[317, 52, 40, 79, 24, 14, 80]","[0.6631799340248108, 0.2122448980808258, 0.28985506296157837, 0.17555555701255798, 0.27906978130340576, 0.11023622006177902, 0.3361344635486603]"
225,0.26380368098159507,0.25990824187350153,1.0,1.0,142,551,0.2577132486388385,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.129, 0.269, 0.229, 0.234, 0.169, 0.35]","[0.13354870676994324, 0.14594335854053497, 0.22742724418640137, 0.12956497073173523, 0.13407117128372192, 0.14763143658638, 0.08181285858154297]","[0.5872150659561157, 0.6417145133018494, 1.0, 0.5696985721588135, 0.5895123481750488, 0.6491369605064392, 0.3597320020198822]","[113, 111, 32, 148, 33, 38, 76]","[63, 19, 7, 17, 8, 4, 24]","[0.5575221180915833, 0.171171173453331, 0.21875, 0.11486486345529556, 0.24242424964904785, 0.10526315867900848, 0.31578946113586426]","[591, 356, 170, 598, 119, 165, 314]","[380, 71, 47, 96, 32, 18, 104]","[0.6429780125617981, 0.1994381994009018, 0.2764706015586853, 0.16053511202335358, 0.2689075767993927, 0.1090909093618393, 0.331210196018219]"
250,0.22903885480572597,0.2149302588181761,0.9714285714285714,0.9711399711399711,182,636,0.2861635220125786,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.467, 0.129, 0.128, 0.129, 0.286, 0.119, 0.333]","[0.18580761551856995, 0.09661099314689636, 0.15443839132785797, 0.05812684819102287, 0.12427887320518494, 0.1333676129579544, 0.24736954271793365]","[0.7511337399482727, 0.3905532956123352, 0.6243225932121277, 0.2349798083305359, 0.5024016499519348, 0.5391432046890259, 1.0]","[127, 119, 37, 183, 33, 36, 101]","[75, 24, 7, 27, 12, 4, 33]","[0.5905511975288391, 0.20168067514896393, 0.18918919563293457, 0.14754098653793335, 0.3636363744735718, 0.1111111119389534, 0.32673266530036926]","[718, 475, 207, 781, 152, 201, 415]","[455, 95, 54, 123, 44, 22, 137]","[0.6337047219276428, 0.20000000298023224, 0.260869562625885, 0.15749040246009827, 0.28947368264198303, 0.1094527393579483, 0.3301204741001129]"
275,0.24948875255623723,0.24189262818670582,0.9714285714285714,0.9711399711399711,200,715,0.27972027972027974,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.44, 0.271, 0.244, 0.186, 0.208, 0.102, 0.267]","[0.2550990879535675, 0.1459716260433197, 0.15805985033512115, 0.16786260902881622, 0.10524208843708038, 0.06654496490955353, 0.10121957957744598]","[1.0, 0.5722153782844543, 0.6196017861366272, 0.6580290198326111, 0.4125537574291229, 0.26085928082466125, 0.39678534865379333]","[144, 123, 44, 175, 63, 55, 111]","[85, 26, 9, 25, 16, 7, 32]","[0.5902777910232544, 0.21138212084770203, 0.20454545319080353, 0.1428571492433548, 0.2539682686328888, 0.12727272510528564, 0.28828829526901245]","[862, 598, 251, 956, 215, 256, 526]","[540, 121, 63, 148, 60, 29, 169]","[0.6264501214027405, 0.20234113931655884, 0.25099602341651917, 0.15481171011924744, 0.27906978130340576, 0.11328125, 0.32129278779029846]"
300,0.25971370143149286,0.2488472230147246,0.9714285714285714,0.9711399711399711,214,699,0.3061516452074392,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.467, 0.386, 0.167, 0.143, 0.234, 0.119, 0.283]","[0.2072787582874298, 0.18548890948295593, 0.19973623752593994, 0.06893204897642136, 0.1288899928331375, 0.08157996833324432, 0.12809383869171143]","[1.0, 0.8948765993118286, 0.9636117219924927, 0.33255723118782043, 0.6218196153640747, 0.39357611536979675, 0.6179786324501038]","[182, 100, 57, 173, 41, 42, 104]","[109, 35, 17, 16, 12, 4, 21]","[0.598901093006134, 0.3499999940395355, 0.2982456088066101, 0.09248554706573486, 0.2926829159259796, 0.095238097012043, 0.20192307233810425]","[1044, 698, 308, 1129, 256, 298, 630]","[649, 156, 80, 164, 72, 33, 190]","[0.6216475367546082, 0.2234957069158554, 0.25974026322364807, 0.14526128768920898, 0.28125, 0.11073825508356094, 0.30158731341362]"
325,0.24335378323108384,0.236414643894738,1.0,1.0,254,851,0.2984723854289072,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.44, 0.314, 0.154, 0.271, 0.182, 0.119, 0.2]","[0.15042996406555176, 0.15181925892829895, 0.14220446348190308, 0.22241519391536713, 0.113102987408638, 0.10845831036567688, 0.11156955361366272]","[0.6763474941253662, 0.6825939416885376, 0.6393648982048035, 1.0, 0.5085218548774719, 0.4876389503479004, 0.5016273856163025]","[209, 125, 47, 188, 72, 68, 142]","[128, 41, 14, 22, 9, 9, 31]","[0.6124401688575745, 0.328000009059906, 0.2978723347187042, 0.11702127754688263, 0.125, 0.13235294818878174, 0.21830986440181732]","[1253, 823, 355, 1317, 328, 366, 772]","[777, 197, 94, 186, 81, 42, 221]","[0.6201117038726807, 0.23936817049980164, 0.26478874683380127, 0.14123006165027618, 0.24695122241973877, 0.1147540956735611, 0.2862694263458252]"
