step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09813874788494077,0.03851222205074021,"[0.983, 0.0, 0.008, 0.0, 0.0, nan, nan]",0.13646532438478748,0.04042503293056861,"[0.983, 0.0, 0.014, 0.0, 0.01, 0.0, 0.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,0.42857142857142855,0.33333333333333337,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.25042301184433163,0.07781688355891575,"[0.0, 0.0, 0.024, 0.0, 0.863, nan, 0.0]",0.19463087248322147,0.055115616091225846,"[0.0, 0.0, 0.0, 0.0, 0.853, 0.0, 0.0]",0,0,,0.8,"[0.14792710542678833, 0.13302241265773773, 0.14673081040382385, 0.11814217269420624, 0.16234204173088074, 0.14166177809238434, 0.15017351508140564]","[0.9112063646316528, 0.8193959593772888, 0.9038373827934265, 0.7277361750602722, 1.0, 0.8726130127906799, 0.9250438809394836]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,0.42857142857142855,0.33333333333333337,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.26057529610829105,0.06798695809684821,"[0.0, 0.0, 0.032, 0.0, 0.893, 0.0, 0.0]",0.22595078299776286,0.07520986831029607,"[0.0, 0.0, 0.087, 0.0, 0.892, 0.024, 0.0]",0,0,,0.8,"[0.1369193196296692, 0.1460348665714264, 0.14955580234527588, 0.12364077568054199, 0.1634640246629715, 0.1450948417186737, 0.13529014587402344]","[0.8376113176345825, 0.8933761715888977, 0.9149156808853149, 0.7563791275024414, 1.0, 0.887625515460968, 0.8276447653770447]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,0.42857142857142855,0.2857142857142857,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.20304568527918782,0.15960342964032787,"[0.0, 0.076, 0.192, 0.303, 0.298, nan, nan]",0.17225950782997762,0.11394300831247861,"[0.0, 0.185, 0.333, 0.316, 0.422, 0.0, 0.0]",0,0,,0.8,"[0.1280096024274826, 0.1526111364364624, 0.15481604635715485, 0.15070965886116028, 0.1549549102783203, 0.13425521552562714, 0.12464325875043869]","[0.8261086940765381, 0.9848744869232178, 0.999103844165802, 0.9726033210754395, 1.0, 0.8664147257804871, 0.8043840527534485]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,0.5714285714285714,0.4857142857142857,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]",0.2131979695431472,0.08747744906990357,"[0.0, 0.0, 0.024, 0.885, 0.089, nan, 0.0]",0.06040268456375839,0.04961370047576944,"[0.0, 0.037, 0.058, 0.737, 0.078, 0.0, 0.0]",0,0,,0.8,"[0.11101971566677094, 0.15204553306102753, 0.16694709658622742, 0.19507266581058502, 0.1262837052345276, 0.12193228304386139, 0.1266987919807434]","[0.5691198110580444, 0.7794302105903625, 0.8558200597763062, 1.0, 0.6473674774169922, 0.6250608563423157, 0.6494953632354736]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,0.7142857142857143,0.6428571428571429,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]",0.20304568527918782,0.1435415564848629,"[0.276, 0.008, 0.08, 0.508, 0.185, nan, 0.0]",0.1319910514541387,0.11488004267605378,"[0.233, 0.0, 0.188, 0.474, 0.225, 0.0, 0.0]",0,0,,0.8,"[0.12054562568664551, 0.1506296992301941, 0.16327479481697083, 0.1928989589214325, 0.12063366174697876, 0.11693669110536575, 0.13508038222789764]","[0.6249158978462219, 0.7808735966682434, 0.8464265465736389, 1.0, 0.6253722906112671, 0.6062069535255432, 0.7002649903297424]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
6,0.7142857142857143,0.6428571428571429,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]",0.12351945854483926,0.09763451048969492,"[0.241, 0.0, 0.12, 0.303, 0.042, nan, 0.0]",0.09843400447427293,0.09147509442553982,"[0.183, 0.0, 0.232, 0.368, 0.098, 0.0, 0.0]",0,0,,0.8,"[0.11895780265331268, 0.1479228436946869, 0.1588539183139801, 0.17614682018756866, 0.10638348013162613, 0.1132073849439621, 0.1785275638103485]","[0.6663273572921753, 0.8285714387893677, 0.889800488948822, 0.9866645336151123, 0.5958938598632812, 0.6341171264648438, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
7,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.1844331641285956,0.13348844764928755,"[0.241, 0.144, 0.024, 0.451, 0.119, 0.0, 0.0]",0.08501118568232663,0.09368766126252169,"[0.183, 0.074, 0.043, 0.474, 0.127, 0.0, 0.0]",0,0,,0.8,"[0.1295211911201477, 0.15568625926971436, 0.10980654507875443, 0.1635107696056366, 0.11636301875114441, 0.1385241001844406, 0.18658794462680817]","[0.694156289100647, 0.8343853950500488, 0.588497519493103, 0.8763201236724854, 0.6236363053321838, 0.7424064874649048, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
8,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.15397631133671744,0.11759139085050228,"[0.31, 0.263, 0.008, 0.066, 0.196, 0.0, 0.0]",0.14093959731543623,0.11972068902899953,"[0.267, 0.296, 0.0, 0.0, 0.255, 0.079, 0.0]",0,0,,0.8,"[0.1524381935596466, 0.1564437597990036, 0.06852570921182632, 0.130825936794281, 0.1599346101284027, 0.15571776032447815, 0.1761138141155243]","[0.8655663728713989, 0.8883105516433716, 0.38909900188446045, 0.742848813533783, 0.9081321358680725, 0.8841882348060608, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
9,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.155668358714044,0.11365719533619559,"[0.31, 0.314, 0.016, 0.057, 0.167, 0.0, 0.0]",0.14317673378076062,0.11619359523257924,"[0.283, 0.296, 0.0, 0.0, 0.225, 0.098, 0.0]",0,4,0.0,0.8,"[0.16349558532238007, 0.16182443499565125, 0.06362762302160263, 0.12997743487358093, 0.16794608533382416, 0.15615971386432648, 0.15696892142295837]","[0.9735004305839539, 0.9635499119758606, 0.37885743379592896, 0.7739235758781433, 1.0, 0.9298204779624939, 0.9346387386322021]","[0, 0, 2, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, 0.0, nan, nan, nan, 0.0]","[0, 0, 2, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, 0.0, nan, nan, nan, 0.0]"
