step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.13626834381551362,0.034264628360569316,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.18238993710691823,0.13465218163786266,0.7619047619047619,0.7224489795918367,0,0,,0.98,"[0.667, 1.0, 0.0, 0.667, 1.0, 1.0, 1.0]","[0.052, 0.246, 0.0, 0.013, 0.8, 0.19, 0.06]","[0.12098807096481323, 0.15997613966464996, 0.1293812394142151, 0.11523515731096268, 0.17844967544078827, 0.13611997663974762, 0.15984953939914703]","[0.6779954433441162, 0.8964776396751404, 0.7250292897224426, 0.6457571983337402, 1.0, 0.7627919316291809, 0.8957681655883789]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.2557651991614256,0.22042475940596087,0.9523809523809523,0.9510204081632653,0,8,0.0,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.532, 0.154, 0.024, 0.063, 0.508, 0.431, 0.12]","[0.12452232092618942, 0.1453389823436737, 0.12236370146274567, 0.11569032073020935, 0.14611239731311798, 0.17757149040699005, 0.1684005707502365]","[0.701251745223999, 0.8184815049171448, 0.6890954375267029, 0.6515140533447266, 0.8228370547294617, 1.0, 0.94835364818573]","[0, 0, 0, 0, 0, 0, 8]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, 0.0]","[0, 0, 0, 0, 0, 0, 8]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, 0.0]"
75,0.2746331236897275,0.23101814580604438,0.9047619047619048,0.9071428571428571,46,137,0.3357664233576642,0.98,"[1.0, 0.667, 1.0, 0.667, 1.0, 1.0, 1.0]","[0.61, 0.246, 0.096, 0.013, 0.446, 0.466, 0.06]","[0.2024231106042862, 0.18986544013023376, 0.08157772570848465, 0.07602093368768692, 0.13907064497470856, 0.21502470970153809, 0.09601718187332153]","[0.9413946270942688, 0.8829935789108276, 0.37938767671585083, 0.35354509949684143, 0.6467658877372742, 1.0, 0.4465402364730835]","[37, 7, 14, 11, 16, 23, 29]","[24, 1, 3, 5, 4, 4, 5]","[0.6486486196517944, 0.1428571492433548, 0.2142857164144516, 0.4545454680919647, 0.25, 0.17391304671764374, 0.17241379618644714]","[37, 7, 14, 11, 16, 23, 37]","[24, 1, 3, 5, 4, 4, 5]","[0.6486486196517944, 0.1428571492433548, 0.2142857164144516, 0.4545454680919647, 0.25, 0.17391304671764374, 0.13513512909412384]"
100,0.2893081761006289,0.24567230926310768,0.9523809523809523,0.9510204081632653,154,546,0.28205128205128205,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.623, 0.015, 0.265, 0.291, 0.262, 0.414, 0.06]","[0.14574553072452545, 0.0576147735118866, 0.22718888521194458, 0.17001698911190033, 0.14147807657718658, 0.20201832056045532, 0.05593724921345711]","[0.6415169835090637, 0.25359857082366943, 1.0, 0.7483507990837097, 0.6227332949638367, 0.8892086148262024, 0.24621473252773285]","[109, 24, 96, 49, 65, 108, 95]","[53, 9, 11, 17, 20, 26, 18]","[0.4862385392189026, 0.375, 0.1145833358168602, 0.3469387888908386, 0.3076923191547394, 0.24074074625968933, 0.1894736886024475]","[146, 31, 110, 60, 81, 131, 132]","[77, 10, 14, 22, 24, 30, 23]","[0.5273972749710083, 0.32258063554763794, 0.12727272510528564, 0.36666667461395264, 0.29629629850387573, 0.22900763154029846, 0.17424242198467255]"
125,0.31865828092243187,0.3077083806039019,0.9523809523809523,0.9510204081632653,276,872,0.3165137614678899,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.532, 0.369, 0.265, 0.203, 0.308, 0.414, 0.1]","[0.1109052300453186, 0.18832999467849731, 0.1454990804195404, 0.11844390630722046, 0.15557600557804108, 0.2008516490459442, 0.08039386570453644]","[0.5521748661994934, 0.9376571774482727, 0.7244107127189636, 0.5897083878517151, 0.7745816707611084, 1.0, 0.4002648890018463]","[142, 109, 166, 90, 139, 107, 119]","[80, 51, 25, 32, 42, 24, 22]","[0.5633803009986877, 0.4678899049758911, 0.15060241520404816, 0.35555556416511536, 0.30215826630592346, 0.22429905831813812, 0.18487395346164703]","[288, 140, 276, 150, 220, 238, 251]","[157, 61, 39, 54, 66, 54, 45]","[0.5451388955116272, 0.4357142746448517, 0.14130434393882751, 0.36000001430511475, 0.30000001192092896, 0.22689075767993927, 0.17928287386894226]"
150,0.29979035639413,0.28561291251262283,0.9523809523809523,0.9510204081632653,328,1031,0.3181377303588749,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.369, 0.229, 0.076, 0.369, 0.414, 0.14]","[0.14488323032855988, 0.14550316333770752, 0.10415913164615631, 0.029979001730680466, 0.20859108865261078, 0.3060518503189087, 0.06083228439092636]","[0.47339439392089844, 0.4754199683666229, 0.34033164381980896, 0.09795399755239487, 0.6815547347068787, 1.0, 0.1987646371126175]","[200, 138, 204, 74, 154, 111, 150]","[117, 67, 29, 21, 48, 20, 26]","[0.5849999785423279, 0.4855072498321533, 0.14215686917304993, 0.28378379344940186, 0.31168830394744873, 0.18018017709255219, 0.1733333319425583]","[488, 278, 480, 224, 374, 349, 401]","[274, 128, 68, 75, 114, 74, 71]","[0.561475396156311, 0.46043166518211365, 0.14166666567325592, 0.3348214328289032, 0.30481284856796265, 0.21203438937664032, 0.17705735564231873]"
175,0.3228511530398323,0.3140712814318784,0.9523809523809523,0.9510204081632653,382,1237,0.3088116410670978,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.597, 0.277, 0.241, 0.316, 0.2, 0.414, 0.16]","[0.1461833268404007, 0.059362467378377914, 0.22165820002555847, 0.13967491686344147, 0.1293867528438568, 0.21757178008556366, 0.08616231381893158]","[0.6594988703727722, 0.2678108215332031, 1.0, 0.6301364898681641, 0.583721935749054, 0.9815643429756165, 0.38871702551841736]","[209, 179, 208, 136, 168, 161, 176]","[110, 87, 27, 39, 55, 31, 33]","[0.5263158082962036, 0.48603352904319763, 0.12980769574642181, 0.2867647111415863, 0.3273809552192688, 0.19254659116268158, 0.1875]","[697, 457, 688, 360, 542, 510, 577]","[384, 215, 95, 114, 169, 105, 104]","[0.5509325861930847, 0.470459520816803, 0.1380814015865326, 0.3166666626930237, 0.31180810928344727, 0.20588235557079315, 0.1802426278591156]"
200,0.3081761006289308,0.3010144549745118,0.9523809523809523,0.9510204081632653,396,1236,0.32038834951456313,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.519, 0.369, 0.253, 0.304, 0.092, 0.397, 0.18]","[0.13785989582538605, 0.08832704275846481, 0.1498434692621231, 0.1506468951702118, 0.05560610070824623, 0.3306695818901062, 0.08704675734043121]","[0.4169113337993622, 0.2671157121658325, 0.4531516432762146, 0.45558133721351624, 0.16816212236881256, 1.0, 0.2632439136505127]","[216, 176, 195, 172, 133, 158, 186]","[136, 85, 25, 51, 35, 35, 29]","[0.6296296119689941, 0.4829545319080353, 0.12820513546466827, 0.29651162028312683, 0.2631579041481018, 0.22151899337768555, 0.15591397881507874]","[913, 633, 883, 532, 675, 668, 763]","[520, 300, 120, 165, 204, 140, 133]","[0.5695509314537048, 0.4739336371421814, 0.1359003335237503, 0.3101503849029541, 0.30222222208976746, 0.20958083868026733, 0.17431192100048065]"
225,0.3060796645702306,0.3038615418513201,0.9523809523809523,0.9510204081632653,425,1324,0.32099697885196377,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.369, 0.205, 0.329, 0.185, 0.379, 0.14]","[0.09785409271717072, 0.09494320303201675, 0.17557068169116974, 0.1167021244764328, 0.07290641963481903, 0.22829309105873108, 0.213730126619339]","[0.42863360047340393, 0.41588294506073, 0.7690582275390625, 0.5111942887306213, 0.31935447454452515, 1.0, 0.9362093806266785]","[223, 177, 234, 197, 138, 138, 217]","[137, 97, 30, 77, 35, 19, 30]","[0.6143497824668884, 0.5480226278305054, 0.12820513546466827, 0.39086294174194336, 0.25362318754196167, 0.13768115639686584, 0.13824884593486786]","[1136, 810, 1117, 729, 813, 806, 980]","[657, 397, 150, 242, 239, 159, 163]","[0.5783450603485107, 0.490123450756073, 0.1342882663011551, 0.33196160197257996, 0.2939729392528534, 0.197270467877388, 0.16632653772830963]"
250,0.3018867924528302,0.29653571264377304,0.9523809523809523,0.9510204081632653,453,1467,0.30879345603271985,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.354, 0.205, 0.329, 0.169, 0.379, 0.12]","[0.0616183765232563, 0.12478895485401154, 0.15217475593090057, 0.16722552478313446, 0.08175046741962433, 0.2641409933567047, 0.14830072224140167]","[0.23327834904193878, 0.4724331200122833, 0.5761118531227112, 0.633091926574707, 0.30949556827545166, 1.0, 0.5614452958106995]","[233, 190, 237, 211, 173, 200, 223]","[135, 103, 28, 63, 47, 43, 34]","[0.5793991684913635, 0.5421052575111389, 0.1181434616446495, 0.2985782027244568, 0.27167630195617676, 0.2150000035762787, 0.15246637165546417]","[1369, 1000, 1354, 940, 986, 1006, 1203]","[792, 500, 178, 305, 286, 202, 197]","[0.5785244703292847, 0.5, 0.13146233558654785, 0.32446807622909546, 0.2900608479976654, 0.2007952332496643, 0.16375727951526642]"
275,0.3060796645702306,0.30356064829459656,0.9523809523809523,0.9510204081632653,406,1408,0.2883522727272727,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.481, 0.431, 0.205, 0.266, 0.215, 0.379, 0.14]","[0.06011412292718887, 0.19921764731407166, 0.17457373440265656, 0.06819958984851837, 0.11631578207015991, 0.2859751284122467, 0.09560376405715942]","[0.2102075219154358, 0.6966257691383362, 0.6104507446289062, 0.2384808361530304, 0.406733900308609, 1.0, 0.3343079686164856]","[213, 179, 270, 211, 177, 155, 203]","[121, 85, 44, 59, 39, 31, 27]","[0.5680751204490662, 0.4748603403568268, 0.16296295821666718, 0.27962085604667664, 0.22033898532390594, 0.20000000298023224, 0.13300491869449615]","[1582, 1179, 1624, 1151, 1163, 1161, 1406]","[913, 585, 222, 364, 325, 233, 224]","[0.5771175622940063, 0.49618321657180786, 0.13669951260089874, 0.31624674797058105, 0.2794497013092041, 0.20068906247615814, 0.15931721031665802]"
300,0.3060796645702306,0.30243822305272794,0.9523809523809523,0.9510204081632653,432,1407,0.3070362473347548,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.369, 0.205, 0.291, 0.246, 0.379, 0.12]","[0.1172095313668251, 0.04855518788099289, 0.2493157833814621, 0.14087696373462677, 0.11842658370733261, 0.236910879611969, 0.08870484679937363]","[0.4701247811317444, 0.1947537660598755, 1.0, 0.5650543570518494, 0.4750063717365265, 0.9502441883087158, 0.35579314827919006]","[224, 184, 247, 180, 180, 172, 220]","[131, 104, 33, 64, 42, 26, 32]","[0.5848214030265808, 0.5652173757553101, 0.13360324501991272, 0.35555556416511536, 0.23333333432674408, 0.151162788271904, 0.145454540848732]","[1806, 1363, 1871, 1331, 1343, 1333, 1626]","[1044, 689, 255, 428, 367, 259, 256]","[0.5780730843544006, 0.5055025815963745, 0.1362907588481903, 0.3215627372264862, 0.27326878905296326, 0.19429858028888702, 0.15744157135486603]"
325,0.3018867924528302,0.29493844149139725,0.9523809523809523,0.9510204081632653,455,1585,0.2870662460567823,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.415, 0.205, 0.304, 0.169, 0.362, 0.12]","[0.14822828769683838, 0.2289591282606125, 0.12610098719596863, 0.13866138458251953, 0.07325375080108643, 0.13984660804271698, 0.14494957029819489]","[0.6474006175994873, 1.0, 0.550757646560669, 0.6056163311004639, 0.3199424743652344, 0.610792875289917, 0.6330805420875549]","[229, 200, 234, 216, 185, 276, 245]","[136, 90, 35, 63, 40, 57, 34]","[0.5938864350318909, 0.44999998807907104, 0.14957265555858612, 0.2916666567325592, 0.21621622145175934, 0.20652173459529877, 0.1387755125761032]","[2035, 1563, 2105, 1547, 1528, 1609, 1871]","[1180, 779, 290, 491, 407, 316, 290]","[0.5798525810241699, 0.4984005093574524, 0.1377672255039215, 0.31738850474357605, 0.266361266374588, 0.19639527797698975, 0.1549973338842392]"
350,0.28721174004192873,0.2799142141149205,0.9523809523809523,0.9510204081632653,462,1593,0.2900188323917137,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.481, 0.369, 0.205, 0.329, 0.077, 0.379, 0.12]","[0.1340051293373108, 0.05397555232048035, 0.15135543048381805, 0.26087188720703125, 0.07887246459722519, 0.20585490763187408, 0.11506439745426178]","[0.5136817693710327, 0.20690444111824036, 0.5801906585693359, 1.0, 0.3023417592048645, 0.7891034483909607, 0.44107627868652344]","[219, 180, 277, 225, 150, 315, 227]","[137, 83, 37, 75, 37, 62, 31]","[0.6255707740783691, 0.4611110985279083, 0.1335740089416504, 0.3333333432674408, 0.24666666984558105, 0.19682539999485016, 0.13656388223171234]","[2254, 1743, 2382, 1772, 1678, 1924, 2098]","[1317, 862, 327, 566, 444, 378, 321]","[0.5842946171760559, 0.49454963207244873, 0.13727959990501404, 0.31941309571266174, 0.2646007239818573, 0.19646570086479187, 0.15300285816192627]"
375,0.3081761006289308,0.30147154844396995,0.9523809523809523,0.9510204081632653,515,1667,0.3089382123575285,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.354, 0.205, 0.316, 0.262, 0.362, 0.1]","[0.08914636820554733, 0.12542544305324554, 0.15940630435943604, 0.09424619376659393, 0.22014224529266357, 0.21080277860164642, 0.10083046555519104]","[0.4049489498138428, 0.569747269153595, 0.724105954170227, 0.42811498045921326, 1.0, 0.9575753211975098, 0.45802414417266846]","[257, 207, 251, 201, 200, 325, 226]","[148, 114, 36, 66, 54, 64, 33]","[0.575875461101532, 0.5507246255874634, 0.1434262990951538, 0.3283582031726837, 0.27000001072883606, 0.19692307710647583, 0.14601770043373108]","[2511, 1950, 2633, 1973, 1878, 2249, 2324]","[1465, 976, 363, 632, 498, 442, 354]","[0.5834329128265381, 0.5005128383636475, 0.1378655582666397, 0.3203243911266327, 0.2651757299900055, 0.19653178751468658, 0.15232357382774353]"
400,0.2976939203354298,0.2958705998147691,0.9523809523809523,0.9510204081632653,490,1700,0.28823529411764703,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.481, 0.415, 0.205, 0.253, 0.2, 0.362, 0.14]","[0.12300695478916168, 0.1135404109954834, 0.21672186255455017, 0.11624061316251755, 0.14230452477931976, 0.14481155574321747, 0.14337380230426788]","[0.5675798058509827, 0.5238991975784302, 1.0, 0.5363584756851196, 0.6566228270530701, 0.6681907773017883, 0.6615567207336426]","[264, 201, 251, 217, 209, 341, 217]","[144, 101, 40, 58, 58, 58, 31]","[0.5454545617103577, 0.5024875402450562, 0.1593625545501709, 0.26728111505508423, 0.27751195430755615, 0.17008797824382782, 0.1428571492433548]","[2775, 2151, 2884, 2190, 2087, 2590, 2541]","[1609, 1077, 403, 690, 556, 500, 385]","[0.5798197984695435, 0.5006973743438721, 0.13973647356033325, 0.31506848335266113, 0.2664111256599426, 0.19305019080638885, 0.1515151560306549]"
