step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.16768916155419222,0.08957033105639918,0.15714285714285714,0.07893374741200829,0,0,,0.0,"[0.0, 0.1, 0.0, 0.0, 0.9, 0.0, 0.1]","[0.0, 0.0, 0.0, 0.0, 0.844, 0.102, 0.183]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.2229038854805726,0.12211162459549756,0.3142857142857143,0.21122812761468227,0,0,,0.98,"[1.0, 0.1, 0.0, 0.0, 0.0, 0.7, 0.4]","[0.853, 0.029, 0.0, 0.0, 0.0, 0.661, 0.067]","[0.15443019568920135, 0.15135648846626282, 0.14439654350280762, 0.13483814895153046, 0.1211673840880394, 0.15517355501651764, 0.1386374533176422]","[0.9952095150947571, 0.9754012823104858, 0.9305486679077148, 0.8689505457878113, 0.7808507084846497, 1.0, 0.8934348225593567]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.16155419222903886,0.11094032282699587,0.34285714285714286,0.3326007326007326,0,0,,0.98,"[0.2, 0.5, 0.0, 0.0, 0.3, 0.8, 0.6]","[0.093, 0.043, 0.0, 0.0, 0.052, 0.881, 0.217]","[0.14177212119102478, 0.14521512389183044, 0.10769393295049667, 0.12778306007385254, 0.1553540974855423, 0.17669308185577393, 0.14548838138580322]","[0.8023637533187866, 0.821849524974823, 0.6094971895217896, 0.7231922149658203, 0.879231333732605, 1.0, 0.8233960270881653]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.29243353783231085,0.2587116317407264,0.5428571428571428,0.5101039937506103,0,0,,0.98,"[0.8, 0.9, 0.1, 0.1, 0.5, 0.4, 1.0]","[0.453, 0.414, 0.026, 0.114, 0.026, 0.407, 0.733]","[0.13522225618362427, 0.1395348757505417, 0.13486012816429138, 0.12856672704219818, 0.12184756994247437, 0.17305800318717957, 0.16691020131111145]","[0.7813695669174194, 0.8062896728515625, 0.7792770266532898, 0.742911159992218, 0.7040851712226868, 1.0, 0.9644755125045776]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
100,0.32515337423312884,0.2957066750092964,0.7857142857142857,0.7794390219856059,4,10,0.4,0.98,"[1.0, 1.0, 0.5, 0.9, 1.0, 0.5, 0.6]","[0.68, 0.271, 0.115, 0.229, 0.584, 0.22, 0.1]","[0.1971818208694458, 0.10920976847410202, 0.1427127867937088, 0.15443043410778046, 0.1734437644481659, 0.13808110356330872, 0.08493999391794205]","[1.0, 0.5538531541824341, 0.7237623929977417, 0.783187985420227, 0.8796133399009705, 0.7002729773521423, 0.4307698905467987]","[2, 2, 0, 0, 0, 0, 6]","[2, 2, 0, 0, 0, 0, 0]","[1.0, 1.0, nan, nan, nan, nan, 0.0]","[2, 2, 0, 0, 0, 0, 6]","[2, 2, 0, 0, 0, 0, 0]","[1.0, 1.0, nan, nan, nan, nan, 0.0]"
125,0.35787321063394684,0.3420298020377613,0.9714285714285714,0.9713569638381669,24,51,0.47058823529411764,0.98,"[1.0, 1.0, 0.9, 1.0, 1.0, 0.9, 1.0]","[0.64, 0.571, 0.154, 0.386, 0.078, 0.339, 0.367]","[0.16398318111896515, 0.199715718626976, 0.15342512726783752, 0.12985330820083618, 0.10913611203432083, 0.12535995244979858, 0.11852636933326721]","[0.8210830092430115, 1.0, 0.7682175636291504, 0.6501907110214233, 0.5464572906494141, 0.6276919841766357, 0.5934754014015198]","[4, 26, 0, 0, 3, 0, 18]","[2, 19, 0, 0, 0, 0, 3]","[0.5, 0.7307692170143127, nan, nan, 0.0, nan, 0.1666666716337204]","[6, 28, 0, 0, 3, 0, 24]","[4, 21, 0, 0, 0, 0, 3]","[0.6666666865348816, 0.75, nan, nan, 0.0, nan, 0.125]"
150,0.3660531697341513,0.35050396018036617,0.9857142857142858,0.9856784819190835,92,184,0.5,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.52, 0.629, 0.179, 0.543, 0.117, 0.441, 0.15]","[0.20729681849479675, 0.14683163166046143, 0.14128905534744263, 0.18928012251853943, 0.08942617475986481, 0.14362481236457825, 0.0822511687874794]","[1.0, 0.708315908908844, 0.681578516960144, 0.9130874276161194, 0.4313919246196747, 0.6928461790084839, 0.3967796862125397]","[35, 57, 4, 11, 34, 4, 39]","[26, 39, 0, 2, 7, 3, 15]","[0.7428571581840515, 0.6842105388641357, 0.0, 0.1818181872367859, 0.20588235557079315, 0.75, 0.38461539149284363]","[41, 85, 4, 11, 37, 4, 63]","[30, 60, 0, 2, 7, 3, 18]","[0.7317073345184326, 0.7058823704719543, 0.0, 0.1818181872367859, 0.18918919563293457, 0.75, 0.2857142984867096]"
175,0.34355828220858897,0.32043804002619425,1.0,1.0,118,306,0.38562091503267976,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.48, 0.714, 0.192, 0.357, 0.156, 0.441, 0.067]","[0.11808314174413681, 0.1158481165766716, 0.2280421108007431, 0.17233675718307495, 0.09736847132444382, 0.17365215718746185, 0.09466902166604996]","[0.5178129076957703, 0.5080119371414185, 1.0, 0.7557234168052673, 0.4269758462905884, 0.761491596698761, 0.4151383340358734]","[36, 80, 17, 27, 60, 27, 59]","[23, 49, 8, 9, 11, 8, 10]","[0.6388888955116272, 0.612500011920929, 0.47058823704719543, 0.3333333432674408, 0.18333333730697632, 0.29629629850387573, 0.16949152946472168]","[77, 165, 21, 38, 97, 31, 122]","[53, 109, 8, 11, 18, 11, 28]","[0.6883116960525513, 0.6606060862541199, 0.380952388048172, 0.28947368264198303, 0.1855670064687729, 0.35483869910240173, 0.2295081913471222]"
200,0.3803680981595092,0.379713154257474,1.0,1.0,217,534,0.40636704119850187,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.586, 0.192, 0.471, 0.26, 0.424, 0.3]","[0.1860310137271881, 0.1808014065027237, 0.1301233172416687, 0.14970244467258453, 0.13332532346248627, 0.10046444833278656, 0.11955177783966064]","[1.0, 0.971888542175293, 0.699471116065979, 0.8047176599502563, 0.7166833281517029, 0.5400413870811462, 0.6426443457603455]","[65, 125, 44, 43, 92, 41, 124]","[41, 97, 14, 16, 22, 12, 15]","[0.6307692527770996, 0.7760000228881836, 0.3181818127632141, 0.3720930218696594, 0.239130437374115, 0.2926829159259796, 0.12096773833036423]","[142, 290, 65, 81, 189, 72, 246]","[94, 206, 22, 27, 40, 23, 43]","[0.6619718074798584, 0.7103448510169983, 0.3384615480899811, 0.3333333432674408, 0.21164020895957947, 0.3194444477558136, 0.17479674518108368]"
225,0.35173824130879344,0.34683686796118274,0.9714285714285714,0.9713569638381668,270,711,0.379746835443038,0.98,"[1.0, 0.9, 1.0, 0.9, 1.0, 1.0, 1.0]","[0.56, 0.529, 0.256, 0.243, 0.39, 0.305, 0.133]","[0.1755807101726532, 0.11145545542240143, 0.21468085050582886, 0.17639505863189697, 0.12089294195175171, 0.11828359216451645, 0.08271117508411407]","[0.8178685307502747, 0.5191681385040283, 1.0, 0.8216618299484253, 0.563128650188446, 0.5509741306304932, 0.3852750360965729]","[97, 136, 63, 77, 116, 78, 144]","[63, 90, 17, 20, 37, 18, 25]","[0.6494845151901245, 0.6617646813392639, 0.2698412835597992, 0.25974026322364807, 0.31896552443504333, 0.23076923191547394, 0.1736111044883728]","[239, 426, 128, 158, 305, 150, 390]","[157, 296, 39, 47, 77, 41, 68]","[0.6569037437438965, 0.6948356628417969, 0.3046875, 0.297468364238739, 0.25245901942253113, 0.273333340883255, 0.17435897886753082]"
