step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1319796954314721,0.07463469206513396,"[0.552, 0.0, 0.0, 0.025, 0.256, 0.0, 0.0]",0.18120805369127516,0.09139989554073844,"[0.633, 0.0, 0.0, 0.0, 0.108, 0.195, 0.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,0.8571428571428571,0.8095238095238095,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.07952622673434856,0.0662114427307383,"[0.0, 0.153, 0.152, 0.016, 0.048, 0.0, 0.0]",0.1767337807606264,0.12004546499229485,"[0.0, 0.185, 0.072, 0.0, 0.255, 0.262, 0.0]",0,0,,0.7,"[0.13051271438598633, 0.15192493796348572, 0.15435385704040527, 0.1274498850107193, 0.1299498975276947, 0.14673978090286255, 0.1590687781572342]","[0.8204797506332397, 0.9550896286964417, 0.970359206199646, 0.8012250065803528, 0.8169415593147278, 0.9224926829338074, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.11844331641285956,0.09310347730431935,"[0.017, 0.059, 0.248, 0.016, 0.173, 0.0, 0.0]",0.203579418344519,0.13594881437106898,"[0.017, 0.074, 0.072, 0.0, 0.471, 0.213, 0.0]",0,0,,0.7,"[0.12069662660360336, 0.14077851176261902, 0.15441499650478363, 0.13250483572483063, 0.13362912833690643, 0.1397758573293686, 0.17819984257221222]","[0.6773105263710022, 0.7900035977363586, 0.8665271401405334, 0.7435743808746338, 0.7498835325241089, 0.7843769788742065, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.22165820642978004,0.16214356966513915,"[0.121, 0.195, 0.08, 0.541, 0.149, 0.0, 0.0]",0.19015659955257272,0.13662640657675804,"[0.1, 0.074, 0.029, 0.211, 0.559, 0.085, 0.0]",0,0,,0.7,"[0.12587612867355347, 0.15055525302886963, 0.14682799577713013, 0.15583452582359314, 0.12726877629756927, 0.1304190307855606, 0.16321811079978943]","[0.7712142467498779, 0.9224175810813904, 0.8995814919471741, 0.9547624588012695, 0.7797466516494751, 0.7990475296974182, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.24534686971235195,0.1465630791420381,"[0.328, 0.161, 0.008, 0.738, 0.095, 0.0, 0.0]",0.18791946308724833,0.1506413057626593,"[0.267, 0.074, 0.014, 0.526, 0.48, 0.037, 0.0]",0,1,0.0,0.7,"[0.1303826868534088, 0.16305050253868103, 0.12357476353645325, 0.1935507208108902, 0.12711182236671448, 0.11780903488397598, 0.14452022314071655]","[0.6736357808113098, 0.8424174189567566, 0.6384618878364563, 1.0, 0.6567364931106567, 0.6086726784706116, 0.7466788291931152]","[0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, 0.0]","[0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, 0.0]"
6,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.22165820642978004,0.1497206322923306,"[0.517, 0.178, 0.008, 0.5, 0.107, 0.0, 0.0]",0.23042505592841164,0.17663075053081817,"[0.533, 0.074, 0.014, 0.211, 0.549, 0.049, 0.0]",9,42,0.21428571428571427,0.7,"[0.15370281040668488, 0.1678900122642517, 0.11456330865621567, 0.1672952026128769, 0.13995680212974548, 0.08662710338830948, 0.16996464133262634]","[0.9043222665786743, 0.9877937436103821, 0.6740419864654541, 0.9842941761016846, 0.8234465718269348, 0.5096772313117981, 1.0]","[0, 0, 0, 0, 0, 0, 42]","[0, 0, 0, 0, 0, 0, 9]","[nan, nan, nan, nan, nan, nan, 0.2142857164144516]","[0, 0, 0, 0, 0, 0, 43]","[0, 0, 0, 0, 0, 0, 9]","[nan, nan, nan, nan, nan, nan, 0.20930232107639313]"
14,0.9241037376048817,0.786091197302399,"[0.894, 0.393, 0.365, 0.864, 0.944, 0.769, 1.0]",0.13028764805414553,0.10483515922824051,"[0.155, 0.0, 0.0, 0.172, 0.28, nan, 0.0]",0.19463087248322147,0.12921359929096027,"[0.267, 0.0, 0.014, 0.0, 0.647, 0.024, 0.0]",527,2624,0.20083841463414634,0.7,"[0.1168375164270401, 0.07715065777301788, 0.07493772357702255, 0.07192402333021164, 0.1813696026802063, 0.03924224153161049, 0.4385380148887634]","[0.26642507314682007, 0.17592695355415344, 0.17088079452514648, 0.16400864720344543, 0.4135778248310089, 0.08948424458503723, 1.0]","[576, 55, 62, 117, 755, 25, 1034]","[164, 12, 10, 31, 141, 0, 169]","[0.2847222089767456, 0.2181818187236786, 0.16129031777381897, 0.2649572789669037, 0.18675497174263, 0.0, 0.1634429395198822]","[576, 55, 62, 117, 755, 25, 1077]","[164, 12, 10, 31, 141, 0, 178]","[0.2847222089767456, 0.2181818187236786, 0.16129031777381897, 0.2649572789669037, 0.18675497174263, 0.0, 0.16527390480041504]"
389,0.9398517673888256,0.6501434250276089,"[0.854, 0.2, 0.341, 0.909, 0.993, 0.0, 0.993]",0.16412859560067683,0.11170241799028435,"[0.293, 0.0, 0.0, 0.098, 0.405, nan, 0.0]",0.2595078299776286,0.18182754182754182,"[0.733, 0.0, 0.0, 0.0, 0.706, 0.0, 0.0]",703,3299,0.21309487723552592,0.7,"[0.1123649850487709, 0.030504507943987846, 0.029446164146065712, 0.05372759327292442, 0.3857171833515167, 0.001361345057375729, 0.3868781328201294]","[0.29044026136398315, 0.07884784787893295, 0.07611224800348282, 0.13887472450733185, 0.996999204158783, 0.003518795594573021, 1.0]","[681, 5, 14, 258, 1072, 0, 1269]","[245, 1, 2, 67, 197, 0, 191]","[0.35976505279541016, 0.20000000298023224, 0.1428571492433548, 0.25968992710113525, 0.18376865983009338, nan, 0.1505122184753418]","[1257, 60, 76, 375, 1827, 25, 2346]","[409, 13, 12, 98, 338, 0, 369]","[0.325377881526947, 0.21666666865348816, 0.15789473056793213, 0.2613333463668823, 0.18500272929668427, 0.0, 0.15728899836540222]"
891,0.36249643773154744,0.07601517913168196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0]",0.013422818791946308,0.003784295175023652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,1,1.0,0.7,"[0.2656211256980896, 0.007943527773022652, 0.022794177755713463, 0.06579270213842392, 0.31316104531288147, 0.002145139966160059, 0.32254207134246826]","[0.8235239386558533, 0.02462788112461567, 0.07067040354013443, 0.20398177206516266, 0.9709153175354004, 0.006650729104876518, 1.0]","[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]","[1.0, nan, nan, nan, nan, nan, nan]","[1258, 60, 76, 375, 1827, 25, 2346]","[410, 13, 12, 98, 338, 0, 369]","[0.3259141445159912, 0.21666666865348816, 0.15789473056793213, 0.2613333463668823, 0.18500272929668427, 0.0, 0.15728899836540222]"
1393,0.36249643773154744,0.07601517913168196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0]",0.013422818791946308,0.003784295175023652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,0,,0.7,"[0.2596694529056549, 0.016867104917764664, 0.01043582521378994, 0.09541088342666626, 0.2688278555870056, 0.001927022822201252, 0.34686166048049927]","[0.7486253976821899, 0.04862775653600693, 0.030086418613791466, 0.2750689685344696, 0.7750290036201477, 0.005555594805628061, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1258, 60, 76, 375, 1827, 25, 2346]","[410, 13, 12, 98, 338, 0, 369]","[0.3259141445159912, 0.21666666865348816, 0.15789473056793213, 0.2613333463668823, 0.18500272929668427, 0.0, 0.15728899836540222]"
