step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.10482180293501048,0.027262813522355506,0.14285714285714285,0.03896103896103896,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.28721174004192873,0.2635578414766407,1.0,1.0,0,0,,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.385, 0.06, 0.456, 0.062, 0.241, 0.3]","[0.10962356626987457, 0.17208696901798248, 0.11890698224306107, 0.1942855268716812, 0.10330784320831299, 0.1392512172460556, 0.16253769397735596]","[0.564239501953125, 0.8857426047325134, 0.612021803855896, 1.0, 0.5317320823669434, 0.7167348861694336, 0.836591899394989]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.26834381551362685,0.25521490533309377,1.0,1.0,1,4,0.25,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39, 0.338, 0.193, 0.215, 0.062, 0.483, 0.22]","[0.13991203904151917, 0.159650519490242, 0.14000536501407623, 0.17803239822387695, 0.0783054530620575, 0.15272851288318634, 0.1513654589653015]","[0.7858796715736389, 0.8967497944831848, 0.7864038348197937, 1.0, 0.4398382306098938, 0.8578692078590393, 0.8502129912376404]","[2, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0]","[0.5, nan, nan, nan, 0.0, nan, nan]","[2, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0]","[0.5, nan, nan, nan, 0.0, nan, nan]"
75,0.26834381551362685,0.26447239501423614,1.0,1.0,18,42,0.42857142857142855,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.325, 0.338, 0.205, 0.19, 0.138, 0.534, 0.18]","[0.14771412312984467, 0.1266939491033554, 0.14716270565986633, 0.1590604931116104, 0.09502343833446503, 0.20602867007255554, 0.1183164194226265]","[0.7169590592384338, 0.6149336099624634, 0.7142826318740845, 0.7720308899879456, 0.4612146317958832, 1.0, 0.5742716193199158]","[1, 1, 8, 0, 20, 11, 1]","[1, 1, 2, 0, 5, 9, 0]","[1.0, 1.0, 0.25, nan, 0.25, 0.8181818127632141, 0.0]","[3, 1, 8, 0, 22, 11, 1]","[2, 1, 2, 0, 5, 9, 0]","[0.6666666865348816, 1.0, 0.25, nan, 0.22727273404598236, 0.8181818127632141, 0.0]"
100,0.2578616352201258,0.23726887307469344,1.0,1.0,163,436,0.3738532110091743,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.415, 0.205, 0.076, 0.185, 0.638, 0.08]","[0.12972864508628845, 0.18569119274616241, 0.14457210898399353, 0.08175379037857056, 0.09908856451511383, 0.28748515248298645, 0.07168033719062805]","[0.45125338435173035, 0.6459157466888428, 0.5028854608535767, 0.28437569737434387, 0.34467366337776184, 1.0, 0.24933579564094543]","[82, 47, 122, 30, 54, 60, 41]","[41, 31, 26, 10, 14, 27, 14]","[0.5, 0.6595744490623474, 0.21311475336551666, 0.3333333432674408, 0.25925925374031067, 0.44999998807907104, 0.3414634168148041]","[85, 48, 130, 30, 76, 71, 42]","[43, 32, 28, 10, 19, 36, 14]","[0.5058823823928833, 0.6666666865348816, 0.2153846174478531, 0.3333333432674408, 0.25, 0.5070422291755676, 0.3333333432674408]"
125,0.24109014675052412,0.23352388835875076,0.9523809523809523,0.9510204081632653,210,627,0.3349282296650718,0.98,"[1.0, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.231, 0.217, 0.215, 0.215, 0.483, 0.06]","[0.08044879883527756, 0.09088186919689178, 0.18209943175315857, 0.14592069387435913, 0.1356869786977768, 0.2454361915588379, 0.11952583491802216]","[0.3277788758277893, 0.370287150144577, 0.7419420480728149, 0.5945361852645874, 0.5528401136398315, 1.0, 0.4869935214519501]","[110, 83, 132, 63, 84, 78, 77]","[49, 41, 32, 18, 23, 36, 11]","[0.44545453786849976, 0.4939759075641632, 0.24242424964904785, 0.2857142984867096, 0.2738095223903656, 0.4615384638309479, 0.1428571492433548]","[195, 131, 262, 93, 160, 149, 119]","[92, 73, 60, 28, 42, 72, 25]","[0.47179487347602844, 0.5572519302368164, 0.22900763154029846, 0.301075279712677, 0.26249998807907104, 0.48322147130966187, 0.21008403599262238]"
150,0.2746331236897275,0.26985794392752954,1.0,1.0,274,879,0.3117178612059158,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.364, 0.354, 0.157, 0.329, 0.262, 0.31, 0.12]","[0.12931101024150848, 0.19218629598617554, 0.16880695521831512, 0.13632918894290924, 0.15483982861042023, 0.12687087059020996, 0.09165564924478531]","[0.6728419661521912, 1.0, 0.8783506155014038, 0.7093595862388611, 0.8056756854057312, 0.6601452231407166, 0.47691044211387634]","[162, 106, 163, 121, 108, 80, 139]","[58, 48, 54, 33, 24, 38, 19]","[0.3580246865749359, 0.4528301954269409, 0.33128833770751953, 0.27272728085517883, 0.2222222238779068, 0.4749999940395355, 0.1366906464099884]","[357, 237, 425, 214, 268, 229, 258]","[150, 121, 114, 61, 66, 110, 44]","[0.42016807198524475, 0.5105485320091248, 0.26823529601097107, 0.2850467264652252, 0.24626865983009338, 0.4803493320941925, 0.1705426424741745]"
175,0.2662473794549266,0.2583921566522073,1.0,1.0,336,1002,0.33532934131736525,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.351, 0.262, 0.157, 0.392, 0.308, 0.224, 0.12]","[0.10237495601177216, 0.16997426748275757, 0.16412128508090973, 0.18605086207389832, 0.2755989134311676, 0.042279571294784546, 0.059599898755550385]","[0.3714635670185089, 0.6167450547218323, 0.5955077409744263, 0.6750783324241638, 1.0, 0.15340979397296906, 0.21625593304634094]","[193, 127, 196, 115, 94, 130, 147]","[71, 62, 54, 35, 28, 58, 28]","[0.3678756356239319, 0.4881889820098877, 0.27551019191741943, 0.30434781312942505, 0.2978723347187042, 0.446153849363327, 0.190476194024086]","[550, 364, 621, 329, 362, 359, 405]","[221, 183, 168, 96, 94, 168, 72]","[0.401818186044693, 0.5027472376823425, 0.27053138613700867, 0.2917933166027069, 0.2596684992313385, 0.46796658635139465, 0.17777778208255768]"
200,0.27253668763102723,0.2678698748954374,1.0,1.0,342,1086,0.3149171270718232,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39, 0.262, 0.157, 0.329, 0.246, 0.379, 0.12]","[0.19503529369831085, 0.14904126524925232, 0.1010836735367775, 0.08718874305486679, 0.18367166817188263, 0.14825427532196045, 0.13572485744953156]","[1.0, 0.7641758918762207, 0.518284022808075, 0.447040855884552, 0.941735565662384, 0.7601407766342163, 0.6958989500999451]","[203, 140, 199, 135, 124, 138, 147]","[80, 43, 55, 36, 32, 68, 28]","[0.39408865571022034, 0.30714285373687744, 0.2763819098472595, 0.2666666805744171, 0.25806450843811035, 0.49275362491607666, 0.190476194024086]","[753, 504, 820, 464, 486, 497, 552]","[301, 226, 223, 132, 126, 236, 100]","[0.39973440766334534, 0.44841268658638, 0.27195122838020325, 0.2844827473163605, 0.25925925374031067, 0.4748491048812866, 0.18115942180156708]"
225,0.2746331236897275,0.2673729693257926,1.0,1.0,369,1197,0.3082706766917293,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39, 0.262, 0.157, 0.329, 0.231, 0.414, 0.12]","[0.08201310783624649, 0.12796874344348907, 0.19199112057685852, 0.1148897036910057, 0.1497918665409088, 0.19192001223564148, 0.14142516255378723]","[0.42717134952545166, 0.6665347218513489, 1.0, 0.5984115600585938, 0.7802020311355591, 0.9996296167373657, 0.7366234660148621]","[209, 162, 220, 159, 138, 121, 188]","[86, 70, 54, 43, 41, 44, 31]","[0.4114832580089569, 0.43209877610206604, 0.2454545497894287, 0.2704402506351471, 0.2971014380455017, 0.3636363744735718, 0.16489361226558685]","[962, 666, 1040, 623, 624, 618, 740]","[387, 296, 277, 175, 167, 280, 131]","[0.40228691697120667, 0.4444444477558136, 0.26634615659713745, 0.2808988690376282, 0.26762819290161133, 0.4530744254589081, 0.17702703177928925]"
