step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.14285714285714285,0.03571428571428571,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.001692047377326565,0.0026881720430107525,"[0.0, 0.0, 0.0, 0.008, 0.0, nan, 0.0]",0.013422818791946308,0.0038010769718086796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,0,,0.0,"[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
1,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.09813874788494077,0.06161094896807434,"[0.017, 0.0, 0.016, 0.418, 0.024, 0.0, 0.0]",0.2751677852348993,0.10770802110519166,"[0.017, 0.0, 0.014, 0.421, 0.049, 0.659, 0.0]",0,0,,0.7,"[0.1340102106332779, 0.13844090700149536, 0.1423279494047165, 0.14988559484481812, 0.13901029527187347, 0.15072372555732727, 0.1456010490655899]","[0.8891115784645081, 0.9185077548027039, 0.9442968964576721, 0.9944393038749695, 0.9222854375839233, 1.0, 0.9660128355026245]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
2,0.8571428571428571,0.8095238095238094,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]",0.17766497461928935,0.10546849842771766,"[0.328, 0.0, 0.008, 0.074, 0.452, nan, 0.0]",0.18120805369127516,0.1026004364714042,"[0.35, 0.037, 0.014, 0.0, 0.559, 0.0, 0.167]",0,0,,0.7,"[0.15704268217086792, 0.1275203675031662, 0.13618150353431702, 0.13915295898914337, 0.16590532660484314, 0.12139813601970673, 0.15279880166053772]","[0.9465801119804382, 0.7686333656311035, 0.8208386301994324, 0.8387491703033447, 1.0, 0.7317314147949219, 0.9210000038146973]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
3,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.13367174280879865,0.08905741884644365,"[0.069, 0.11, 0.016, 0.492, 0.0, 0.0, 0.0]",0.09843400447427293,0.07988710821415154,"[0.017, 0.148, 0.014, 0.632, 0.02, 0.14, 0.167]",0,0,,0.7,"[0.13327383995056152, 0.14479640126228333, 0.1331661194562912, 0.15641382336616516, 0.11977023631334305, 0.1505008488893509, 0.16207857429981232]","[0.8222792148590088, 0.8933716416358948, 0.8216145634651184, 0.9650493264198303, 0.7389640212059021, 0.9285672307014465, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
4,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.15905245346869712,0.1180872225210527,"[0.172, 0.288, 0.096, 0.18, 0.095, 0.0, 0.0]",0.1297539149888143,0.11334922111103296,"[0.35, 0.259, 0.029, 0.105, 0.176, 0.049, 0.0]",0,0,,0.7,"[0.14408832788467407, 0.15038609504699707, 0.13239380717277527, 0.14594119787216187, 0.14166708290576935, 0.13410547375679016, 0.1514178067445755]","[0.951594352722168, 0.993186354637146, 0.8743608593940735, 0.9638311266899109, 0.9356038570404053, 0.8856651186943054, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
5,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.16412859560067683,0.12163959547024161,"[0.293, 0.263, 0.088, 0.09, 0.161, 0.0, 0.0]",0.1342281879194631,0.1045114358736716,"[0.417, 0.259, 0.014, 0.0, 0.225, 0.024, 0.0]",0,0,,0.7,"[0.14769874513149261, 0.15018168091773987, 0.13221372663974762, 0.13676001131534576, 0.15090861916542053, 0.12459401786327362, 0.15764300525188446]","[0.936919093132019, 0.9526695013046265, 0.8386906981468201, 0.8675298690795898, 0.9572807550430298, 0.7903555035591125, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
6,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.14382402707275804,0.10720388006747547,"[0.293, 0.288, 0.04, 0.148, 0.065, 0.0, 0.0]",0.1185682326621924,0.10163338783768834,"[0.4, 0.222, 0.014, 0.053, 0.157, 0.024, 0.167]",0,0,,0.7,"[0.14774085581302643, 0.15234121680259705, 0.12613363564014435, 0.1395387500524521, 0.14224834740161896, 0.12486309558153152, 0.1671338826417923]","[0.8839671015739441, 0.911492109298706, 0.754686176776886, 0.8348920345306396, 0.851104199886322, 0.7470842599868774, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
7,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.1692047377326565,0.12014463624118875,"[0.31, 0.331, 0.04, 0.262, 0.036, 0.0, 0.0]",0.12304250559284116,0.10366599554170142,"[0.417, 0.259, 0.014, 0.053, 0.118, 0.055, 0.0]",0,0,,0.7,"[0.14441245794296265, 0.15633758902549744, 0.13140210509300232, 0.14520883560180664, 0.1346220225095749, 0.12993185222148895, 0.15808498859405518]","[0.9135115146636963, 0.9889464378356934, 0.8312118053436279, 0.9185491800308228, 0.851580023765564, 0.8219113945960999, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
8,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.17428087986463622,0.12150647961462833,"[0.31, 0.339, 0.04, 0.279, 0.036, 0.0, 0.0]",0.12304250559284116,0.10300316597842114,"[0.417, 0.259, 0.014, 0.053, 0.098, 0.067, 0.0]",0,0,,0.7,"[0.1452062427997589, 0.15859778225421906, 0.1303035020828247, 0.14959178864955902, 0.13473328948020935, 0.13105803728103638, 0.15050913393497467]","[0.9155628681182861, 1.0, 0.8215972781181335, 0.9432148933410645, 0.8495281934738159, 0.8263548016548157, 0.9489989876747131]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
9,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.17428087986463622,0.1209259045200878,"[0.31, 0.339, 0.032, 0.27, 0.048, 0.0, 0.0]",0.1185682326621924,0.09749495036109682,"[0.417, 0.222, 0.014, 0.053, 0.098, 0.061, 0.0]",0,0,,0.7,"[0.1473972350358963, 0.15842553973197937, 0.12555748224258423, 0.14841704070568085, 0.13825267553329468, 0.13048207759857178, 0.15146774053573608]","[0.9303880929946899, 1.0, 0.7925330996513367, 0.9368252158164978, 0.872666597366333, 0.823617696762085, 0.9560815691947937]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
