step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.12368972746331237,0.035361642103215137,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.015, 1.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.18867924528301888,0.07988637600982652,0.2571428571428571,0.15510204081632656,0,0,,0.98,"[0.0, 0.0, 0.0, 1.0, 0.8, 0.0, 0.0]","[0.091, 0.0, 0.0, 1.0, 0.062, 0.0, 0.0]","[0.13647818565368652, 0.14490117132663727, 0.1359788179397583, 0.15803781151771545, 0.14356836676597595, 0.14196497201919556, 0.13907043635845184]","[0.8635793328285217, 0.9168766140937805, 0.860419511795044, 1.0, 0.9084431529045105, 0.8982974886894226, 0.879982054233551]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.2641509433962264,0.22437816882228026,0.7428571428571429,0.6948361162646876,0,0,,0.98,"[1.0, 0.8, 0.6, 1.0, 1.0, 0.8, 0.0]","[0.494, 0.185, 0.012, 0.266, 0.2, 0.672, 0.04]","[0.14424799382686615, 0.1603015959262848, 0.11302993446588516, 0.1401812732219696, 0.10333018749952316, 0.22246918082237244, 0.116439588367939]","[0.6483954191207886, 0.7205564379692078, 0.5080700516700745, 0.6301154494285583, 0.46446967124938965, 1.0, 0.5233964920043945]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.27882599580712786,0.23045089471124133,0.8571428571428571,0.8510101010101011,18,54,0.3333333333333333,0.98,"[1.0, 1.0, 0.6, 0.8, 1.0, 1.0, 0.6]","[0.494, 0.646, 0.036, 0.051, 0.046, 0.552, 0.22]","[0.14425811171531677, 0.19915306568145752, 0.11993808299303055, 0.10669391602277756, 0.08750362694263458, 0.2011374682188034, 0.14131546020507812]","[0.7172115445137024, 0.9901341199874878, 0.5962990522384644, 0.5304527282714844, 0.43504390120506287, 1.0, 0.7025814652442932]","[15, 0, 0, 9, 10, 20, 0]","[3, 0, 0, 1, 0, 14, 0]","[0.20000000298023224, nan, nan, 0.1111111119389534, 0.0, 0.699999988079071, nan]","[15, 0, 0, 9, 10, 20, 0]","[3, 0, 0, 1, 0, 14, 0]","[0.20000000298023224, nan, nan, 0.1111111119389534, 0.0, 0.699999988079071, nan]"
100,0.2578616352201258,0.2388002683182934,0.9428571428571428,0.9422799422799423,93,233,0.39914163090128757,0.98,"[1.0, 0.8, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.2, 0.0, 0.316, 0.354, 0.19, 0.24]","[0.2885071635246277, 0.10689180344343185, 0.07089163362979889, 0.22551771998405457, 0.123906210064888, 0.054191961884498596, 0.13009333610534668]","[1.0, 0.3704996407032013, 0.2457187920808792, 0.7816711068153381, 0.4294736087322235, 0.18783575296401978, 0.45091891288757324]","[93, 9, 2, 31, 38, 48, 12]","[49, 4, 1, 6, 4, 29, 0]","[0.5268816947937012, 0.4444444477558136, 0.5, 0.19354838132858276, 0.10526315867900848, 0.6041666865348816, 0.0]","[108, 9, 2, 40, 48, 68, 12]","[52, 4, 1, 7, 4, 43, 0]","[0.48148149251937866, 0.4444444477558136, 0.5, 0.17499999701976776, 0.0833333358168602, 0.6323529481887817, 0.0]"
125,0.2557651991614256,0.24906391277747125,0.9714285714285714,0.9711399711399711,177,539,0.32838589981447125,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.442, 0.308, 0.133, 0.253, 0.338, 0.155, 0.12]","[0.18535128235816956, 0.18108440935611725, 0.17026609182357788, 0.1936412751674652, 0.13004837930202484, 0.058745965361595154, 0.0808623880147934]","[0.9571889042854309, 0.9351539611816406, 0.8792861700057983, 1.0, 0.6715943217277527, 0.3033752143383026, 0.41758859157562256]","[127, 66, 26, 74, 117, 74, 55]","[56, 31, 7, 13, 21, 36, 13]","[0.4409448802471161, 0.469696968793869, 0.26923078298568726, 0.1756756752729416, 0.1794871836900711, 0.4864864945411682, 0.23636363446712494]","[235, 75, 28, 114, 165, 142, 67]","[108, 35, 8, 20, 25, 79, 13]","[0.45957446098327637, 0.46666666865348816, 0.2857142984867096, 0.17543859779834747, 0.1515151560306549, 0.5563380122184753, 0.19402985274791718]"
150,0.259958071278826,0.2691541815038433,1.0,1.0,285,844,0.33767772511848343,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.325, 0.308, 0.157, 0.228, 0.308, 0.259, 0.26]","[0.11466697603464127, 0.13948632776737213, 0.17676541209220886, 0.26728570461273193, 0.10793928802013397, 0.09275215119123459, 0.10110392421483994]","[0.4290052652359009, 0.521862268447876, 0.6613350510597229, 1.0, 0.40383487939834595, 0.34701502323150635, 0.37826162576675415]","[169, 114, 123, 131, 116, 125, 66]","[86, 47, 25, 37, 20, 52, 18]","[0.5088757276535034, 0.41228070855140686, 0.20325203239917755, 0.28244274854660034, 0.17241379618644714, 0.41600000858306885, 0.27272728085517883]","[404, 189, 151, 245, 281, 267, 133]","[194, 82, 33, 57, 45, 131, 31]","[0.4801980257034302, 0.43386244773864746, 0.21854305267333984, 0.23265306651592255, 0.16014234721660614, 0.4906367063522339, 0.23308271169662476]"
175,0.24109014675052412,0.2388039497345735,1.0,1.0,295,983,0.30010172939979657,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.325, 0.292, 0.145, 0.101, 0.323, 0.414, 0.12]","[0.13273444771766663, 0.0842479020357132, 0.1370219737291336, 0.09269963949918747, 0.15597712993621826, 0.2830950915813446, 0.11422352492809296]","[0.46886876225471497, 0.2975957691669464, 0.48401394486427307, 0.32745054364204407, 0.5509707927703857, 1.0, 0.403481125831604]","[177, 129, 150, 158, 118, 142, 109]","[83, 45, 25, 30, 27, 58, 27]","[0.4689265489578247, 0.3488371968269348, 0.1666666716337204, 0.18987341225147247, 0.2288135588169098, 0.4084506928920746, 0.24770642817020416]","[581, 318, 301, 403, 399, 409, 242]","[277, 127, 58, 87, 72, 189, 58]","[0.4767642021179199, 0.39937105774879456, 0.19269102811813354, 0.21588090062141418, 0.18045112490653992, 0.4621026813983917, 0.23966942727565765]"
200,0.2746331236897275,0.2775666957959785,1.0,1.0,342,1077,0.31754874651810583,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.364, 0.369, 0.133, 0.19, 0.354, 0.328, 0.22]","[0.14772893488407135, 0.19847995042800903, 0.11497870832681656, 0.12972207367420197, 0.20657846331596375, 0.09775155037641525, 0.10476008802652359]","[0.715122640132904, 0.9607968926429749, 0.5565861463546753, 0.627955436706543, 1.0, 0.47319331765174866, 0.5071200728416443]","[208, 127, 164, 169, 126, 169, 114]","[113, 51, 33, 34, 24, 60, 27]","[0.5432692170143127, 0.4015747904777527, 0.20121951401233673, 0.20118343830108643, 0.190476194024086, 0.3550295829772949, 0.2368421107530594]","[789, 445, 465, 572, 525, 578, 356]","[390, 178, 91, 121, 96, 249, 85]","[0.4942965805530548, 0.4000000059604645, 0.19569893181324005, 0.21153846383094788, 0.18285714089870453, 0.4307958483695984, 0.23876404762268066]"
225,0.2641509433962264,0.26538668438216023,1.0,1.0,326,1073,0.3038210624417521,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.338, 0.369, 0.12, 0.228, 0.338, 0.293, 0.18]","[0.1191541999578476, 0.2022031545639038, 0.12976060807704926, 0.143871009349823, 0.15527357161045074, 0.11744493246078491, 0.13229231536388397]","[0.5892796516418457, 1.0, 0.6417338252067566, 0.7115171551704407, 0.7679087519645691, 0.5808264017105103, 0.6542544364929199]","[213, 152, 152, 185, 108, 146, 117]","[110, 43, 29, 31, 24, 62, 27]","[0.5164319276809692, 0.28289473056793213, 0.19078947603702545, 0.16756756603717804, 0.2222222238779068, 0.42465752363204956, 0.23076923191547394]","[1002, 597, 617, 757, 633, 724, 473]","[500, 221, 120, 152, 120, 311, 112]","[0.49900200963020325, 0.3701842427253723, 0.1944894641637802, 0.200792595744133, 0.1895734667778015, 0.42955800890922546, 0.23678646981716156]"
