step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.12269938650306748,0.031225604996096803,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.16768916155419222,0.08092984584764783,0.42857142857142855,0.3599439775910364,0,0,,0.98,"[0.667, 0.0, 1.0, 0.0, 0.333, 0.0, 1.0]","[0.013, 0.0, 0.872, 0.0, 0.091, 0.0, 0.1]","[0.15784761309623718, 0.14160624146461487, 0.17372678220272064, 0.15866023302078247, 0.1290007084608078, 0.13348053395748138, 0.10567764937877655]","[0.9085968732833862, 0.8151088953018188, 1.0, 0.9132744669914246, 0.7425493597984314, 0.7683359384536743, 0.6082979440689087]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.1411042944785276,0.11916799766825674,0.7142857142857143,0.6448979591836734,5,26,0.19230769230769232,0.98,"[0.333, 1.0, 1.0, 0.0, 1.0, 0.667, 1.0]","[0.013, 0.114, 0.141, 0.0, 0.208, 0.339, 0.217]","[0.0937473326921463, 0.12653446197509766, 0.12579956650733948, 0.10464979708194733, 0.21012650430202484, 0.15329541265964508, 0.18584667146205902]","[0.4461471140384674, 0.6021823287010193, 0.5986849069595337, 0.4980323612689972, 1.0, 0.7295386791229248, 0.8844513297080994]","[1, 0, 0, 0, 0, 0, 25]","[0, 0, 0, 0, 0, 0, 5]","[0.0, nan, nan, nan, nan, nan, 0.20000000298023224]","[1, 0, 0, 0, 0, 0, 25]","[0, 0, 0, 0, 0, 0, 5]","[0.0, nan, nan, nan, nan, nan, 0.20000000298023224]"
75,0.15950920245398773,0.15489969824884534,0.9047619047619048,0.9034013605442176,36,171,0.21052631578947367,0.98,"[0.667, 1.0, 1.0, 0.667, 1.0, 1.0, 1.0]","[0.107, 0.143, 0.154, 0.057, 0.156, 0.322, 0.217]","[0.10489813983440399, 0.18422937393188477, 0.1201658844947815, 0.10222528874874115, 0.14101409912109375, 0.1621006727218628, 0.18536625802516937]","[0.5658966302871704, 0.9938668012619019, 0.6482619047164917, 0.551477313041687, 0.7607322931289673, 0.8744885921478271, 1.0]","[15, 45, 18, 0, 43, 0, 50]","[9, 4, 2, 0, 9, 0, 12]","[0.6000000238418579, 0.08888889104127884, 0.1111111119389534, nan, 0.20930232107639313, nan, 0.23999999463558197]","[16, 45, 18, 0, 43, 0, 75]","[9, 4, 2, 0, 9, 0, 17]","[0.5625, 0.08888889104127884, 0.1111111119389534, nan, 0.20930232107639313, nan, 0.2266666740179062]"
100,0.18813905930470348,0.19276245992438606,1.0,1.0,82,391,0.20971867007672634,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24, 0.143, 0.128, 0.143, 0.143, 0.322, 0.233]","[0.10617795586585999, 0.1853705495595932, 0.11897099763154984, 0.11680448055267334, 0.14956967532634735, 0.1125694140791893, 0.21053671836853027]","[0.5043203830718994, 0.8804665803909302, 0.5650843381881714, 0.5547938942909241, 0.7104208469390869, 0.5346782803535461, 1.0]","[42, 88, 46, 24, 114, 9, 68]","[20, 16, 12, 4, 20, 3, 7]","[0.4761904776096344, 0.1818181872367859, 0.260869562625885, 0.1666666716337204, 0.17543859779834747, 0.3333333432674408, 0.10294117778539658]","[58, 133, 64, 24, 157, 9, 143]","[29, 20, 14, 4, 29, 3, 24]","[0.5, 0.15037593245506287, 0.21875, 0.1666666716337204, 0.18471337854862213, 0.3333333432674408, 0.1678321659564972]"
125,0.1983640081799591,0.1942126250683168,1.0,1.0,160,718,0.22284122562674094,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.227, 0.157, 0.051, 0.3, 0.143, 0.356, 0.2]","[0.1669994294643402, 0.13793019950389862, 0.05579386651515961, 0.14136141538619995, 0.11316866427659988, 0.20465300977230072, 0.1800931990146637]","[0.8160125613212585, 0.6739710569381714, 0.272626668214798, 0.6907370686531067, 0.5529782772064209, 1.0, 0.8799929022789001]","[84, 138, 60, 79, 177, 33, 147]","[42, 24, 14, 16, 32, 4, 28]","[0.5, 0.17391304671764374, 0.23333333432674408, 0.20253165066242218, 0.1807909607887268, 0.12121212482452393, 0.190476194024086]","[142, 271, 124, 103, 334, 42, 290]","[71, 44, 28, 20, 61, 7, 52]","[0.5, 0.16236162185668945, 0.22580644488334656, 0.19417475163936615, 0.18263472616672516, 0.1666666716337204, 0.17931035161018372]"
150,0.20449897750511248,0.20148439556914924,1.0,1.0,252,963,0.2616822429906542,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.157, 0.051, 0.271, 0.156, 0.322, 0.233]","[0.0825939029455185, 0.14211347699165344, 0.035048410296440125, 0.1189485415816307, 0.17690396308898926, 0.22588331997394562, 0.21850810945034027]","[0.3656485378742218, 0.6291455030441284, 0.15516157448291779, 0.5265928506851196, 0.7831652164459229, 1.0, 0.9673494696617126]","[128, 204, 115, 98, 222, 39, 157]","[80, 36, 31, 25, 48, 4, 28]","[0.625, 0.1764705926179886, 0.269565224647522, 0.2551020383834839, 0.21621622145175934, 0.10256410390138626, 0.17834395170211792]","[270, 475, 239, 201, 556, 81, 447]","[151, 80, 59, 45, 109, 11, 80]","[0.5592592358589172, 0.16842105984687805, 0.24686191976070404, 0.2238806039094925, 0.19604316353797913, 0.1358024626970291, 0.17897091805934906]"
175,0.1983640081799591,0.19118967410717505,1.0,1.0,230,947,0.24287222808870115,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2, 0.157, 0.013, 0.3, 0.143, 0.407, 0.233]","[0.07939066737890244, 0.159196674823761, 0.04352084547281265, 0.17879413068294525, 0.19251416623592377, 0.14284491539001465, 0.20373834669589996]","[0.3896697461605072, 0.7813780903816223, 0.2136114537715912, 0.8775674104690552, 0.944908857345581, 0.7011194229125977, 1.0]","[118, 186, 97, 124, 200, 45, 177]","[73, 33, 25, 27, 34, 4, 34]","[0.6186440587043762, 0.17741934955120087, 0.25773194432258606, 0.2177419364452362, 0.17000000178813934, 0.08888889104127884, 0.19209039211273193]","[388, 661, 336, 325, 756, 126, 624]","[224, 113, 84, 72, 143, 15, 114]","[0.5773195624351501, 0.17095309495925903, 0.25, 0.2215384542942047, 0.18915343284606934, 0.1190476194024086, 0.18269230425357819]"
200,0.19427402862985685,0.1960934541581051,1.0,1.0,278,1037,0.26808100289296044,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.227, 0.157, 0.09, 0.257, 0.143, 0.356, 0.167]","[0.08525515347719193, 0.14013472199440002, 0.1852661371231079, 0.1834356188774109, 0.07233667373657227, 0.2161979079246521, 0.11737359315156937]","[0.3943384885787964, 0.648177981376648, 0.8569284677505493, 0.8484615683555603, 0.3345854580402374, 1.0, 0.5428988337516785]","[156, 193, 120, 149, 204, 55, 160]","[87, 36, 29, 29, 54, 11, 32]","[0.557692289352417, 0.1865285038948059, 0.24166665971279144, 0.19463087618350983, 0.2647058963775635, 0.20000000298023224, 0.20000000298023224]","[544, 854, 456, 474, 960, 181, 784]","[311, 149, 113, 101, 197, 26, 146]","[0.5716911554336548, 0.17447306215763092, 0.24780701100826263, 0.21308016777038574, 0.20520833134651184, 0.14364640414714813, 0.18622449040412903]"
225,0.19427402862985685,0.1831717782934987,1.0,1.0,285,1227,0.23227383863080683,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.293, 0.171, 0.0, 0.286, 0.143, 0.373, 0.133]","[0.1853359192609787, 0.2306869477033615, 0.031021958217024803, 0.14239659905433655, 0.1444077342748642, 0.18177810311317444, 0.08437249809503555]","[0.8034088015556335, 1.0, 0.134476438164711, 0.6172720193862915, 0.6259900331497192, 0.7879860997200012, 0.36574456095695496]","[193, 217, 87, 197, 260, 96, 177]","[97, 29, 21, 46, 50, 11, 31]","[0.5025906562805176, 0.13364055752754211, 0.24137930572032928, 0.23350253701210022, 0.19230769574642181, 0.1145833358168602, 0.17514124512672424]","[737, 1071, 543, 671, 1220, 277, 961]","[408, 178, 134, 147, 247, 37, 177]","[0.5535956621170044, 0.16619981825351715, 0.24677716195583344, 0.219076007604599, 0.20245902240276337, 0.1335740089416504, 0.18418313562870026]"
250,0.2065439672801636,0.19456345338507977,0.9047619047619048,0.8928571428571429,274,1174,0.23339011925042588,0.98,"[1.0, 0.333, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.44, 0.057, 0.026, 0.286, 0.143, 0.339, 0.183]","[0.10513181239366531, 0.07303450256586075, 0.08466798067092896, 0.1788497269153595, 0.18956342339515686, 0.2054438591003418, 0.16330845654010773]","[0.5117301344871521, 0.3554961681365967, 0.4121222198009491, 0.8705527782440186, 0.9227018356323242, 1.0, 0.7949055433273315]","[163, 192, 97, 202, 239, 105, 176]","[77, 33, 30, 44, 48, 19, 23]","[0.47239264845848083, 0.171875, 0.30927833914756775, 0.21782177686691284, 0.20083682239055634, 0.18095238506793976, 0.1306818127632141]","[900, 1263, 640, 873, 1459, 382, 1137]","[485, 211, 164, 191, 295, 56, 200]","[0.5388888716697693, 0.16706255078315735, 0.2562499940395355, 0.21878579258918762, 0.20219328999519348, 0.14659686386585236, 0.17590150237083435]"
275,0.19427402862985685,0.197593989958646,1.0,1.0,290,1165,0.24892703862660945,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.253, 0.157, 0.128, 0.2, 0.143, 0.356, 0.15]","[0.07409237325191498, 0.22717882692813873, 0.10175620019435883, 0.13542960584163666, 0.10300423204898834, 0.2617502510547638, 0.09678825736045837]","[0.28306514024734497, 0.8679221272468567, 0.3887530267238617, 0.5174000859260559, 0.3935210406780243, 1.0, 0.3697732985019684]","[153, 177, 133, 195, 244, 74, 189]","[86, 30, 28, 46, 54, 12, 34]","[0.5620915293693542, 0.16949152946472168, 0.21052631735801697, 0.23589743673801422, 0.22131147980690002, 0.1621621549129486, 0.17989417910575867]","[1053, 1440, 773, 1068, 1703, 456, 1326]","[571, 241, 192, 237, 349, 68, 234]","[0.5422602295875549, 0.16736111044883728, 0.24838292598724365, 0.22191011905670166, 0.20493246614933014, 0.14912280440330505, 0.1764705926179886]"
300,0.18609406952965235,0.19104731099143832,1.0,1.0,309,1201,0.257285595337219,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.187, 0.157, 0.167, 0.143, 0.156, 0.322, 0.2]","[0.040064260363578796, 0.22678032517433167, 0.15756617486476898, 0.045910704880952835, 0.1978047788143158, 0.23438760638237, 0.09748595207929611]","[0.1709316521883011, 0.9675440192222595, 0.6722461581230164, 0.1958751380443573, 0.8439216613769531, 1.0, 0.41591769456863403]","[160, 189, 146, 162, 220, 106, 218]","[97, 29, 43, 44, 39, 17, 40]","[0.606249988079071, 0.15343914926052094, 0.2945205569267273, 0.2716049253940582, 0.1772727221250534, 0.1603773534297943, 0.1834862381219864]","[1213, 1629, 919, 1230, 1923, 562, 1544]","[668, 270, 235, 281, 388, 85, 274]","[0.5507007241249084, 0.16574585437774658, 0.25571271777153015, 0.2284552901983261, 0.20176807045936584, 0.15124554932117462, 0.1774611473083496]"
325,0.18609406952965235,0.19052454634773255,1.0,1.0,282,1195,0.23598326359832636,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2, 0.157, 0.103, 0.229, 0.156, 0.288, 0.2]","[0.07839707285165787, 0.27739623188972473, 0.12639571726322174, 0.14365863800048828, 0.1284095197916031, 0.14138060808181763, 0.10436197370290756]","[0.2826176583766937, 1.0, 0.4556504487991333, 0.5178824663162231, 0.46291011571884155, 0.5096702575683594, 0.37621986865997314]","[128, 229, 152, 180, 239, 92, 175]","[78, 41, 33, 40, 45, 12, 33]","[0.609375, 0.17903929948806763, 0.21710526943206787, 0.2222222238779068, 0.1882845163345337, 0.1304347813129425, 0.18857142329216003]","[1341, 1858, 1071, 1410, 2162, 654, 1719]","[746, 311, 268, 321, 433, 97, 307]","[0.5563012957572937, 0.1673842817544937, 0.2502334415912628, 0.22765956819057465, 0.20027752220630646, 0.14831803739070892, 0.17859220504760742]"
350,0.19427402862985685,0.19822062005902305,1.0,1.0,274,1145,0.23930131004366811,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24, 0.157, 0.103, 0.243, 0.143, 0.322, 0.183]","[0.09048584848642349, 0.21853607892990112, 0.06882663816213608, 0.10261707752943039, 0.23981554806232452, 0.15854571759700775, 0.12117289751768112]","[0.37731435894966125, 0.9112673401832581, 0.2869982421398163, 0.4279000163078308, 1.0, 0.6611152291297913, 0.5052754282951355]","[136, 155, 140, 162, 240, 141, 171]","[77, 30, 34, 35, 55, 13, 30]","[0.5661764740943909, 0.19354838132858276, 0.24285714328289032, 0.21604938805103302, 0.2291666716337204, 0.09219858050346375, 0.17543859779834747]","[1477, 2013, 1211, 1572, 2402, 795, 1890]","[823, 341, 302, 356, 488, 110, 337]","[0.5572105646133423, 0.16939890384674072, 0.2493806779384613, 0.22646310925483704, 0.2031640261411667, 0.138364776968956, 0.17830687761306763]"
375,0.21063394683026584,0.21518435057610974,1.0,1.0,281,1137,0.24714160070360597,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.307, 0.157, 0.167, 0.2, 0.143, 0.322, 0.2]","[0.11934912204742432, 0.18706661462783813, 0.09514802694320679, 0.06401826441287994, 0.18238702416419983, 0.20130884647369385, 0.15072187781333923]","[0.5928657650947571, 0.9292518496513367, 0.4726470112800598, 0.3180101811885834, 0.9060059785842896, 1.0, 0.7487096786499023]","[162, 209, 122, 151, 222, 76, 195]","[93, 37, 31, 30, 44, 11, 35]","[0.5740740895271301, 0.17703349888324738, 0.2540983557701111, 0.1986754983663559, 0.19819819927215576, 0.14473684132099152, 0.1794871836900711]","[1639, 2222, 1333, 1723, 2624, 871, 2085]","[916, 378, 333, 386, 532, 121, 372]","[0.5588773488998413, 0.17011700570583344, 0.24981245398521423, 0.2240278571844101, 0.20274390280246735, 0.13892078399658203, 0.17841726541519165]"
400,0.2065439672801636,0.21183180560161138,1.0,1.0,318,1157,0.2748487467588591,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.307, 0.114, 0.141, 0.271, 0.143, 0.322, 0.167]","[0.06570460647344589, 0.15029843151569366, 0.11230617761611938, 0.19984100759029388, 0.18427640199661255, 0.131879523396492, 0.1556936502456665]","[0.32878440618515015, 0.7520900368690491, 0.5619776248931885, 1.0, 0.9221150279045105, 0.6599222421646118, 0.7790876030921936]","[162, 169, 111, 209, 214, 88, 204]","[109, 32, 30, 46, 49, 12, 40]","[0.6728395223617554, 0.18934911489486694, 0.2702702581882477, 0.220095694065094, 0.2289719581604004, 0.13636364042758942, 0.19607843458652496]","[1801, 2391, 1444, 1932, 2838, 959, 2289]","[1025, 410, 363, 432, 581, 133, 412]","[0.5691282749176025, 0.1714763641357422, 0.25138503313064575, 0.22360248863697052, 0.2047216296195984, 0.1386861354112625, 0.17999126017093658]"
425,0.22085889570552147,0.2251539943425897,1.0,1.0,294,1147,0.2563208369659983,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.32, 0.157, 0.179, 0.271, 0.143, 0.339, 0.15]","[0.08091233670711517, 0.19937658309936523, 0.13021327555179596, 0.13923220336437225, 0.19956165552139282, 0.1309255212545395, 0.11977824568748474]","[0.40545031428337097, 0.9990726113319397, 0.6524964570999146, 0.6976901888847351, 1.0, 0.6560655236244202, 0.600206732749939]","[165, 172, 119, 165, 208, 119, 199]","[93, 29, 35, 39, 45, 19, 34]","[0.5636363625526428, 0.16860465705394745, 0.29411765933036804, 0.23636363446712494, 0.2163461595773697, 0.1596638709306717, 0.17085427045822144]","[1966, 2563, 1563, 2097, 3046, 1078, 2488]","[1118, 439, 398, 471, 626, 152, 446]","[0.5686673521995544, 0.17128364741802216, 0.25463852286338806, 0.22460657358169556, 0.20551542937755585, 0.1410018503665924, 0.17926044762134552]"
450,0.2085889570552147,0.20922416085766468,1.0,1.0,270,1141,0.2366345311130587,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.333, 0.171, 0.09, 0.3, 0.143, 0.288, 0.15]","[0.16390471160411835, 0.07916773110628128, 0.05891004204750061, 0.14413899183273315, 0.14747940003871918, 0.2593080401420593, 0.1470908671617508]","[0.6320849657058716, 0.30530381202697754, 0.22718170285224915, 0.5558601021766663, 0.5687420964241028, 1.0, 0.567243754863739]","[178, 173, 99, 144, 204, 132, 211]","[99, 27, 18, 29, 40, 23, 34]","[0.5561797618865967, 0.15606936812400818, 0.1818181872367859, 0.2013888955116272, 0.19607843458652496, 0.17424242198467255, 0.1611374467611313]","[2144, 2736, 1662, 2241, 3250, 1210, 2699]","[1217, 466, 416, 500, 666, 175, 480]","[0.5676305890083313, 0.17032164335250854, 0.2503008544445038, 0.22311468422412872, 0.20492307841777802, 0.14462809264659882, 0.17784364521503448]"
475,0.21881390593047034,0.21916576988724984,1.0,1.0,327,1190,0.2747899159663866,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.171, 0.141, 0.229, 0.143, 0.288, 0.167]","[0.12177852541208267, 0.18263456225395203, 0.13500891625881195, 0.1535683125257492, 0.14959661662578583, 0.15435826778411865, 0.10305454581975937]","[0.6667879223823547, 1.0, 0.7392298579216003, 0.8408502340316772, 0.8191035389900208, 0.845175564289093, 0.5642663836479187]","[186, 159, 139, 155, 214, 142, 195]","[102, 28, 42, 38, 46, 31, 40]","[0.5483871102333069, 0.17610062658786774, 0.30215826630592346, 0.2451612949371338, 0.21495327353477478, 0.21830986440181732, 0.20512820780277252]","[2330, 2895, 1801, 2396, 3464, 1352, 2894]","[1319, 494, 458, 538, 712, 206, 520]","[0.5660943984985352, 0.1706390380859375, 0.2543031573295593, 0.22454090416431427, 0.20554272830486298, 0.15236686170101166, 0.17968210577964783]"
500,0.21063394683026584,0.21176697489580798,1.0,1.0,343,1272,0.2696540880503145,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.307, 0.171, 0.103, 0.286, 0.117, 0.322, 0.2]","[0.09151417762041092, 0.14258098602294922, 0.08537223935127258, 0.11924538016319275, 0.15771080553531647, 0.18807445466518402, 0.21550172567367554]","[0.42465636134147644, 0.6616234183311462, 0.3961557149887085, 0.5533384084701538, 0.7318308353424072, 0.8727282881736755, 1.0]","[214, 188, 146, 170, 207, 136, 211]","[112, 40, 48, 45, 31, 22, 45]","[0.5233644843101501, 0.21276596188545227, 0.3287671208381653, 0.2647058963775635, 0.1497584581375122, 0.1617647111415863, 0.2132701426744461]","[2544, 3083, 1947, 2566, 3671, 1488, 3105]","[1431, 534, 506, 583, 743, 228, 565]","[0.5625, 0.17320790886878967, 0.2598870098590851, 0.22720186412334442, 0.2023971676826477, 0.15322580933570862, 0.18196457624435425]"
525,0.21881390593047034,0.22026205555417544,1.0,1.0,278,1161,0.23944875107665806,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.347, 0.157, 0.179, 0.271, 0.104, 0.305, 0.183]","[0.14842696487903595, 0.21225978434085846, 0.12797974050045013, 0.13409940898418427, 0.1516086906194687, 0.14003613591194153, 0.08558905124664307]","[0.6992703080177307, 1.0, 0.6029391884803772, 0.6317701935768127, 0.7142601013183594, 0.6597393751144409, 0.403227835893631]","[171, 178, 123, 188, 213, 125, 163]","[91, 25, 28, 39, 45, 23, 27]","[0.5321637392044067, 0.1404494345188141, 0.22764228284358978, 0.20744681358337402, 0.2112676054239273, 0.18400000035762787, 0.16564416885375977]","[2715, 3261, 2070, 2754, 3884, 1613, 3268]","[1522, 559, 534, 622, 788, 251, 592]","[0.5605893135070801, 0.17141981422901154, 0.25797101855278015, 0.2258533090353012, 0.20288363099098206, 0.15561066567897797, 0.18115055561065674]"
550,0.2147239263803681,0.21009147941304504,1.0,1.0,294,1251,0.23501199040767387,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.413, 0.157, 0.141, 0.243, 0.065, 0.271, 0.233]","[0.17175085842609406, 0.15097111463546753, 0.06010948121547699, 0.18759772181510925, 0.09388190507888794, 0.13383078575134277, 0.20185792446136475]","[0.8508502244949341, 0.747907817363739, 0.2977811396121979, 0.929355263710022, 0.46508902311325073, 0.6629949808120728, 1.0]","[202, 180, 117, 159, 205, 173, 215]","[96, 37, 30, 30, 37, 24, 40]","[0.4752475321292877, 0.20555555820465088, 0.25641027092933655, 0.18867924809455872, 0.18048781156539917, 0.1387283205986023, 0.1860465109348297]","[2917, 3441, 2187, 2913, 4089, 1786, 3483]","[1618, 596, 564, 652, 825, 275, 632]","[0.5546794533729553, 0.17320546507835388, 0.25788751244544983, 0.22382423281669617, 0.20176082849502563, 0.15397536754608154, 0.18145276606082916]"
575,0.21267893660531698,0.21123443764478925,1.0,1.0,309,1188,0.2601010101010101,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.36, 0.157, 0.103, 0.271, 0.104, 0.322, 0.2]","[0.1595090925693512, 0.20714637637138367, 0.08213688433170319, 0.16030237078666687, 0.1251842975616455, 0.1477581113576889, 0.11796261370182037]","[0.7700307965278625, 1.0, 0.3965161442756653, 0.7738603949546814, 0.6043277382850647, 0.7133029103279114, 0.5694650411605835]","[199, 170, 150, 190, 184, 116, 179]","[101, 26, 49, 38, 43, 16, 36]","[0.5075376629829407, 0.15294118225574493, 0.3266666531562805, 0.20000000298023224, 0.23369565606117249, 0.13793103396892548, 0.20111732184886932]","[3116, 3611, 2337, 3103, 4273, 1902, 3662]","[1719, 622, 613, 690, 868, 291, 668]","[0.5516688227653503, 0.17225144803524017, 0.26230210065841675, 0.22236545383930206, 0.20313596725463867, 0.15299683809280396, 0.1824139803647995]"
