step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.16973415132924335,0.10092040445942442,0.14285714285714285,0.08724489795918368,0,0,,0.0,"[0.2, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0]","[0.373, 0.0, 0.0, 0.486, 0.273, 0.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.16359918200409,0.050065387543185055,0.17142857142857143,0.08424908424908427,0,0,,0.98,"[0.2, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.1419658362865448, 0.12861384451389313, 0.13670654594898224, 0.13804496824741364, 0.1665433794260025, 0.1486101746559143, 0.1395149827003479]","[0.8524255752563477, 0.7722543478012085, 0.8208464980125427, 0.8288829326629639, 1.0, 0.8923211097717285, 0.8377095460891724]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.23721881390593047,0.16611630712040534,0.42857142857142855,0.3464285714285715,0,0,,0.98,"[0.8, 1.0, 0.8, 0.2, 0.0, 0.0, 0.2]","[0.413, 0.471, 0.59, 0.057, 0.0, 0.017, 0.017]","[0.12527310848236084, 0.14862599968910217, 0.1509799063205719, 0.1500098556280136, 0.136377215385437, 0.14039166271686554, 0.14834196865558624]","[0.829733669757843, 0.9844091534614563, 1.0, 0.9935749769210815, 0.9032805562019348, 0.9298698306083679, 0.9825279116630554]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.23721881390593047,0.2211320219303661,0.7142857142857143,0.65989010989011,3,6,0.5,0.98,"[0.8, 1.0, 0.8, 0.8, 0.6, 0.0, 1.0]","[0.36, 0.3, 0.346, 0.2, 0.156, 0.0, 0.25]","[0.09688057750463486, 0.09606023132801056, 0.16963618993759155, 0.19788964092731476, 0.18167103826999664, 0.11696544289588928, 0.14089663326740265]","[0.48956871032714844, 0.4854232370853424, 0.8572262525558472, 1.0, 0.9180421829223633, 0.5910639762878418, 0.7119960188865662]","[1, 5, 0, 0, 0, 0, 0]","[1, 2, 0, 0, 0, 0, 0]","[1.0, 0.4000000059604645, nan, nan, nan, nan, nan]","[1, 5, 0, 0, 0, 0, 0]","[1, 2, 0, 0, 0, 0, 0]","[1.0, 0.4000000059604645, nan, nan, nan, nan, nan]"
100,0.26380368098159507,0.23316784765597026,0.9428571428571428,0.9444444444444444,8,26,0.3076923076923077,0.98,"[1.0, 1.0, 1.0, 0.8, 0.8, 1.0, 1.0]","[0.533, 0.271, 0.487, 0.014, 0.026, 0.169, 0.317]","[0.183213010430336, 0.11170037090778351, 0.21301081776618958, 0.13406647741794586, 0.08999134600162506, 0.14713509380817413, 0.12088263034820557]","[0.8601112961769104, 0.5243882536888123, 1.0, 0.6293880939483643, 0.42247313261032104, 0.6907399892807007, 0.5674952864646912]","[6, 14, 4, 0, 0, 0, 2]","[5, 3, 0, 0, 0, 0, 0]","[0.8333333134651184, 0.2142857164144516, 0.0, nan, nan, nan, 0.0]","[7, 19, 4, 0, 0, 0, 2]","[6, 5, 0, 0, 0, 0, 0]","[0.8571428656578064, 0.2631579041481018, 0.0, nan, nan, nan, 0.0]"
125,0.278118609406953,0.26834539752688347,1.0,1.0,41,92,0.44565217391304346,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.547, 0.143, 0.244, 0.1, 0.377, 0.186, 0.317]","[0.16038434207439423, 0.1157822534441948, 0.10598635673522949, 0.1251160204410553, 0.188530832529068, 0.14554762840270996, 0.15865230560302734]","[0.850706160068512, 0.6141290068626404, 0.5621699094772339, 0.6636369228363037, 1.0, 0.7720096707344055, 0.8415191769599915]","[25, 26, 23, 0, 8, 2, 8]","[22, 4, 7, 0, 5, 0, 3]","[0.8799999952316284, 0.1538461595773697, 0.30434781312942505, nan, 0.625, 0.0, 0.375]","[32, 45, 27, 0, 8, 2, 10]","[28, 9, 7, 0, 5, 0, 3]","[0.875, 0.20000000298023224, 0.25925925374031067, nan, 0.625, 0.0, 0.30000001192092896]"
150,0.2985685071574642,0.28634001659758673,0.9714285714285714,0.9711399711399712,104,261,0.39846743295019155,0.98,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]","[0.587, 0.186, 0.269, 0.114, 0.351, 0.288, 0.267]","[0.149525985121727, 0.1878829002380371, 0.1103673130273819, 0.08679082244634628, 0.1537458300590515, 0.17063754796981812, 0.141049325466156]","[0.795846700668335, 1.0, 0.5874260663986206, 0.46194103360176086, 0.8183066844940186, 0.9082122445106506, 0.7507299780845642]","[71, 47, 57, 16, 35, 8, 27]","[47, 14, 18, 5, 10, 2, 8]","[0.6619718074798584, 0.2978723347187042, 0.31578946113586426, 0.3125, 0.2857142984867096, 0.25, 0.29629629850387573]","[103, 92, 84, 16, 43, 10, 37]","[75, 23, 25, 5, 15, 2, 11]","[0.7281553149223328, 0.25, 0.2976190447807312, 0.3125, 0.3488371968269348, 0.20000000298023224, 0.29729729890823364]"
175,0.294478527607362,0.28314384679636695,1.0,1.0,173,470,0.3680851063829787,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.547, 0.214, 0.308, 0.129, 0.377, 0.153, 0.283]","[0.18119513988494873, 0.16172544658184052, 0.16079993546009064, 0.10361544042825699, 0.16257917881011963, 0.09137517213821411, 0.13870950043201447]","[1.0, 0.8925485014915466, 0.8874406814575195, 0.5718444585800171, 0.8972601294517517, 0.5042915344238281, 0.7655255198478699]","[116, 115, 69, 28, 47, 27, 68]","[83, 23, 21, 6, 10, 7, 23]","[0.7155172228813171, 0.20000000298023224, 0.30434781312942505, 0.2142857164144516, 0.21276596188545227, 0.25925925374031067, 0.3382352888584137]","[219, 207, 153, 44, 90, 37, 105]","[158, 46, 46, 11, 25, 9, 34]","[0.7214611768722534, 0.2222222238779068, 0.3006536066532135, 0.25, 0.2777777910232544, 0.2432432472705841, 0.32380953431129456]"
200,0.30879345603271985,0.3024563382143328,1.0,1.0,145,443,0.327313769751693,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.52, 0.214, 0.231, 0.229, 0.377, 0.186, 0.383]","[0.1283624768257141, 0.13362206518650055, 0.15107828378677368, 0.15702283382415771, 0.20403705537319183, 0.12853828072547913, 0.09733876585960388]","[0.6291135549545288, 0.6548911929130554, 0.7404453158378601, 0.7695800065994263, 1.0, 0.6299751996994019, 0.4770641624927521]","[109, 91, 72, 31, 46, 38, 56]","[68, 15, 12, 8, 11, 11, 20]","[0.6238532066345215, 0.16483516991138458, 0.1666666716337204, 0.25806450843811035, 0.239130437374115, 0.28947368264198303, 0.3571428656578064]","[328, 298, 225, 75, 136, 75, 161]","[226, 61, 58, 19, 36, 20, 54]","[0.6890243887901306, 0.20469798147678375, 0.25777778029441833, 0.25333333015441895, 0.2647058963775635, 0.2666666805744171, 0.3354037404060364]"
225,0.29243353783231085,0.28891050925864853,1.0,1.0,219,560,0.39107142857142857,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.467, 0.229, 0.244, 0.129, 0.364, 0.22, 0.383]","[0.1771833896636963, 0.1198650673031807, 0.1432620733976364, 0.13313639163970947, 0.13285626471042633, 0.13992856442928314, 0.15376809239387512]","[1.0, 0.6765028238296509, 0.8085525035858154, 0.7514044642448425, 0.7498234510421753, 0.7897385954856873, 0.8678470849990845]","[145, 144, 81, 37, 51, 34, 68]","[101, 39, 19, 6, 20, 7, 27]","[0.6965517401695251, 0.2708333432674408, 0.23456789553165436, 0.1621621549129486, 0.3921568691730499, 0.20588235557079315, 0.3970588147640228]","[473, 442, 306, 112, 187, 109, 229]","[327, 100, 77, 25, 56, 27, 81]","[0.6913319230079651, 0.22624434530735016, 0.25163400173187256, 0.2232142835855484, 0.29946523904800415, 0.24770642817020416, 0.3537117838859558]"
