step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.09406952965235174,0.06591510624018927,0.09523809523809523,0.03361344537815126,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667]","[0.04, 0.0, 0.0, 0.157, 0.13, 0.0, 0.367]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.18404907975460122,0.13376885709220804,0.5238095238095238,0.46326530612244904,0,0,,0.98,"[0.667, 0.667, 0.333, 0.0, 1.0, 0.0, 1.0]","[0.16, 0.014, 0.167, 0.0, 0.571, 0.0, 0.333]","[0.11436984688043594, 0.11868016421794891, 0.16616855561733246, 0.12257318198680878, 0.16665203869342804, 0.13635799288749695, 0.1751980036497116]","[0.652803361415863, 0.6774058938026428, 0.9484614729881287, 0.6996265649795532, 0.9512211084365845, 0.7783079147338867, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.2147239263803681,0.20586558070234487,0.9047619047619048,0.9020408163265307,0,0,,0.98,"[1.0, 0.667, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.186, 0.141, 0.243, 0.156, 0.186, 0.117]","[0.1706637442111969, 0.15059350430965424, 0.15341179072856903, 0.16194379329681396, 0.11911255121231079, 0.15780462324619293, 0.08646978437900543]","[1.0, 0.8823989033699036, 0.8989126086235046, 0.9489056468009949, 0.6979370713233948, 0.9246522784233093, 0.5066675543785095]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.24335378323108384,0.23791555157526348,0.9523809523809523,0.9510204081632653,19,42,0.4523809523809524,0.98,"[1.0, 1.0, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.329, 0.141, 0.257, 0.091, 0.153, 0.35]","[0.21707230806350708, 0.12469351291656494, 0.14250673353672028, 0.16168399155139923, 0.12658081948757172, 0.1199299544095993, 0.10753244161605835]","[1.0, 0.5744330883026123, 0.6564943194389343, 0.7448393106460571, 0.5831274390220642, 0.5524885058403015, 0.4953761398792267]","[12, 4, 3, 1, 7, 11, 4]","[10, 2, 0, 0, 1, 4, 2]","[0.8333333134651184, 0.5, 0.0, 0.0, 0.1428571492433548, 0.3636363744735718, 0.5]","[12, 4, 3, 1, 7, 11, 4]","[10, 2, 0, 0, 1, 4, 2]","[0.8333333134651184, 0.5, 0.0, 0.0, 0.1428571492433548, 0.3636363744735718, 0.5]"
100,0.2310838445807771,0.22103870759506059,0.9523809523809523,0.9510204081632653,80,280,0.2857142857142857,0.98,"[1.0, 1.0, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.371, 0.115, 0.243, 0.078, 0.305, 0.133]","[0.19284319877624512, 0.17243295907974243, 0.13865907490253448, 0.19126446545124054, 0.06813491880893707, 0.16408129036426544, 0.07258386164903641]","[1.0, 0.8941614627838135, 0.7190249562263489, 0.9918133616447449, 0.3533177077770233, 0.8508533835411072, 0.37638798356056213]","[35, 43, 43, 39, 31, 50, 39]","[17, 11, 5, 11, 9, 9, 18]","[0.48571428656578064, 0.25581395626068115, 0.11627907305955887, 0.28205129504203796, 0.29032257199287415, 0.18000000715255737, 0.4615384638309479]","[47, 47, 46, 40, 38, 61, 43]","[27, 13, 5, 11, 10, 13, 20]","[0.5744680762290955, 0.27659574151039124, 0.10869564861059189, 0.2750000059604645, 0.2631579041481018, 0.21311475336551666, 0.4651162922382355]"
125,0.2229038854805726,0.21828543328953234,0.9523809523809523,0.9510204081632653,189,616,0.3068181818181818,0.98,"[1.0, 1.0, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.243, 0.154, 0.257, 0.169, 0.136, 0.183]","[0.21313905715942383, 0.07930423319339752, 0.14252087473869324, 0.21702179312705994, 0.13026541471481323, 0.10633790493011475, 0.11141049116849899]","[0.982109010219574, 0.3654206097126007, 0.6567122936248779, 1.0, 0.6002411842346191, 0.48998722434043884, 0.513360857963562]","[86, 79, 122, 83, 80, 99, 67]","[54, 37, 10, 17, 20, 22, 29]","[0.6279069781303406, 0.4683544337749481, 0.08196721225976944, 0.20481927692890167, 0.25, 0.2222222238779068, 0.43283581733703613]","[133, 126, 168, 123, 118, 160, 110]","[81, 50, 15, 28, 30, 35, 49]","[0.6090225577354431, 0.3968254029750824, 0.0892857164144516, 0.22764228284358978, 0.2542372941970825, 0.21875, 0.44545453786849976]"
150,0.24130879345603273,0.23410265017458762,0.9523809523809523,0.9510204081632653,189,780,0.2423076923076923,0.98,"[1.0, 1.0, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.371, 0.141, 0.229, 0.182, 0.203, 0.15]","[0.29014524817466736, 0.12511682510375977, 0.09923531115055084, 0.16322581470012665, 0.12583427131175995, 0.084818534553051, 0.11162380129098892]","[1.0, 0.4312213361263275, 0.3420194387435913, 0.5625658631324768, 0.433694064617157, 0.2923312783241272, 0.3847169578075409]","[109, 75, 178, 125, 91, 119, 83]","[56, 25, 20, 33, 14, 15, 26]","[0.5137614607810974, 0.3333333432674408, 0.11235955357551575, 0.2639999985694885, 0.1538461595773697, 0.1260504275560379, 0.3132530152797699]","[242, 201, 346, 248, 209, 279, 193]","[137, 75, 35, 61, 44, 50, 75]","[0.56611567735672, 0.3731343150138855, 0.1011560708284378, 0.24596774578094482, 0.21052631735801697, 0.17921146750450134, 0.38860103487968445]"
175,0.2229038854805726,0.21182562541178257,0.9523809523809523,0.9510204081632653,207,841,0.24613555291319858,0.98,"[1.0, 1.0, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.413, 0.386, 0.141, 0.214, 0.104, 0.102, 0.183]","[0.2488003671169281, 0.09478927403688431, 0.1895909160375595, 0.18484406173229218, 0.07656284421682358, 0.12813594937324524, 0.07727637887001038]","[1.0, 0.3809852600097656, 0.7620202302932739, 0.7429412603378296, 0.30772802233695984, 0.5150151252746582, 0.31059592962265015]","[96, 79, 175, 126, 94, 144, 127]","[53, 27, 26, 26, 12, 20, 43]","[0.5520833134651184, 0.3417721390724182, 0.1485714316368103, 0.2063492089509964, 0.12765957415103912, 0.1388888955116272, 0.3385826647281647]","[338, 280, 521, 374, 303, 423, 320]","[190, 102, 61, 87, 56, 70, 118]","[0.5621301531791687, 0.3642857074737549, 0.11708253622055054, 0.23262031376361847, 0.18481847643852234, 0.16548463702201843, 0.3687500059604645]"
200,0.2147239263803681,0.2043640787236079,0.9523809523809523,0.9510204081632653,216,890,0.24269662921348314,0.98,"[1.0, 1.0, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.386, 0.141, 0.143, 0.117, 0.102, 0.2]","[0.2298273742198944, 0.15700837969779968, 0.10521718859672546, 0.12483194470405579, 0.12556147575378418, 0.10162317752838135, 0.15593020617961884]","[1.0, 0.6831578612327576, 0.4578096568584442, 0.5431552529335022, 0.5463294982910156, 0.44217178225517273, 0.6784666180610657]","[109, 65, 198, 132, 110, 142, 134]","[58, 27, 20, 29, 23, 23, 36]","[0.5321100950241089, 0.4153846204280853, 0.10101009905338287, 0.21969696879386902, 0.20909090340137482, 0.1619718372821808, 0.26865673065185547]","[447, 345, 719, 506, 413, 565, 454]","[248, 129, 81, 116, 79, 93, 154]","[0.5548098683357239, 0.373913049697876, 0.11265646666288376, 0.2292490154504776, 0.19128328561782837, 0.16460177302360535, 0.3392070531845093]"
225,0.22085889570552147,0.21537627611136728,0.9523809523809523,0.9510204081632653,216,844,0.2559241706161137,0.98,"[1.0, 1.0, 0.667, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.357, 0.128, 0.186, 0.13, 0.169, 0.183]","[0.18419651687145233, 0.1486276239156723, 0.1560133844614029, 0.09668207913637161, 0.08839872479438782, 0.1909933239221573, 0.13508813083171844]","[0.9644134044647217, 0.778182327747345, 0.8168525695800781, 0.5062065720558167, 0.46283671259880066, 1.0, 0.7072924375534058]","[85, 70, 198, 141, 115, 110, 125]","[51, 22, 27, 27, 28, 13, 48]","[0.6000000238418579, 0.3142857253551483, 0.13636364042758942, 0.19148936867713928, 0.24347825348377228, 0.11818181723356247, 0.3840000033378601]","[532, 415, 917, 647, 528, 675, 579]","[299, 151, 108, 143, 107, 106, 202]","[0.5620300769805908, 0.36385542154312134, 0.11777535080909729, 0.22102008759975433, 0.2026515156030655, 0.15703703463077545, 0.3488773703575134]"
