step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.12368972746331237,0.035361642103215137,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.015, 1.0, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.12159329140461216,0.030974632843791726,0.17142857142857143,0.08424908424908427,0,0,,0.98,"[0.2, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.13456617295742035, 0.14474773406982422, 0.16244681179523468, 0.12721094489097595, 0.14122909307479858, 0.1798892766237259, 0.10990971326828003]","[0.7480499744415283, 0.8046490550041199, 0.9030377864837646, 0.7071624398231506, 0.7850890159606934, 1.0, 0.6109853386878967]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.2180293501048218,0.11218168202442023,0.22857142857142856,0.18549783549783547,0,0,,0.98,"[0.4, 0.0, 0.9, 0.0, 0.1, 0.2, 0.0]","[0.325, 0.0, 0.94, 0.0, 0.015, 0.0, 0.0]","[0.10125059634447098, 0.14735466241836548, 0.2009553462266922, 0.12985843420028687, 0.14297886192798615, 0.15632690489292145, 0.12127494066953659]","[0.5038462281227112, 0.7332707047462463, 1.0, 0.6462054252624512, 0.7114956974983215, 0.7779186367988586, 0.6034919619560242]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.259958071278826,0.2036346867897542,0.42857142857142855,0.34279171121276386,0,0,,0.98,"[0.8, 0.4, 0.0, 0.0, 0.1, 0.7, 1.0]","[0.649, 0.415, 0.0, 0.0, 0.015, 0.259, 0.62]","[0.16140241920948029, 0.15354286134243011, 0.15593667328357697, 0.13442307710647583, 0.11337338387966156, 0.12216080725193024, 0.1591605246067047]","[1.0, 0.95130455493927, 0.9661359190940857, 0.8328442573547363, 0.7024267911911011, 0.7568709850311279, 0.9861099123954773]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
100,0.2662473794549266,0.20766249004713913,0.45714285714285713,0.3996231159021857,6,26,0.23076923076923078,0.98,"[0.8, 0.3, 0.0, 0.1, 1.0, 0.8, 0.2]","[0.74, 0.092, 0.0, 0.0, 0.569, 0.31, 0.18]","[0.15901781618595123, 0.10092703253030777, 0.13559073209762573, 0.13165892660617828, 0.18250425159931183, 0.14682388305664062, 0.14347711205482483]","[0.8713101744651794, 0.553011953830719, 0.7429456114768982, 0.7214019894599915, 1.0, 0.8044956922531128, 0.7861576676368713]","[12, 1, 0, 0, 1, 12, 0]","[2, 1, 0, 0, 0, 3, 0]","[0.1666666716337204, 1.0, nan, nan, 0.0, 0.25, nan]","[12, 1, 0, 0, 1, 12, 0]","[2, 1, 0, 0, 0, 3, 0]","[0.1666666716337204, 1.0, nan, nan, 0.0, 0.25, nan]"
125,0.31236897274633124,0.2969468901370397,0.7714285714285715,0.7438496906819889,35,68,0.5147058823529411,0.98,"[0.9, 1.0, 0.4, 0.3, 0.9, 0.9, 1.0]","[0.571, 0.538, 0.12, 0.089, 0.215, 0.466, 0.24]","[0.16083216667175293, 0.16043265163898468, 0.1589174121618271, 0.13213811814785004, 0.12477728724479675, 0.11522046476602554, 0.14768168330192566]","[1.0, 0.9975159764289856, 0.988094687461853, 0.8215901255607605, 0.7758229374885559, 0.7164018750190735, 0.9182347655296326]","[19, 5, 0, 0, 6, 37, 1]","[15, 5, 0, 0, 2, 13, 0]","[0.7894737124443054, 1.0, nan, nan, 0.3333333432674408, 0.3513513505458832, 0.0]","[31, 6, 0, 0, 7, 49, 1]","[17, 6, 0, 0, 2, 16, 0]","[0.5483871102333069, 1.0, nan, nan, 0.2857142984867096, 0.3265306055545807, 0.0]"
150,0.29559748427672955,0.27906670194804906,0.8428571428571429,0.833707936028956,123,288,0.4270833333333333,0.98,"[0.4, 1.0, 0.8, 0.7, 1.0, 1.0, 1.0]","[0.156, 0.754, 0.06, 0.278, 0.215, 0.293, 0.44]","[0.06601724028587341, 0.20028571784496307, 0.11907920241355896, 0.18578824400901794, 0.14459270238876343, 0.07639138400554657, 0.20784521102905273]","[0.317626953125, 0.9636292457580566, 0.5729225277900696, 0.8938779234886169, 0.6956749558448792, 0.36753979325294495, 1.0]","[51, 37, 2, 26, 46, 103, 23]","[33, 27, 1, 9, 6, 41, 6]","[0.6470588445663452, 0.7297297120094299, 0.5, 0.3461538553237915, 0.1304347813129425, 0.3980582654476166, 0.260869562625885]","[82, 43, 2, 26, 53, 152, 24]","[50, 33, 1, 9, 8, 57, 6]","[0.6097561120986938, 0.7674418687820435, 0.5, 0.3461538553237915, 0.15094339847564697, 0.375, 0.25]"
175,0.3249475890985325,0.2804461815335718,0.9571428571428572,0.9543817527010805,227,471,0.4819532908704883,0.98,"[1.0, 1.0, 0.7, 1.0, 1.0, 1.0, 1.0]","[0.571, 0.631, 0.0, 0.316, 0.215, 0.483, 0.06]","[0.19433563947677612, 0.22263401746749878, 0.08044768124818802, 0.10796713829040527, 0.11665309220552444, 0.1964113414287567, 0.08155086636543274]","[0.8728928565979004, 1.0, 0.36134496331214905, 0.48495346307754517, 0.523967981338501, 0.882216215133667, 0.366300106048584]","[103, 71, 22, 60, 50, 117, 48]","[63, 51, 3, 18, 14, 59, 19]","[0.6116504669189453, 0.7183098793029785, 0.13636364042758942, 0.30000001192092896, 0.2800000011920929, 0.504273533821106, 0.3958333432674408]","[185, 114, 24, 86, 103, 269, 72]","[113, 84, 4, 27, 22, 116, 25]","[0.6108108162879944, 0.7368420958518982, 0.1666666716337204, 0.3139534890651703, 0.21359223127365112, 0.4312267601490021, 0.3472222089767456]"
200,0.34591194968553457,0.32608653680265615,0.9714285714285714,0.9711399711399711,323,784,0.4119897959183674,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.61, 0.554, 0.048, 0.304, 0.231, 0.534, 0.16]","[0.2049538642168045, 0.09425843507051468, 0.09028524905443192, 0.12023629993200302, 0.17713046073913574, 0.20247428119182587, 0.11066119372844696]","[1.0, 0.45990073680877686, 0.4405149817466736, 0.586650550365448, 0.8642455339431763, 0.9879017472267151, 0.5399321913719177]","[157, 126, 44, 129, 102, 128, 98]","[89, 67, 8, 44, 28, 58, 29]","[0.5668789744377136, 0.5317460298538208, 0.1818181872367859, 0.341085284948349, 0.27450981736183167, 0.453125, 0.29591837525367737]","[342, 240, 68, 215, 205, 397, 170]","[202, 151, 12, 71, 50, 174, 54]","[0.5906432867050171, 0.6291666626930237, 0.1764705926179886, 0.33023256063461304, 0.24390244483947754, 0.4382871389389038, 0.3176470696926117]"
225,0.3228511530398323,0.31442580611426635,0.9,0.9050239979032548,383,871,0.4397244546498278,0.98,"[1.0, 1.0, 1.0, 0.7, 1.0, 0.9, 0.7]","[0.455, 0.631, 0.036, 0.253, 0.369, 0.362, 0.2]","[0.16121253371238708, 0.13326308131217957, 0.052281253039836884, 0.10185422003269196, 0.24557724595069885, 0.11927482485771179, 0.18653666973114014]","[0.656463623046875, 0.5426523685455322, 0.21289128065109253, 0.41475430130958557, 1.0, 0.4856916666030884, 0.7595844864845276]","[200, 137, 43, 119, 130, 138, 104]","[121, 85, 19, 40, 29, 55, 34]","[0.6050000190734863, 0.6204379796981812, 0.44186046719551086, 0.3361344635486603, 0.2230769246816635, 0.39855071902275085, 0.32692307233810425]","[542, 377, 111, 334, 335, 535, 274]","[323, 236, 31, 111, 79, 229, 88]","[0.5959409475326538, 0.6259946823120117, 0.27927929162979126, 0.33233532309532166, 0.23582088947296143, 0.4280373752117157, 0.32116788625717163]"
