step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.10482180293501048,0.027159152634437803,0.14285714285714285,0.03571428571428571,0,0,,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.20335429769392033,0.09976939938490935,0.2571428571428571,0.13675213675213674,0,0,,0.98,"[0.8, 0.9, 0.0, 0.0, 0.0, 0.0, 0.1]","[0.74, 0.6, 0.0, 0.0, 0.0, 0.0, 0.02]","[0.1511370688676834, 0.15574905276298523, 0.14086413383483887, 0.12881571054458618, 0.1471528559923172, 0.12869232892990112, 0.1475885957479477]","[0.9703883528709412, 1.0, 0.904430091381073, 0.8270722031593323, 0.9448074102401733, 0.8262799978256226, 0.9476050734519958]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.21174004192872117,0.11968135240503168,0.3,0.20380952380952383,0,0,,0.98,"[0.8, 0.0, 0.0, 0.1, 0.0, 0.3, 0.9]","[0.714, 0.0, 0.0, 0.025, 0.0, 0.052, 0.82]","[0.14457806944847107, 0.12977193295955658, 0.13315419852733612, 0.1462859809398651, 0.14448171854019165, 0.14519107341766357, 0.15653681755065918]","[0.9236042499542236, 0.8290185928344727, 0.8506254553794861, 0.9345148801803589, 0.9229887127876282, 0.9275202751159668, 1.0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.25157232704402516,0.21248767232849733,0.5428571428571428,0.5067051019992197,0,0,,0.98,"[0.5, 0.9, 0.1, 0.1, 0.6, 1.0, 0.6]","[0.532, 0.308, 0.0, 0.013, 0.169, 0.707, 0.12]","[0.16025440394878387, 0.10681484639644623, 0.1295020878314972, 0.1458437293767929, 0.16482801735401154, 0.15858888626098633, 0.1341678500175476]","[0.9722521901130676, 0.6480381488800049, 0.7856800556182861, 0.8848236799240112, 1.0, 0.9621476531028748, 0.8139868974685669]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
100,0.2809224318658281,0.2686382995373205,0.7571428571428571,0.7502160589636312,6,8,0.75,0.98,"[0.8, 1.0, 0.3, 0.7, 0.8, 0.9, 0.8]","[0.545, 0.477, 0.036, 0.165, 0.262, 0.276, 0.24]","[0.1544273942708969, 0.1531054973602295, 0.12850157916545868, 0.1454106867313385, 0.1653529554605484, 0.13429810106754303, 0.11890354752540588]","[0.9339258074760437, 0.9259313941001892, 0.7771350741386414, 0.8793957233428955, 1.0, 0.8121905326843262, 0.7190893292427063]","[0, 8, 0, 0, 0, 0, 0]","[0, 6, 0, 0, 0, 0, 0]","[nan, 0.75, nan, nan, nan, nan, nan]","[0, 8, 0, 0, 0, 0, 0]","[0, 6, 0, 0, 0, 0, 0]","[nan, 0.75, nan, nan, nan, nan, nan]"
125,0.35429769392033544,0.3639011381914292,0.9857142857142858,0.9856784819190835,22,38,0.5789473684210527,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.519, 0.446, 0.325, 0.228, 0.231, 0.345, 0.4]","[0.16425353288650513, 0.11504686623811722, 0.1822969764471054, 0.12447603791952133, 0.14962881803512573, 0.1262385994195938, 0.13805894553661346]","[0.9010217189788818, 0.631095826625824, 1.0, 0.6828200817108154, 0.8207970261573792, 0.6924887299537659, 0.7573298811912537]","[8, 8, 0, 1, 4, 2, 15]","[4, 7, 0, 1, 1, 1, 8]","[0.5, 0.875, nan, 1.0, 0.25, 0.5, 0.5333333611488342]","[8, 16, 0, 1, 4, 2, 15]","[4, 13, 0, 1, 1, 1, 8]","[0.5, 0.8125, nan, 1.0, 0.25, 0.5, 0.5333333611488342]"
150,0.31027253668763105,0.3206322502428516,0.9857142857142858,0.9856784819190835,98,186,0.5268817204301075,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.442, 0.369, 0.12, 0.304, 0.292, 0.276, 0.42]","[0.0960085541009903, 0.11330842971801758, 0.1281675398349762, 0.1387239396572113, 0.1693660318851471, 0.18442793190479279, 0.16999739408493042]","[0.5205749273300171, 0.6143777966499329, 0.6949464678764343, 0.7521851062774658, 0.9183318018913269, 1.0, 0.9217551350593567]","[40, 44, 6, 17, 14, 23, 42]","[27, 31, 2, 3, 3, 10, 22]","[0.675000011920929, 0.7045454382896423, 0.3333333432674408, 0.1764705926179886, 0.2142857164144516, 0.43478259444236755, 0.523809552192688]","[48, 60, 6, 18, 18, 25, 57]","[31, 44, 2, 4, 4, 11, 30]","[0.6458333134651184, 0.7333333492279053, 0.3333333432674408, 0.2222222238779068, 0.2222222238779068, 0.4399999976158142, 0.5263158082962036]"
175,0.33542976939203356,0.3402674155533522,0.9857142857142858,0.9856784819190835,181,392,0.461734693877551,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.558, 0.369, 0.217, 0.241, 0.323, 0.276, 0.38]","[0.16516098380088806, 0.09607407450675964, 0.15570741891860962, 0.12938177585601807, 0.1888268142938614, 0.1618725061416626, 0.10297618806362152]","[0.8746691346168518, 0.5087946653366089, 0.8246043920516968, 0.6851875185966492, 1.0, 0.8572537899017334, 0.545347273349762]","[79, 72, 20, 57, 49, 52, 63]","[49, 46, 3, 20, 16, 19, 28]","[0.6202531456947327, 0.6388888955116272, 0.15000000596046448, 0.35087719559669495, 0.3265306055545807, 0.36538460850715637, 0.4444444477558136]","[127, 132, 26, 75, 67, 77, 120]","[80, 90, 5, 24, 20, 30, 58]","[0.6299212574958801, 0.6818181872367859, 0.19230769574642181, 0.3199999928474426, 0.2985074520111084, 0.3896103799343109, 0.4833333194255829]"
200,0.3270440251572327,0.3289187878337597,0.9857142857142858,0.9856784819190835,254,634,0.40063091482649843,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.532, 0.431, 0.193, 0.215, 0.369, 0.241, 0.32]","[0.11189807206392288, 0.15533217787742615, 0.1575026959180832, 0.11666422337293625, 0.1865745633840561, 0.15352477133274078, 0.11850326508283615]","[0.5997498631477356, 0.8325474262237549, 0.8441809415817261, 0.6252954602241516, 1.0, 0.8228601217269897, 0.6351523399353027]","[129, 110, 71, 71, 81, 71, 101]","[82, 50, 7, 28, 23, 28, 36]","[0.6356589198112488, 0.4545454680919647, 0.09859155118465424, 0.39436620473861694, 0.2839506268501282, 0.39436620473861694, 0.3564356565475464]","[256, 242, 97, 146, 148, 148, 221]","[162, 140, 12, 52, 43, 58, 94]","[0.6328125, 0.5785123705863953, 0.12371134012937546, 0.3561643958091736, 0.29054054617881775, 0.3918918967247009, 0.42533937096595764]"
225,0.32914046121593293,0.3093110232899913,0.9428571428571428,0.9416615130900846,308,764,0.4031413612565445,0.98,"[1.0, 1.0, 0.8, 1.0, 0.8, 1.0, 1.0]","[0.532, 0.523, 0.096, 0.329, 0.231, 0.121, 0.52]","[0.20017953217029572, 0.2328508049249649, 0.09066900610923767, 0.12396270781755447, 0.09196340292692184, 0.06888217478990555, 0.19149214029312134]","[0.8596901297569275, 1.0, 0.38938668370246887, 0.5323696732521057, 0.3949456214904785, 0.29582107067108154, 0.8223812580108643]","[150, 121, 87, 92, 99, 113, 102]","[85, 61, 25, 33, 32, 28, 44]","[0.5666666626930237, 0.5041322112083435, 0.28735631704330444, 0.3586956560611725, 0.3232323229312897, 0.24778760969638824, 0.4313725531101227]","[406, 363, 184, 238, 247, 261, 323]","[247, 201, 37, 85, 75, 86, 138]","[0.6083743572235107, 0.5537189841270447, 0.20108695328235626, 0.3571428656578064, 0.30364373326301575, 0.3295019268989563, 0.4272445738315582]"
