step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
0,0.15723270440251572,0.08879260898588018,0.2571428571428571,0.19293272864701438,0,0,,0.0,"[0.4, 1.0, 0.2, 0.0, 0.0, 0.2, 0.0]","[0.039, 0.862, 0.06, 0.0, 0.138, 0.034, 0.0]","[0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548, 0.1428571492433548]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
25,0.1740041928721174,0.11780740396483846,0.5714285714285714,0.5187666135034557,0,0,,0.98,"[0.4, 0.8, 1.0, 0.8, 0.0, 0.2, 0.8]","[0.104, 0.231, 0.602, 0.076, 0.015, 0.0, 0.06]","[0.16044123470783234, 0.1294652372598648, 0.15423235297203064, 0.154299795627594, 0.14300039410591125, 0.12490003556013107, 0.1336607038974762]","[1.0, 0.8069324493408203, 0.9613012075424194, 0.9617215394973755, 0.891294538974762, 0.7784783840179443, 0.8330820202827454]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
50,0.20125786163522014,0.1778381537169685,0.8857142857142857,0.8709544423830139,0,0,,0.98,"[0.4, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0]","[0.052, 0.262, 0.253, 0.241, 0.185, 0.017, 0.44]","[0.13578519225120544, 0.08004890382289886, 0.1433550864458084, 0.20822319388389587, 0.14947505295276642, 0.1228489875793457, 0.160263329744339]","[0.652113676071167, 0.3844379782676697, 0.6884683966636658, 1.0, 0.7178597450256348, 0.58998703956604, 0.7696709036827087]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]"
75,0.2222222222222222,0.18690164524327676,0.9428571428571428,0.9404761904761905,1,2,0.5,0.98,"[1.0, 1.0, 1.0, 0.6, 1.0, 1.0, 1.0]","[0.065, 0.554, 0.048, 0.0, 0.338, 0.483, 0.22]","[0.12456193566322327, 0.1967770904302597, 0.07878148555755615, 0.09958701580762863, 0.1909504234790802, 0.18517370522022247, 0.12416805326938629]","[0.6330103278160095, 1.0, 0.40035903453826904, 0.506090521812439, 0.9703894853591919, 0.9410328269004822, 0.6310086846351624]","[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[nan, 1.0, 0.0, nan, nan, nan, nan]","[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[nan, 1.0, 0.0, nan, nan, nan, nan]"
100,0.23060796645702306,0.22396590832668054,1.0,1.0,10,29,0.3448275862068966,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.338, 0.292, 0.205, 0.038, 0.185, 0.293, 0.32]","[0.2126653790473938, 0.12881897389888763, 0.15769226849079132, 0.11409160494804382, 0.09597638994455338, 0.11807254701852798, 0.17268264293670654]","[1.0, 0.6057355403900146, 0.7415041923522949, 0.5364841222763062, 0.4513023793697357, 0.5552034378051758, 0.8119922876358032]","[3, 9, 3, 4, 6, 2, 2]","[2, 3, 0, 1, 3, 1, 0]","[0.6666666865348816, 0.3333333432674408, 0.0, 0.25, 0.5, 0.5, 0.0]","[3, 10, 4, 4, 6, 2, 2]","[2, 4, 0, 1, 3, 1, 0]","[0.6666666865348816, 0.4000000059604645, 0.0, 0.25, 0.5, 0.5, 0.0]"
125,0.2851153039832285,0.2886974178168523,1.0,1.0,31,61,0.5081967213114754,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.377, 0.431, 0.157, 0.139, 0.308, 0.414, 0.22]","[0.15122078359127045, 0.20548444986343384, 0.13634251058101654, 0.10548921674489975, 0.10683000832796097, 0.13154180347919464, 0.16309095919132233]","[0.7359232306480408, 1.0, 0.663517415523529, 0.5133683681488037, 0.5198934078216553, 0.6401545405387878, 0.793690025806427]","[15, 17, 2, 7, 10, 6, 4]","[8, 11, 0, 4, 4, 4, 0]","[0.5333333611488342, 0.6470588445663452, 0.0, 0.5714285969734192, 0.4000000059604645, 0.6666666865348816, 0.0]","[18, 27, 6, 11, 16, 8, 6]","[10, 15, 0, 5, 7, 5, 0]","[0.5555555820465088, 0.5555555820465088, 0.0, 0.4545454680919647, 0.4375, 0.625, 0.0]"
150,0.27672955974842767,0.2633606645884383,1.0,1.0,93,198,0.4696969696969697,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.558, 0.215, 0.012, 0.165, 0.369, 0.431, 0.24]","[0.2675195038318634, 0.14367282390594482, 0.033468879759311676, 0.10943270474672318, 0.1882018893957138, 0.1359131634235382, 0.121790811419487]","[1.0, 0.537055492401123, 0.12510818243026733, 0.4090644121170044, 0.7035071849822998, 0.5080495476722717, 0.4552595615386963]","[44, 29, 11, 17, 47, 39, 11]","[28, 17, 3, 7, 11, 25, 2]","[0.6363636255264282, 0.5862069129943848, 0.27272728085517883, 0.4117647111415863, 0.23404255509376526, 0.6410256624221802, 0.1818181872367859]","[62, 56, 17, 28, 63, 47, 17]","[38, 32, 3, 12, 18, 30, 2]","[0.6129032373428345, 0.5714285969734192, 0.1764705926179886, 0.4285714328289032, 0.2857142984867096, 0.6382978558540344, 0.11764705926179886]"
175,0.31865828092243187,0.3154035819566236,1.0,1.0,231,488,0.4733606557377049,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.416, 0.538, 0.133, 0.241, 0.2, 0.517, 0.24]","[0.10959892719984055, 0.1359335035085678, 0.07640204578638077, 0.16116318106651306, 0.11195921897888184, 0.17165865004062653, 0.23328423500061035]","[0.46980854868888855, 0.5826947689056396, 0.32750624418258667, 0.690844714641571, 0.479926198720932, 0.7358347773551941, 1.0]","[95, 71, 44, 49, 73, 95, 61]","[74, 41, 16, 22, 19, 52, 7]","[0.7789473533630371, 0.577464759349823, 0.3636363744735718, 0.44897958636283875, 0.2602739632129669, 0.5473684072494507, 0.1147540956735611]","[157, 127, 61, 77, 136, 142, 78]","[112, 73, 19, 34, 37, 82, 9]","[0.7133758068084717, 0.5748031735420227, 0.31147539615631104, 0.44155845046043396, 0.2720588147640228, 0.577464759349823, 0.11538461595773697]"
200,0.3165618448637317,0.31151621226047704,1.0,1.0,266,617,0.43111831442463533,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.429, 0.477, 0.145, 0.228, 0.292, 0.534, 0.14]","[0.1511831432580948, 0.18919117748737335, 0.10726358741521835, 0.11668197065591812, 0.15173554420471191, 0.13846901059150696, 0.1454753577709198]","[0.7991024851799011, 1.0, 0.5669587254524231, 0.6167410612106323, 0.8020222783088684, 0.7318999171257019, 0.768933117389679]","[88, 114, 56, 71, 109, 97, 82]","[60, 66, 14, 30, 36, 47, 13]","[0.6818181872367859, 0.5789473652839661, 0.25, 0.4225352108478546, 0.3302752375602722, 0.4845360815525055, 0.15853658318519592]","[245, 241, 117, 148, 245, 239, 160]","[172, 139, 33, 64, 73, 129, 22]","[0.7020407915115356, 0.5767635107040405, 0.28205129504203796, 0.4324324429035187, 0.29795917868614197, 0.5397489666938782, 0.13750000298023224]"
225,0.3039832285115304,0.30146354970838113,1.0,1.0,267,776,0.3440721649484536,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.442, 0.323, 0.193, 0.367, 0.2, 0.466, 0.1]","[0.1041337251663208, 0.08500848710536957, 0.2161637842655182, 0.17288227379322052, 0.1514039933681488, 0.16568678617477417, 0.10472075641155243]","[0.4817352890968323, 0.39325961470603943, 1.0, 0.7997744679450989, 0.7004133462905884, 0.7664872407913208, 0.48445096611976624]","[122, 105, 77, 94, 137, 127, 114]","[69, 47, 23, 24, 30, 53, 21]","[0.5655737519264221, 0.4476190507411957, 0.29870128631591797, 0.25531914830207825, 0.21897810697555542, 0.4173228442668915, 0.18421052396297455]","[367, 346, 194, 242, 382, 366, 274]","[241, 186, 56, 88, 103, 182, 43]","[0.6566757559776306, 0.5375722646713257, 0.2886597812175751, 0.3636363744735718, 0.2696335017681122, 0.4972677528858185, 0.15693430602550507]"
